level,M,N,seed,compressionDistance
11,4,4,100809929,0.7582089552238805
11,4,4,1009539057,1.0596026490066226
11,4,4,1024293374,0.5177111716621253
11,4,4,1029969684,0.8518518518518519
11,4,4,1030181821,0.5315068493150685
11,4,4,1030554212,0.6782608695652174
11,4,4,1033844229,0.9902912621359223
11,4,4,1034009232,0.39378238341968913
11,4,4,1034327289,0.9056603773584906
11,4,4,1036792222,0.8875
11,4,4,1037422260,0.15384615384615385
11,4,4,1038969356,0.8
11,4,4,1043077053,0.37532133676092544
11,4,4,1045450567,0.35714285714285715
11,4,4,1047769518,0.24817518248175183
11,4,4,105300218,0.23728813559322035
11,4,4,1057658027,0.5955056179775281
11,4,4,1066319765,0.49056603773584906
11,4,4,1068294217,0.4509283819628647
11,4,4,1072076429,0.952076677316294
11,4,4,1072385085,0.5810055865921788
11,4,4,1073004428,0.4772117962466488
11,4,4,1074217102,0.4
11,4,4,1077287342,0.47058823529411764
11,4,4,1084909320,0.5245901639344263
11,4,4,1085025411,0.8085106382978723
11,4,4,1090816095,0.21052631578947367
11,4,4,1100927448,0.418848167539267
11,4,4,1103029117,0.8518518518518519
11,4,4,1107108192,0.30423940149625933
11,4,4,1107888539,0.8085106382978723
11,4,4,1111492824,0.29280397022332505
11,4,4,1115377620,0.19477434679334918
11,4,4,1119206168,1.0295081967213116
11,4,4,1121933026,0.9056603773584906
11,4,4,1122967096,0.3333333333333333
11,4,4,1123898083,0.30423940149625933
11,4,4,1126035392,0.7915407854984894
11,4,4,112806606,0.34517766497461927
11,4,4,1128252833,0.32160804020100503
11,4,4,1129159094,0.4838709677419355
11,4,4,1131059704,0.9333333333333333
11,4,4,1137235189,0.18439716312056736
11,4,4,1139879384,0.7337278106508875
11,4,4,1145613346,0.4838709677419355
11,4,4,1150003503,0.6324786324786325
11,4,4,1150694832,0.6028169014084507
11,4,4,1159436930,0.34517766497461927
11,4,4,1160648909,0.37532133676092544
11,4,4,1169063424,1.0495049504950495
11,4,4,117328224,0.75
11,4,4,1175696474,0.7017543859649122
