level,M,N,seed,compressionDistance
15,5,5,1001341081,0.45528455284552843
15,5,5,1001424495,1.0124688279301746
15,5,5,1002216627,0.5062240663900415
15,5,5,1005045193,0.9680589680589681
15,5,5,1005187769,0.5324947589098532
15,5,5,1006172106,0.3686274509803922
15,5,5,1006972750,0.4111776447105788
15,5,5,1011898671,0.5324947589098532
15,5,5,1034700754,0.5702127659574469
15,5,5,1038041873,0.6260869565217392
15,5,5,1038393344,0.822429906542056
15,5,5,1046974729,0.26641651031894936
15,5,5,1051613904,0.46530612244897956
15,5,5,1054579763,0.3686274509803922
15,5,5,1054967819,0.5378151260504201
15,5,5,1060025607,0.25794392523364484
15,5,5,1063642854,0.564755838641189
15,5,5,1067526495,0.2749529190207156
15,5,5,1070238978,0.49072164948453606
15,5,5,1076081872,0.8625592417061612
15,5,5,1080428711,0.5114345114345115
15,5,5,108200187,0.5062240663900415
15,5,5,1083348144,0.5114345114345115
15,5,5,108509811,0.7207207207207207
15,5,5,1089473984,0.8899521531100478
15,5,5,1090500639,0.6491228070175439
15,5,5,1091509493,0.47540983606557374
15,5,5,1110331903,0.9463414634146341
15,5,5,1115377125,0.592274678111588
15,5,5,1116478248,0.49586776859504134
15,5,5,1121341617,0.38735177865612647
15,5,5,1129819970,0.2965779467680608
15,5,5,1139780466,0.6784922394678492
15,5,5,114173628,0.592274678111588
15,5,5,1148114156,0.9535452322738386
15,5,5,1151311704,0.9607843137254902
15,5,5,115191909,0.9827160493827161
15,5,5,115602614,0.35477582846003897
15,5,5,1157095033,0.8093023255813954
15,5,5,1157217698,0.5166666666666667
15,5,5,1157522558,0.5702127659574469
15,5,5,1160469555,0.4063745019920319
15,5,5,1161333802,0.7643020594965675
15,5,5,1163284379,0.34108527131782945
15,5,5,1173197977,0.8290398126463701
15,5,5,1174428945,0.4063745019920319
15,5,5,1179678138,0.5010351966873706
15,5,5,1179875155,0.8093023255813954
15,5,5,1180714486,0.2537313432835821
15,5,5,1185877364,0.3779527559055118
15,5,5,119171581,0.6904231625835189
15,5,5,1194668209,0.6260869565217392
15,5,5,1194767685,0.6318082788671024
15,5,5,119576871,0.802784222737819
15,5,5,1196017367,0.9038461538461539
15,5,5,1196533886,0.9178743961352657
15,5,5,1199998419,0.6433260393873085
15,5,5,1205632449,0.46028513238289204
15,5,5,1216440104,0.5539112050739958
15,5,5,1218190410,0.46028513238289204
15,5,5,1221218304,0.5867237687366167
15,5,5,1223343058,0.5756929637526652
15,5,5,1227218086,0.4305835010060362
15,5,5,1234368668,0.6090712742980562
15,5,5,12418749,0.5867237687366167
15,5,5,1241931958,0.9108433734939759
15,5,5,124487628,0.42570281124497994
15,5,5,1245592864,0.592274678111588
15,5,5,124744532,0.7770114942528735
15,5,5,1259500691,0.34563106796116505
15,5,5,1261304950,0.8968824940047961
15,5,5,1262961510,0.5062240663900415
15,5,5,1265310448,0.42084168336673344
15,5,5,1271187922,0.42084168336673344
15,5,5,127770166,0.559322033898305
15,5,5,1284137705,0.5166666666666667
15,5,5,1292208623,0.47540983606557374
15,5,5,1295574622,0.789838337182448
15,5,5,1298535775,0.5702127659574469
15,5,5,1303436136,0.5378151260504201
15,5,5,1309168321,0.7146067415730337
15,5,5,1315570064,0.4404040404040404
15,5,5,1320025244,0.3639921722113503
15,5,5,1324690382,0.49586776859504134
15,5,5,1327277664,0.9038461538461539
15,5,5,1332468292,0.672566371681416
15,5,5,1344964624,0.40159045725646125
15,5,5,1348470487,0.7330316742081447
15,5,5,1348533344,0.9391727493917275
15,5,5,1350446188,0.4404040404040404
15,5,5,135339669,0.3920792079207921
15,5,5,1354739891,0.4404040404040404
15,5,5,1356661781,0.47540983606557374
15,5,5,1363119394,0.9038461538461539
15,5,5,1365946092,0.5378151260504201
15,5,5,136793250,0.5010351966873706
15,5,5,1375230254,0.46028513238289204
15,5,5,1376614434,0.5756929637526652
15,5,5,1380801302,0.9900990099009901
15,5,5,1381810936,0.3639921722113503
15,5,5,1383496744,0.5978494623655914
15,5,5,1388932460,0.416
15,5,5,1393661933,0.6318082788671024
15,5,5,1395475036,0.6964285714285714
15,5,5,1395626700,0.6491228070175439
15,5,5,139842817,0.783410138248848
15,5,5,1403077877,0.5702127659574469
15,5,5,1407989016,0.24118738404452691
