level,M,N,seed,compressionDistance
12,4,4,100356515,0.4732824427480916
12,4,4,1017096710,0.592
12,4,4,1019659450,0.5181347150259067
12,4,4,1019686564,0.37073170731707317
12,4,4,1021099093,0.5578947368421052
12,4,4,1028181055,0.5051546391752577
12,4,4,1028221476,0.45454545454545453
12,4,4,1032168601,0.5851063829787234
12,4,4,1035347563,0.4987146529562982
12,4,4,1047582324,0.663013698630137
12,4,4,1047730424,0.7771428571428571
12,4,4,1052804778,0.5782493368700266
12,4,4,1063935025,0.7692307692307693
12,4,4,1070253909,0.47959183673469385
12,4,4,1071951939,0.53125
12,4,4,1073177884,0.8672566371681416
12,4,4,1073656638,0.53125
12,4,4,1078042639,0.6199460916442049
12,4,4,1078143893,0.5646437994722955
12,4,4,1089062733,0.3033175355450237
12,4,4,1090355814,0.7851002865329513
12,4,4,1090658290,0.4
12,4,4,109238692,0.6485013623978202
12,4,4,1093873651,0.5782493368700266
12,4,4,1100744875,0.5646437994722955
12,4,4,1105137414,0.8588235294117647
12,4,4,1112607938,0.6199460916442049
12,4,4,1113958621,0.5578947368421052
12,4,4,1127490420,0.6925207756232687
12,4,4,113323798,0.47959183673469385
12,4,4,1138809542,0.6413043478260869
12,4,4,1144887126,0.37073170731707317
12,4,4,1146759050,0.5714285714285714
12,4,4,1148296322,0.53125
12,4,4,1158550516,0.49230769230769234
12,4,4,1158588681,0.6058981233243967
12,4,4,1159229807,0.6557377049180327
12,4,4,1172244741,0.7535410764872521
12,4,4,1172745126,0.3087885985748218
12,4,4,1172963202,0.5578947368421052
12,4,4,1174155956,0.5181347150259067
12,4,4,1186157259,0.6925207756232687
12,4,4,1193402462,0.7613636363636364
12,4,4,1194429390,0.6129032258064516
12,4,4,1201381914,0.44836272040302266
12,4,4,1207965399,0.35351089588377727
12,4,4,1209017041,0.6776859504132231
12,4,4,1209580885,0.47959183673469385
12,4,4,121281623,0.6557377049180327
12,4,4,1214181327,0.49230769230769234
12,4,4,1217073149,0.5782493368700266
12,4,4,1220078934,0.6341463414634146
12,4,4,1220952180,0.45454545454545453
12,4,4,1223440064,0.6129032258064516
12,4,4,1223787389,0.4607594936708861
12,4,4,1234086989,0.6413043478260869
12,4,4,1237584719,0.7
12,4,4,1238465891,0.7613636363636364
