level,M,N,seed,compressionDistance
all,2,2,1001641798,0.07929515418502203
all,2,2,1004306364,0.03160270880361174
all,2,2,1010978582,0.04484304932735426
all,2,2,1022846210,0.1206896551724138
all,2,2,1023722256,0.0
all,2,2,1033480057,0.061465721040189124
all,2,2,1036474372,0.10845986984815618
all,2,2,1037401273,0.13276231263383298
all,2,2,1038218488,0.05660377358490566
all,2,2,1038240813,0.14468085106382977
all,2,2,1041135095,0.13202933985330073
all,2,2,1052850471,0.14072494669509594
all,2,2,1053293722,0.2020618556701031
all,2,2,1059209602,0.12473118279569892
all,2,2,1061751410,0.2383838383838384
all,2,2,1062255042,0.11255411255411256
all,2,2,1064032374,0.081145584725537
all,2,2,1064486697,0.16806722689075632
all,2,2,106587538,0.12682926829268293
all,2,2,1068183337,0.07929515418502203
all,2,2,1082073250,0.19834710743801653
all,2,2,1083026305,0.15644820295983086
all,2,2,1093253708,0.06651884700665188
all,2,2,1094988923,0.18333333333333332
all,2,2,1096341932,0.04044943820224719
all,2,2,1099891794,0.0091324200913242
all,2,2,1108994755,0.15254237288135594
all,2,2,1116182691,0.16033755274261605
all,2,2,1121515410,0.07505518763796909
all,2,2,112743658,0.022675736961451247
all,2,2,1128081783,0.15254237288135594
all,2,2,1130403943,0.12473118279569892
all,2,2,1135500214,0.027149321266968326
all,2,2,1138184120,0.09112709832134293
all,2,2,1139765352,0.05357142857142857
all,2,2,1142181782,0.0
all,2,2,1154008721,0.07079646017699115
all,2,2,1157790512,0.04044943820224719
all,2,2,1161547704,0.0091324200913242
all,2,2,1164368824,0.06635071090047394
all,2,2,1174427787,0.12875536480686695
all,2,2,1174462524,0.04484304932735426
all,2,2,1175519146,0.081145584725537
all,2,2,1182202028,0.10021786492374728
all,2,2,1182440019,0.09606986899563319
all,2,2,1201170237,0.2020618556701031
all,2,2,1201565253,0.11138014527845036
all,2,2,1211334439,0.07505518763796909
all,2,2,1218616460,0.12473118279569892
all,2,2,1218917431,0.16806722689075632
all,2,2,1222143675,0.15644820295983086
all,2,2,1223901321,0.004597701149425287
all,2,2,1226275373,0.013856812933025405
all,2,2,1226979448,0.2383838383838384
all,2,2,1233913320,0.09606986899563319
all,2,2,1237131333,0.004576659038901602
all,2,2,1239558035,0.013856812933025405
all,2,2,1244728759,0.04484304932735426
all,2,2,1246105016,0.06651884700665188
all,2,2,124711068,0.027149321266968326
all,2,2,1250181728,0.0
all,2,2,1270720746,0.07929515418502203
all,2,2,1288215810,0.07125890736342043
all,2,2,1288751559,0.0091324200913242
all,2,2,1292333361,0.16806722689075632
all,2,2,1292918822,0.049217002237136466
all,2,2,1293461712,0.027906976744186046
all,2,2,1300823014,0.09190371991247265
all,2,2,1304407919,0.1206896551724138
all,2,2,1305376595,0.018518518518518517
all,2,2,1310759371,0.06651884700665188
all,2,2,1315379481,0.06222222222222222
all,2,2,1315459146,0.09606986899563319
all,2,2,1317062028,0.04215456674473068
all,2,2,1317484954,0.10845986984815618
all,2,2,1318180947,0.07505518763796909
all,2,2,1318721770,0.0
all,2,2,1319364568,0.05357142857142857
all,2,2,1320567837,0.05357142857142857
all,2,2,1326000153,0.1206896551724138
all,2,2,1336493410,0.11255411255411256
all,2,2,1337026208,0.14468085106382977
all,2,2,1341796865,0.06651884700665188
all,2,2,1348972292,0.06222222222222222
all,2,2,1351344834,0.004597701149425287
all,2,2,1354571885,0.004576659038901602
all,2,2,1355696803,0.022675736961451247
all,2,2,1356823191,0.036036036036036036
all,2,2,1360479120,0.07079646017699115
all,2,2,1360595726,0.1206896551724138
all,2,2,1367920983,0.13675213675213677
all,2,2,1370452686,0.01366742596810934
all,2,2,1371795951,0.10434782608695652
all,2,2,137493304,0.03160270880361174
all,2,2,1375056305,0.1206896551724138
all,2,2,1380206301,0.12473118279569892
all,2,2,138257890,0.10021786492374728
all,2,2,1390070123,0.018518518518518517
all,2,2,1397766369,0.19461697722567287
all,2,2,1409932949,0.08351648351648351
all,2,2,1410120414,0.01366742596810934
all,2,2,1411552849,0.18
all,2,2,1411736710,0.08771929824561403
all,2,2,1411740561,0.05357142857142857
all,2,2,1412314167,0.1206896551724138
all,2,2,1414909128,0.03263403263403263
all,2,2,1415951383,0.1206896551724138
all,2,2,1417221407,0.1206896551724138
all,2,2,1417484602,0.13725490196078433
all,2,2,1420211928,0.10845986984815618
all,2,2,1423060993,0.14468085106382977
all,2,2,1423682194,0.01818181818181818
all,2,2,1424869980,0.1206896551724138
all,2,2,142497295,0.06651884700665188
all,2,2,1430247905,0.022675736961451247
all,2,2,1431277483,0.0761904761904762
all,2,2,1440176088,0.14468085106382977
all,2,2,1444118058,0.15254237288135594
all,2,2,1453438136,0.07079646017699115
all,2,2,1457672976,0.05176470588235294
all,2,2,1459827370,0.2240325865580448
all,2,2,1460988487,0.15254237288135594
all,2,2,1461249056,0.05357142857142857
all,2,2,1480296753,0.037383177570093455
all,2,2,1483337579,0.12473118279569892
all,2,2,1486300823,0.05357142857142857
all,2,2,1497824864,0.027149321266968326
all,2,2,1504225597,0.061465721040189124
all,2,2,1504822265,0.07505518763796909
all,2,2,150604100,0.09190371991247265
all,2,2,1507258094,0.09190371991247265
all,2,2,1509632501,0.05357142857142857
all,2,2,1512170075,0.07505518763796909
all,2,2,1513047029,0.10845986984815618
all,2,2,1518358220,0.05790645879732739
all,2,2,1518938308,0.013856812933025405
all,2,2,1523850398,0.08771929824561403
all,2,2,152517913,0.14861995753715498
all,2,2,1526915281,0.07079646017699115
all,2,2,1529081495,0.05357142857142857
all,2,2,1531151360,0.07079646017699115
all,2,2,1533832136,0.10845986984815618
all,2,2,1536985943,0.0091324200913242
all,2,2,1540822946,0.004576659038901602
all,2,2,1542757796,0.10434782608695652
all,2,2,1544125195,0.15644820295983086
all,2,2,1548060002,0.08771929824561403
all,2,2,1550570586,0.11650485436893204
all,2,2,1554121271,0.009216589861751152
all,2,2,1554856959,0.022675736961451247
all,2,2,1558458571,0.018518518518518517
all,2,2,1558620065,0.04044943820224719
all,2,2,1558744933,0.036036036036036036
all,2,2,1560665819,0.11663066954643629
all,2,2,1563161544,0.04044943820224719
all,2,2,1566290996,0.1206896551724138
all,2,2,1567196103,0.12875536480686695
all,2,2,1570020736,0.0091324200913242
all,2,2,1574474500,0.09606986899563319
all,2,2,15748236,0.22040816326530613
all,2,2,158096177,0.05357142857142857
all,2,2,1588781947,0.06651884700665188
all,2,2,1592441808,0.07079646017699115
all,2,2,1603146689,0.022675736961451247
all,2,2,1603190713,0.07079646017699115
all,2,2,160467324,0.08351648351648351
all,2,2,1607319672,0.12875536480686695
all,2,2,1620304846,0.13276231263383298
all,2,2,1626218762,0.14072494669509594
all,2,2,1628223853,0.07079646017699115
all,2,2,1628951581,0.01818181818181818
all,2,2,1631665248,0.14468085106382977
all,2,2,163283632,0.07505518763796909
all,2,2,164235501,0.24193548387096775
all,2,2,1643328992,0.09615384615384616
all,2,2,164852610,0.049217002237136466
all,2,2,1656959271,0.0091324200913242
all,2,2,1658142994,0.07929515418502203
all,2,2,1668855359,0.14072494669509594
all,2,2,1669481184,0.03160270880361174
all,2,2,1671092238,0.027906976744186046
all,2,2,1672264654,0.05660377358490566
all,2,2,1674872915,0.07079646017699115
all,2,2,1678038194,0.022675736961451247
all,2,2,1685411538,0.05790645879732739
all,2,2,1694120380,0.027906976744186046
all,2,2,1702785442,0.049217002237136466
all,2,2,1704858203,0.15254237288135594
all,2,2,1712995159,0.07505518763796909
all,2,2,1718825415,0.13675213675213677
all,2,2,1726355006,0.07929515418502203
all,2,2,1727614195,0.09606986899563319
all,2,2,1729283793,0.15644820295983086
all,2,2,1731241459,0.02320185614849188
all,2,2,173324371,0.08351648351648351
all,2,2,1734983820,0.018518518518518517
all,2,2,1736927955,0.06222222222222222
all,2,2,1741266142,0.16421052631578947
all,2,2,1743264730,0.16421052631578947
all,2,2,1750180420,0.049217002237136466
all,2,2,1754382556,0.10021786492374728
all,2,2,1754719726,0.018518518518518517
all,2,2,1756515094,0.14861995753715498
all,2,2,1761243351,0.004576659038901602
all,2,2,1777983941,0.05790645879732739
all,2,2,1779847919,0.05660377358490566
all,2,2,1780018293,0.14468085106382977
all,2,2,1783035865,0.16033755274261605
all,2,2,1784400485,0.0761904761904762
all,2,2,1785013374,0.027906976744186046
all,2,2,1786126378,0.13675213675213677
all,2,2,1787008643,0.11255411255411256
all,2,2,1788846950,0.15644820295983086
all,2,2,1792465840,0.049217002237136466
all,2,2,1801207137,0.009216589861751152
all,2,2,1811800664,0.049217002237136466
all,2,2,1815806383,0.16421052631578947
all,2,2,18161333,0.05357142857142857
all,2,2,1818025879,0.05660377358490566
all,2,2,1824186194,0.027149321266968326
all,2,2,1824418536,0.004576659038901602
all,2,2,1829040536,0.17573221757322174
all,2,2,1829568691,0.07125890736342043
all,2,2,1839067692,0.04044943820224719
all,2,2,1840869935,0.06651884700665188
all,2,2,1841583134,0.02320185614849188
all,2,2,1852411569,0.05176470588235294
all,2,2,185365952,0.1206896551724138
all,2,2,1856426629,0.11663066954643629
all,2,2,1860824840,0.004576659038901602
all,2,2,1862133219,0.10845986984815618
all,2,2,1862386922,0.05176470588235294
all,2,2,1870763046,0.027149321266968326
all,2,2,1873747624,0.07079646017699115
all,2,2,1877706133,0.004597701149425287
all,2,2,1880502128,0.10845986984815618
all,2,2,1884638580,0.04215456674473068
all,2,2,1888822265,0.11663066954643629
all,2,2,1908253110,0.027149321266968326
all,2,2,1909541276,0.10021786492374728
all,2,2,1909667671,0.05357142857142857
all,2,2,1910179968,0.009216589861751152
all,2,2,191544278,0.036036036036036036
all,2,2,1932700662,0.07079646017699115
all,2,2,1933500658,0.013856812933025405
all,2,2,1934380881,0.22040816326530613
all,2,2,1935573920,0.03160270880361174
all,2,2,193817994,0.10434782608695652
all,2,2,1938393722,0.0091324200913242
all,2,2,1943721331,0.02320185614849188
all,2,2,1944444860,0.07505518763796909
all,2,2,1947213365,0.16806722689075632
all,2,2,1951063194,0.0
all,2,2,1959144122,0.04484304932735426
all,2,2,1962030729,0.03263403263403263
all,2,2,1963862649,0.004576659038901602
all,2,2,196678503,0.061465721040189124
all,2,2,1969283497,0.046948356807511735
all,2,2,1979947027,0.08771929824561403
all,2,2,1988477966,0.13276231263383298
all,2,2,1989218905,0.11255411255411256
all,2,2,1991756781,0.17954070981210857
all,2,2,1998835997,0.05176470588235294
all,2,2,2002329122,0.20944558521560575
all,2,2,2003194834,0.10021786492374728
all,2,2,2006648343,0.049217002237136466
all,2,2,2008129550,0.09190371991247265
all,2,2,2012597537,0.013856812933025405
all,2,2,2013622268,0.12875536480686695
all,2,2,2018523250,0.07929515418502203
all,2,2,2027831750,0.027906976744186046
all,2,2,2028711105,0.0091324200913242
all,2,2,2032613547,0.10021786492374728
all,2,2,2032709290,0.15644820295983086
all,2,2,2037277650,0.07079646017699115
all,2,2,2042598215,0.12473118279569892
all,2,2,2045243867,0.07079646017699115
all,2,2,2047260970,0.06222222222222222
all,2,2,2055253150,0.09606986899563319
all,2,2,2055260352,0.1206896551724138
all,2,2,2056543553,0.027149321266968326
all,2,2,2061859894,0.05176470588235294
all,2,2,2065215352,0.01818181818181818
all,2,2,2067349480,0.05357142857142857
all,2,2,2069326171,0.004597701149425287
all,2,2,2072683941,0.004576659038901602
all,2,2,2073032659,0.036036036036036036
all,2,2,2077841788,0.1719077568134172
all,2,2,2078900831,0.01818181818181818
all,2,2,2084778478,0.1206896551724138
all,2,2,2086595122,0.04044943820224719
all,2,2,2089336133,0.037383177570093455
all,2,2,2090721879,0.03160270880361174
all,2,2,2090749135,0.04044943820224719
all,2,2,2090954088,0.12473118279569892
all,2,2,2092361915,0.10434782608695652
all,2,2,209515778,0.05357142857142857
all,2,2,2098680720,0.06651884700665188
all,2,2,2103026780,0.04484304932735426
all,2,2,2105993330,0.036036036036036036
all,2,2,2108898892,0.01818181818181818
all,2,2,2113753870,0.004597701149425287
all,2,2,2115404849,0.05790645879732739
all,2,2,2124090669,0.08771929824561403
all,2,2,2127934901,0.06651884700665188
all,2,2,2128996900,0.12875536480686695
all,2,2,2137861924,0.04484304932735426
all,2,2,2138390668,0.25948103792415167
all,2,2,2139588327,0.027906976744186046
all,2,2,2141009491,0.01818181818181818
all,2,2,21492040,0.11255411255411256
all,2,2,21930459,0.2020618556701031
all,2,2,22353703,0.004576659038901602
all,2,2,225999372,0.03263403263403263
all,2,2,226509787,0.15254237288135594
all,2,2,228832894,0.05357142857142857
all,2,2,229019102,0.049217002237136466
all,2,2,235907694,0.01366742596810934
all,2,2,235925162,0.004576659038901602
all,2,2,238979097,0.14468085106382977
all,2,2,240806326,0.004597701149425287
all,2,2,243573700,0.10845986984815618
all,2,2,245480496,0.009216589861751152
all,2,2,258976179,0.11663066954643629
all,2,2,260318576,0.05790645879732739
all,2,2,264279916,0.1206896551724138
all,2,2,264663592,0.05357142857142857
all,2,2,265717410,0.049217002237136466
all,2,2,271483271,0.018518518518518517
all,2,2,278340220,0.07505518763796909
all,2,2,284405506,0.01818181818181818
all,2,2,284763583,0.05357142857142857
all,2,2,284814185,0.06651884700665188
all,2,2,285564450,0.10845986984815618
all,2,2,287790814,0.1719077568134172
all,2,2,29449191,0.09615384615384616
all,2,2,294796082,0.10120481927710843
all,2,2,296427284,0.05357142857142857
all,2,2,301730690,0.16421052631578947
all,2,2,302208530,0.21311475409836064
all,2,2,324011762,0.07079646017699115
all,2,2,33638186,0.1908713692946058
all,2,2,344217223,0.027149321266968326
all,2,2,345247305,0.05790645879732739
all,2,2,355989640,0.13276231263383298
all,2,2,359794293,0.15308641975308643
all,2,2,3656297,0.14861995753715498
all,2,2,366484697,0.13276231263383298
all,2,2,368129150,0.15254237288135594
all,2,2,368625471,0.09606986899563319
all,2,2,370025683,0.10021786492374728
all,2,2,371309519,0.12875536480686695
all,2,2,374447600,0.05790645879732739
all,2,2,374930229,0.07505518763796909
all,2,2,379926920,0.10434782608695652
all,2,2,382183064,0.08771929824561403
all,2,2,383668415,0.027149321266968326
all,2,2,383766180,0.081145584725537
all,2,2,385250073,0.05176470588235294
all,2,2,38827726,0.11663066954643629
all,2,2,392731427,0.046948356807511735
all,2,2,400535179,0.05357142857142857
all,2,2,405620869,0.07929515418502203
all,2,2,414818884,0.081145584725537
all,2,2,414893779,0.10434782608695652
all,2,2,416875994,0.037383177570093455
all,2,2,424661845,0.08771929824561403
all,2,2,424694963,0.004576659038901602
all,2,2,431618020,0.16377171215880892
all,2,2,43661461,0.07929515418502203
all,2,2,437622381,0.004597701149425287
all,2,2,440045570,0.04044943820224719
all,2,2,445233199,0.03263403263403263
all,2,2,452369723,0.10434782608695652
all,2,2,455321581,0.046948356807511735
all,2,2,456454537,0.07079646017699115
all,2,2,466995634,0.10021786492374728
all,2,2,467807963,0.08351648351648351
all,2,2,471784060,0.04484304932735426
all,2,2,473031507,0.11255411255411256
all,2,2,475308570,0.03160270880361174
all,2,2,478745059,0.07929515418502203
all,2,2,479368371,0.081145584725537
all,2,2,484458108,0.013856812933025405
all,2,2,485240562,0.027149321266968326
all,2,2,487804032,0.04044943820224719
all,2,2,488729533,0.05176470588235294
all,2,2,489878915,0.02320185614849188
all,2,2,496550176,0.022675736961451247
all,2,2,501480951,0.09190371991247265
all,2,2,507605578,0.1908713692946058
all,2,2,511027599,0.1206896551724138
all,2,2,51216678,0.04484304932735426
all,2,2,5122976,0.1477832512315271
all,2,2,51267008,0.10021786492374728
all,2,2,51321412,0.09615384615384616
all,2,2,513719574,0.01366742596810934
all,2,2,515130950,0.036036036036036036
all,2,2,52445556,0.01366742596810934
all,2,2,531925169,0.013856812933025405
all,2,2,533917039,0.05660377358490566
all,2,2,548857900,0.07079646017699115
all,2,2,553741966,0.022675736961451247
all,2,2,556700241,0.09606986899563319
all,2,2,557424792,0.027149321266968326
all,2,2,560717774,0.04215456674473068
all,2,2,563364277,0.15644820295983086
all,2,2,570945810,0.05790645879732739
all,2,2,576690593,0.08351648351648351
all,2,2,578028889,0.08771929824561403
all,2,2,581522155,0.10845986984815618
all,2,2,587469330,0.027149321266968326
all,2,2,590054297,0.02320185614849188
all,2,2,592498032,0.07079646017699115
all,2,2,597072756,0.07505518763796909
all,2,2,602057918,0.14072494669509594
all,2,2,615500284,0.03160270880361174
all,2,2,616101528,0.1719077568134172
all,2,2,616240291,0.1206896551724138
all,2,2,622682182,0.04044943820224719
all,2,2,623147825,0.09190371991247265
all,2,2,631695468,0.1206896551724138
all,2,2,642849686,0.06651884700665188
all,2,2,643618536,0.1206896551724138
all,2,2,645304625,0.06651884700665188
all,2,2,651364503,0.049217002237136466
all,2,2,652319552,0.09606986899563319
all,2,2,65856406,0.07929515418502203
all,2,2,658836001,0.11255411255411256
all,2,2,661104555,0.03160270880361174
all,2,2,661168573,0.03263403263403263
all,2,2,664854618,0.13276231263383298
all,2,2,665839572,0.15644820295983086
all,2,2,667127838,0.12473118279569892
all,2,2,674345469,0.07929515418502203
all,2,2,681693207,0.07505518763796909
all,2,2,681844325,0.20944558521560575
all,2,2,682822203,0.10845986984815618
all,2,2,684913463,0.01366742596810934
all,2,2,686363807,0.14468085106382977
all,2,2,696138076,0.13675213675213677
all,2,2,696700444,0.06222222222222222
all,2,2,699331790,0.14468085106382977
all,2,2,706872300,0.14861995753715498
all,2,2,707108887,0.0091324200913242
all,2,2,707550653,0.1206896551724138
all,2,2,714649183,0.10845986984815618
all,2,2,716427139,0.10021786492374728
all,2,2,716867186,0.04484304932735426
all,2,2,734505695,0.07929515418502203
all,2,2,738304691,0.06651884700665188
all,2,2,742043755,0.04215456674473068
all,2,2,7445546,0.08351648351648351
all,2,2,745861786,0.05790645879732739
all,2,2,748639450,0.07929515418502203
all,2,2,752573483,0.036036036036036036
all,2,2,756662132,0.06651884700665188
all,2,2,758381002,0.01818181818181818
all,2,2,760929006,0.0
all,2,2,765322355,0.027906976744186046
all,2,2,767315175,0.13276231263383298
all,2,2,779718122,0.004597701149425287
all,2,2,786885497,0.09606986899563319
all,2,2,802570417,0.03160270880361174
all,2,2,805386862,0.004576659038901602
all,2,2,809512818,0.004576659038901602
all,2,2,811593263,0.1719077568134172
all,2,2,81502520,0.013856812933025405
all,2,2,815050439,0.06651884700665188
all,2,2,817591817,0.08351648351648351
all,2,2,818683957,0.027149321266968326
all,2,2,819204420,0.049217002237136466
all,2,2,821411834,0.05790645879732739
all,2,2,838360500,0.07505518763796909
all,2,2,83847564,0.081145584725537
all,2,2,839057652,0.046948356807511735
all,2,2,843499327,0.05176470588235294
all,2,2,853564982,0.036036036036036036
all,2,2,853820239,0.07125890736342043
all,2,2,856475492,0.0
all,2,2,85656603,0.08771929824561403
all,2,2,862472425,0.018518518518518517
all,2,2,865726786,0.10845986984815618
all,2,2,869835073,0.12473118279569892
all,2,2,875667650,0.049217002237136466
all,2,2,881196557,0.13202933985330073
all,2,2,890854882,0.03263403263403263
all,2,2,893915591,0.05790645879732739
all,2,2,896261841,0.02320185614849188
all,2,2,899342202,0.02320185614849188
all,2,2,903556876,0.05176470588235294
all,2,2,906723990,0.05357142857142857
all,2,2,912539759,0.2167689161554192
all,2,2,921321337,0.036036036036036036
all,2,2,922207577,0.0
all,2,2,936705076,0.04215456674473068
all,2,2,939110779,0.05790645879732739
all,2,2,940382637,0.14072494669509594
all,2,2,941360757,0.09606986899563319
all,2,2,943488965,0.09606986899563319
all,2,2,944841913,0.12165450121654502
all,2,2,951573147,0.15254237288135594
all,2,2,95276463,0.04044943820224719
all,2,2,958412791,0.07079646017699115
all,2,2,960864545,0.013856812933025405
all,2,2,963667406,0.027906976744186046
all,2,2,963733305,0.1477832512315271
all,2,2,963744626,0.046948356807511735
all,2,2,96983130,0.04484304932735426
all,2,2,970359006,0.018518518518518517
all,2,2,985590583,0.081145584725537
all,2,2,992618231,0.049217002237136466
all,2,2,997363620,0.03263403263403263
all,2,2,1011567003,0.01366742596810934
all,2,2,1012012773,0.01366742596810934
all,2,2,1012966232,0.11255411255411256
all,2,2,1013004600,0.07079646017699115
all,2,2,1014361983,0.004597701149425287
all,2,2,1015440888,0.16033755274261605
all,2,2,1027608383,0.06222222222222222
all,2,2,103857881,0.1206896551724138
all,2,2,1039945894,0.14072494669509594
all,2,2,1041003529,0.10021786492374728
all,2,2,1042214707,0.12473118279569892
all,2,2,1043124369,0.018518518518518517
all,2,2,1047191324,0.17954070981210857
all,2,2,1047930356,0.15308641975308643
all,2,2,1060260341,0.037383177570093455
all,2,2,106504493,0.036036036036036036
all,2,2,1066273454,0.08771929824561403
all,2,2,10723707,0.049217002237136466
all,2,2,1073757365,0.061465721040189124
all,2,2,1083418150,0.036036036036036036
all,2,2,1084328907,0.1206896551724138
all,2,2,1088842824,0.01366742596810934
all,2,2,1093178828,0.13276231263383298
all,2,2,1093916698,0.06651884700665188
all,2,2,1115963802,0.01818181818181818
all,2,2,1120017672,0.10021786492374728
all,2,2,1126156478,0.13202933985330073
all,2,2,1128070351,0.1908713692946058
all,2,2,1132795024,0.10845986984815618
all,2,2,1133711120,0.009216589861751152
all,2,2,113807004,0.14861995753715498
all,2,2,1140437640,0.08351648351648351
all,2,2,114450673,0.027906976744186046
all,2,2,114547171,0.17573221757322174
all,2,2,1154460180,0.081145584725537
all,2,2,115767502,0.15841584158415842
all,2,2,1158860778,0.07929515418502203
all,2,2,1159335042,0.1908713692946058
all,2,2,1160460884,0.09606986899563319
all,2,2,1173992572,0.14468085106382977
all,2,2,1174539276,0.12473118279569892
all,2,2,1186026598,0.09190371991247265
all,2,2,1187156785,0.018518518518518517
all,2,2,1192201,0.13202933985330073
all,2,2,1192513163,0.08351648351648351
all,2,2,1197043983,0.19461697722567287
all,2,2,1200485168,0.20944558521560575
all,2,2,1207523846,0.036036036036036036
all,2,2,1214014878,0.06222222222222222
all,2,2,1215609700,0.07929515418502203
all,2,2,1220371580,0.027906976744186046
all,2,2,1220532283,0.03160270880361174
all,2,2,1221417850,0.07079646017699115
all,2,2,1223133942,0.06222222222222222
all,2,2,1223610368,0.05357142857142857
all,2,2,1236955281,0.046948356807511735
all,2,2,1239042658,0.16806722689075632
all,2,2,1239944688,0.12473118279569892
all,2,2,1244730043,0.018518518518518517
all,2,2,1245567209,0.10021786492374728
all,2,2,1251327432,0.0
all,2,2,1251359113,0.09606986899563319
all,2,2,1252016966,0.13675213675213677
all,2,2,1252380417,0.12875536480686695
all,2,2,1254579297,0.1908713692946058
all,2,2,1259435401,0.06222222222222222
all,2,2,126743168,0.06651884700665188
all,2,2,1268024334,0.05660377358490566
all,2,2,1269798208,0.022675736961451247
all,2,2,1283165443,0.12473118279569892
all,2,2,1285800652,0.04215456674473068
all,2,2,1310069330,0.09606986899563319
all,2,2,1310938849,0.0761904761904762
all,2,2,1311109679,0.06222222222222222
all,2,2,1312253936,0.08351648351648351
all,2,2,1317361422,0.027149321266968326
all,2,2,1324942098,0.17573221757322174
all,2,2,1325603311,0.07505518763796909
all,2,2,132858796,0.027149321266968326
all,2,2,1336914056,0.07125890736342043
all,2,2,1346480913,0.11663066954643629
all,2,2,1353349777,0.16421052631578947
all,2,2,1358613540,0.022675736961451247
all,2,2,1369268605,0.19834710743801653
all,2,2,1370678541,0.05790645879732739
all,2,2,1371921981,0.04044943820224719
all,2,2,1376996146,0.08351648351648351
all,2,2,1378325955,0.14072494669509594
all,2,2,1387100808,0.17954070981210857
all,2,2,139090846,0.05357142857142857
all,2,2,1394878018,0.009216589861751152
all,2,2,1402202751,0.05176470588235294
all,2,2,1402600680,0.10845986984815618
all,2,2,140593133,0.037383177570093455
all,2,2,1409946047,0.08771929824561403
all,2,2,1415923339,0.2167689161554192
all,2,2,1420950107,0.027906976744186046
all,2,2,1423469236,0.15254237288135594
all,2,2,1426784040,0.16421052631578947
all,2,2,1428144759,0.11255411255411256
all,2,2,1428447742,0.12165450121654502
all,2,2,1429342757,0.01818181818181818
all,2,2,1429367741,0.10628019323671498
all,2,2,1434039671,0.07929515418502203
all,2,2,1438620056,0.11663066954643629
all,2,2,1441298207,0.07929515418502203
