level,M,N,seed,compressionDistance
7,4,4,1001638330,0.7285714285714285
7,4,4,1002221447,0.5898305084745763
7,4,4,1006974512,0.3221884498480243
7,4,4,1008270054,0.581081081081081
7,4,4,1013432441,0.4177215189873418
7,4,4,1016921506,0.5466666666666666
7,4,4,1018637518,0.2874251497005988
7,4,4,1024843062,0.5466666666666666
7,4,4,102960499,0.5382059800664452
7,4,4,1034095704,0.643598615916955
7,4,4,1035302114,0.5723905723905723
7,4,4,1037165908,0.4645161290322581
7,4,4,1060062020,0.4565916398713826
7,4,4,1064530934,0.5049180327868853
7,4,4,1067504604,0.5551839464882943
7,4,4,1068509115,0.5986394557823129
7,4,4,1071150030,0.5986394557823129
7,4,4,1072633241,0.6527777777777778
7,4,4,1073991198,0.5466666666666666
7,4,4,1077623985,0.44089456869009586
7,4,4,1087025073,0.49673202614379086
7,4,4,1089525505,0.6254295532646048
7,4,4,1091606188,0.23391812865497075
7,4,4,1093418118,0.44871794871794873
7,4,4,1095378063,0.44089456869009586
7,4,4,110182227,0.35802469135802467
7,4,4,1110254272,0.581081081081081
7,4,4,1110723245,0.4253968253968254
7,4,4,1117264835,0.6807017543859649
7,4,4,1125779311,0.7383512544802867
7,4,4,1140944606,0.47249190938511326
7,4,4,1143486029,0.24705882352941178
7,4,4,1146095553,0.5298013245033113
7,4,4,1153722014,0.43312101910828027
7,4,4,11628051,0.7383512544802867
7,4,4,1163576775,0.3949843260188088
7,4,4,1165080065,0.30120481927710846
7,4,4,1170143994,0.44089456869009586
7,4,4,118454172,0.3653250773993808
7,4,4,1186196203,0.6901408450704225
7,4,4,1189182424,0.4565916398713826
7,4,4,1192668172,0.6527777777777778
7,4,4,120061287,0.6996466431095406
7,4,4,1214085982,0.3363914373088685
7,4,4,1216599388,0.5049180327868853
7,4,4,1218634916,0.4253968253968254
7,4,4,1219570271,0.6344827586206897
7,4,4,1220914512,0.8191881918819188
7,4,4,1230597560,0.5637583892617449
7,4,4,1232898717,0.37267080745341613
7,4,4,1234939998,0.3875
7,4,4,1235550394,0.643598615916955
7,4,4,1241048708,0.6075085324232082
7,4,4,125544131,0.4253968253968254
7,4,4,1264762340,0.48859934853420195
7,4,4,1266279532,0.5049180327868853
7,4,4,1268031495,0.5986394557823129
7,4,4,1272899085,0.4645161290322581
7,4,4,1293798679,0.6344827586206897
7,4,4,1296104687,0.4253968253968254
7,4,4,1300287810,0.5637583892617449
7,4,4,1303027903,0.5049180327868853
7,4,4,1306871759,0.5214521452145214
7,4,4,1307713477,0.43312101910828027
7,4,4,132062566,0.41009463722397477
7,4,4,1321488007,0.48859934853420195
7,4,4,1322013659,0.6713286713286714
7,4,4,1322963882,0.6254295532646048
7,4,4,1325732824,0.3949843260188088
7,4,4,1328116806,0.5637583892617449
7,4,4,1328139643,0.6344827586206897
7,4,4,1329076451,0.35802469135802467
7,4,4,1329412,0.17045454545454544
7,4,4,1335381239,0.2874251497005988
7,4,4,1338202248,0.32926829268292684
