level,M,N,seed,compressionDistance
1,1,16,1001641798,0.2358974358974359
1,1,16,1004306364,0.18546365914786966
1,1,16,1010978582,0.15308641975308643
1,1,16,1022846210,0.15308641975308643
1,1,16,1023722256,0.1964735516372796
1,1,16,1033480057,0.12165450121654502
1,1,16,1036474372,0.19095477386934673
1,1,16,1037401273,0.1964735516372796
1,1,16,1038218488,0.20759493670886076
1,1,16,1038240813,0.09615384615384616
1,1,16,1041135095,0.1964735516372796
1,1,16,1052850471,0.13725490196078433
1,1,16,1053293722,0.12682926829268293
1,1,16,1059209602,0.20759493670886076
1,1,16,1061751410,0.14250614250614252
1,1,16,1062255042,0.16377171215880892
1,1,16,1064032374,0.1745635910224439
1,1,16,1064486697,0.18
1,1,16,106587538,0.19095477386934673
1,1,16,1068183337,0.20759493670886076
1,1,16,1082073250,0.046948356807511735
1,1,16,1083026305,0.18
1,1,16,1093253708,0.12165450121654502
1,1,16,1094988923,0.12682926829268293
1,1,16,1096341932,0.14250614250614252
1,1,16,1099891794,0.12682926829268293
1,1,16,1108994755,0.12682926829268293
1,1,16,1116182691,0.12165450121654502
1,1,16,1121515410,0.12682926829268293
1,1,16,112743658,0.11138014527845036
1,1,16,1128081783,0.15841584158415842
1,1,16,1130403943,0.2649350649350649
1,1,16,1135500214,0.18546365914786966
1,1,16,1138184120,0.15308641975308643
1,1,16,1139765352,0.15841584158415842
1,1,16,1142181782,0.15308641975308643
1,1,16,1154008721,0.1477832512315271
1,1,16,1157790512,0.03263403263403263
1,1,16,1161547704,0.11650485436893204
1,1,16,1164368824,0.07125890736342043
1,1,16,1174427787,0.2131979695431472
1,1,16,1174462524,0.0761904761904762
1,1,16,1175519146,0.1691542288557214
1,1,16,1182202028,0.09112709832134293
1,1,16,1182440019,0.16377171215880892
1,1,16,1201170237,0.15841584158415842
1,1,16,1201565253,0.1691542288557214
1,1,16,1211334439,0.12165450121654502
1,1,16,1218616460,0.0861244019138756
1,1,16,1218917431,0.23017902813299232
1,1,16,1222143675,0.19095477386934673
1,1,16,1223901321,0.1745635910224439
1,1,16,1226275373,0.16377171215880892
