level,M,N,seed,compressionDistance
9,1,16,1000612422,0.09287925696594428
9,1,16,1005743688,0.011764705882352941
9,1,16,1012526611,0.15286624203821655
9,1,16,1013470508,0.12578616352201258
9,1,16,1014699857,0.01791044776119403
9,1,16,1021212094,0.1125
9,1,16,1023620241,0.2236842105263158
9,1,16,102500303,0.0736196319018405
9,1,16,1025350586,0.0
9,1,16,1026947808,0.12578616352201258
9,1,16,102798326,0.29152542372881357
9,1,16,1033643945,0.11912225705329153
9,1,16,10366332,0.11912225705329153
9,1,16,1036715472,0.011764705882352941
9,1,16,1036886040,0.14603174603174604
9,1,16,1042129816,0.11912225705329153
9,1,16,1045303674,0.13924050632911392
9,1,16,1046581283,0.048484848484848485
9,1,16,1048139332,0.09937888198757763
9,1,16,1056777013,0.20915032679738563
9,1,16,1060152815,0.3971631205673759
9,1,16,1065999551,0.09287925696594428
9,1,16,1068394074,0.0672782874617737
9,1,16,1070316141,0.21639344262295082
9,1,16,1083663764,0.08641975308641975
9,1,16,1089116016,0.011764705882352941
9,1,16,1089854282,0.08641975308641975
9,1,16,1091702415,0.023391812865497075
9,1,16,1098500762,0.04057971014492753
9,1,16,1112182810,0.3150684931506849
9,1,16,1113353909,0.04229607250755287
9,1,16,1130001084,0.11912225705329153
9,1,16,113216728,0.08641975308641975
9,1,16,113226136,0.13249211356466878
9,1,16,1147842194,0.023952095808383235
9,1,16,1149210272,0.11912225705329153
9,1,16,1151417878,0.14603174603174604
9,1,16,1153292106,0.1125
9,1,16,1155410265,0.0736196319018405
9,1,16,1156992488,0.06097560975609756
9,1,16,1158454978,0.20915032679738563
9,1,16,1163938924,0.06303724928366762
9,1,16,1170396013,0.21639344262295082
9,1,16,1174312248,0.0903954802259887
9,1,16,1174981387,0.03003003003003003
9,1,16,1176208944,0.1597444089456869
9,1,16,1187386784,0.0547112462006079
9,1,16,1188866442,0.2236842105263158
9,1,16,1195757829,0.13249211356466878
9,1,16,1198818934,0.0736196319018405
9,1,16,1200250875,0.1597444089456869
9,1,16,1202062857,0.04057971014492753
9,1,16,1206869159,0.048484848484848485
9,1,16,1206893123,0.16666666666666666
9,1,16,1208536855,0.048484848484848485
9,1,16,1214218862,0.0736196319018405
9,1,16,1218530780,0.16666666666666666
9,1,16,1220996157,0.23102310231023102
9,1,16,1222397343,0.0736196319018405
9,1,16,1226734029,0.08641975308641975
9,1,16,1228326570,0.12578616352201258
9,1,16,1232613401,0.11912225705329153
9,1,16,1234594776,0.06097560975609756
9,1,16,1238664408,0.13249211356466878
9,1,16,1252487404,0.13924050632911392
9,1,16,1255913129,0.14603174603174604
9,1,16,1257669905,0.15286624203821655
9,1,16,1261632250,0.03003003003003003
9,1,16,12685745,0.1059190031152648
9,1,16,1269247589,0.03614457831325301
9,1,16,1272008104,0.0736196319018405
9,1,16,1277848589,0.011764705882352941
9,1,16,1284166195,0.017595307917888565
9,1,16,129340832,0.0672782874617737
9,1,16,1295095911,0.09937888198757763
9,1,16,1302617698,0.11912225705329153
9,1,16,1307286156,0.03488372093023256
9,1,16,1325844456,0.04229607250755287
9,1,16,1328794351,0.20915032679738563
9,1,16,1338875859,0.01791044776119403
9,1,16,1343430974,0.0736196319018405
9,1,16,1348407609,0.048484848484848485
9,1,16,1353036250,0.023952095808383235
9,1,16,1372745862,0.1125
9,1,16,1377433431,0.0672782874617737
9,1,16,1382066714,0.18064516129032257
9,1,16,138442453,0.20915032679738563
9,1,16,1384857432,0.048484848484848485
9,1,16,1385068994,0.04229607250755287
9,1,16,1386444692,0.08641975308641975
9,1,16,1394684147,0.08641975308641975
9,1,16,139479264,0.0547112462006079
9,1,16,1396990917,0.09937888198757763
9,1,16,1399720293,0.1597444089456869
9,1,16,1407749714,0.03003003003003003
9,1,16,1409972466,0.0736196319018405
9,1,16,1410757633,0.23102310231023102
9,1,16,1418285484,0.08498583569405099
9,1,16,1421851357,0.017595307917888565
9,1,16,1424267094,0.11912225705329153
9,1,16,142893566,0.011764705882352941
9,1,16,1429223195,0.005934718100890208
9,1,16,1429653092,0.1597444089456869
9,1,16,1432292301,0.023952095808383235
9,1,16,1435013434,0.0672782874617737
9,1,16,1435861176,0.04229607250755287
9,1,16,144751898,0.005934718100890208
9,1,16,1448182689,0.11912225705329153
9,1,16,144830788,0.01791044776119403
9,1,16,1457955304,0.03003003003003003
9,1,16,1464114596,0.01791044776119403
9,1,16,1473102998,0.0
9,1,16,1473315370,0.14603174603174604
9,1,16,1473468318,0.029154518950437316
9,1,16,1477765947,0.048484848484848485
9,1,16,1481734586,0.06303724928366762
9,1,16,1483029611,0.3230240549828179
9,1,16,1493796541,0.023952095808383235
