level,M,N,seed,compressionDistance
7,6,6,1001638330,0.3653250773993808
7,6,6,1002221447,0.5214521452145214
7,6,6,1003192026,0.3151515151515151
7,6,6,1008270054,0.26706231454005935
7,6,6,1013432441,0.4253968253968254
7,6,6,1016921506,0.2874251497005988
7,6,6,1018637518,0.4805194805194805
7,6,6,1024843062,0.5466666666666666
7,6,6,102960499,0.3949843260188088
7,6,6,1034095704,0.4025157232704403
7,6,6,1035302114,0.5723905723905723
7,6,6,1037165908,0.18911174785100288
7,6,6,1060062020,0.662020905923345
7,6,6,1064530934,0.6901408450704225
7,6,6,1067504604,0.5049180327868853
7,6,6,1068509115,0.5049180327868853
7,6,6,1071150030,0.7482014388489209
7,6,6,1072633241,0.6254295532646048
7,6,6,1073991198,0.4177215189873418
7,6,6,1078238519,0.5298013245033113
7,6,6,1079659711,0.26706231454005935
7,6,6,1087025073,0.6996466431095406
7,6,6,1089015963,0.2603550295857988
7,6,6,1089525505,0.19540229885057472
7,6,6,1091606188,0.34355828220858897
7,6,6,1093418118,0.3221884498480243
7,6,6,1095378063,0.41009463722397477
7,6,6,110182227,0.5637583892617449
7,6,6,1110254272,0.3081570996978852
7,6,6,1110723245,0.5986394557823129
7,6,6,1137545103,0.6807017543859649
7,6,6,1140944606,0.4565916398713826
7,6,6,1142597197,0.5637583892617449
7,6,6,1143486029,0.49673202614379086
7,6,6,1146095553,0.5986394557823129
7,6,6,1153722014,0.23391812865497075
7,6,6,1157730507,0.37267080745341613
7,6,6,11628051,0.4645161290322581
7,6,6,1163576775,0.38006230529595014
7,6,6,1165080065,0.5382059800664452
7,6,6,1170143994,0.2874251497005988
7,6,6,1176071451,0.26706231454005935
7,6,6,118454172,0.5298013245033113
7,6,6,1186196203,0.662020905923345
7,6,6,1188026251,0.5723905723905723
7,6,6,1188502757,0.6254295532646048
7,6,6,1189182424,0.643598615916955
7,6,6,1192668172,0.6164383561643836
7,6,6,120061287,0.581081081081081
7,6,6,1214085982,0.5637583892617449
7,6,6,1218634916,0.37267080745341613
7,6,6,1219570271,0.8296296296296296
7,6,6,1220914512,0.22093023255813954
7,6,6,1230597560,0.6344827586206897
7,6,6,1234939998,0.6527777777777778
7,6,6,1235550394,0.7985347985347986
7,6,6,1241048708,0.2603550295857988
7,6,6,1264762340,0.47249190938511326
7,6,6,1266279532,0.35802469135802467
7,6,6,1268031495,0.4177215189873418
7,6,6,1272899085,0.44871794871794873
7,6,6,1291264595,0.5382059800664452
7,6,6,1293798679,0.08743169398907104
7,6,6,1296104687,0.5986394557823129
7,6,6,129773636,0.4565916398713826
7,6,6,1300042747,0.5898305084745763
7,6,6,1306871759,0.5551839464882943
7,6,6,1307713477,0.47249190938511326
7,6,6,132062566,0.6254295532646048
7,6,6,1321488007,0.4025157232704403
7,6,6,1322013659,0.22093023255813954
7,6,6,1322963882,0.6901408450704225
7,6,6,1325732824,0.4025157232704403
7,6,6,1328116806,0.1400560224089636
7,6,6,1328139643,0.43312101910828027
7,6,6,1329076451,0.23391812865497075
7,6,6,1329412,0.581081081081081
7,6,6,1335381239,0.3507692307692308
7,6,6,1338202248,0.37267080745341613
7,6,6,1338968289,0.643598615916955
7,6,6,1340034482,0.6807017543859649
7,6,6,1340089154,0.7482014388489209
7,6,6,1349964487,0.6344827586206897
7,6,6,13514819,0.5898305084745763
7,6,6,1357568744,0.8401486988847584
7,6,6,1358253402,0.643598615916955
7,6,6,1360565357,0.5049180327868853
7,6,6,1362866724,0.5382059800664452
7,6,6,1363387734,0.5214521452145214
7,6,6,1364137447,0.43312101910828027
7,6,6,1373649436,0.8830188679245283
7,6,6,1374813576,0.5898305084745763
7,6,6,1376450958,0.3949843260188088
7,6,6,1376654402,0.7383512544802867
7,6,6,138282715,0.5382059800664452
7,6,6,1384606700,0.7681159420289855
