level,M,N,seed,compressionDistance
13modified,14,6,100334696,0.005361930294906166
13modified,14,6,1005713264,0.005361930294906166
13modified,14,6,1010932164,0.005361930294906166
13modified,14,6,1012869568,0.005361930294906166
13modified,14,6,1021967227,0.005361930294906166
13modified,14,6,1033033434,0.005361930294906166
13modified,14,6,1033854624,0.005361930294906166
13modified,14,6,1034628327,0.005361930294906166
13modified,14,6,1041640248,0.005361930294906166
13modified,14,6,1042768624,0.005361930294906166
13modified,14,6,1044706667,0.005361930294906166
13modified,14,6,1045197443,0.005361930294906166
13modified,14,6,1045985721,0.005361930294906166
13modified,14,6,1049469142,0.005361930294906166
13modified,14,6,104993245,0.005361930294906166
13modified,14,6,1051467736,0.005361930294906166
13modified,14,6,1055293516,0.005361930294906166
13modified,14,6,106470709,0.005361930294906166
13modified,14,6,1066819082,0.005361930294906166
13modified,14,6,1071405622,0.005361930294906166
13modified,14,6,1072816653,0.005361930294906166
13modified,14,6,1074205656,0.005361930294906166
13modified,14,6,107858546,0.005361930294906166
13modified,14,6,1081831131,0.005361930294906166
13modified,14,6,1085292328,0.005361930294906166
13modified,14,6,1086993038,0.005361930294906166
13modified,14,6,1090021741,0.005361930294906166
13modified,14,6,1095229560,0.005361930294906166
13modified,14,6,1099242507,0.005361930294906166
13modified,14,6,1119739660,0.005361930294906166
13modified,14,6,1119913660,0.005361930294906166
13modified,14,6,1121788155,0.005361930294906166
13modified,14,6,1122891000,0.005361930294906166
13modified,14,6,1123116722,0.005361930294906166
13modified,14,6,1125748041,0.005361930294906166
13modified,14,6,112714695,0.005361930294906166
13modified,14,6,112803900,0.005361930294906166
13modified,14,6,1131392376,0.005361930294906166
13modified,14,6,1137791056,0.005361930294906166
13modified,14,6,1140268074,0.005361930294906166
13modified,14,6,1142192008,0.005361930294906166
13modified,14,6,1149310547,0.005361930294906166
13modified,14,6,1149395731,0.005361930294906166
13modified,14,6,1149675945,0.005361930294906166
13modified,14,6,1151948236,0.005361930294906166
13modified,14,6,1159043200,0.005361930294906166
13modified,14,6,1167164095,0.005361930294906166
13modified,14,6,1168528864,0.005361930294906166
13modified,14,6,1170387944,0.005361930294906166
13modified,14,6,1170753960,0.005361930294906166
13modified,14,6,1183217684,0.005361930294906166
13modified,14,6,1183839141,0.005361930294906166
13modified,14,6,1186326919,0.005361930294906166
13modified,14,6,1198305612,0.005361930294906166
13modified,14,6,1200800358,0.005361930294906166
13modified,14,6,1205118578,0.005361930294906166
13modified,14,6,1208064624,0.005361930294906166
13modified,14,6,1208894535,0.005361930294906166
13modified,14,6,1220846468,0.005361930294906166
13modified,14,6,1222949588,0.005361930294906166
13modified,14,6,1232002747,0.005361930294906166
13modified,14,6,1235717330,0.005361930294906166
13modified,14,6,1235792259,0.005361930294906166
13modified,14,6,123988852,0.005361930294906166
13modified,14,6,1240105649,0.005361930294906166
13modified,14,6,1245146245,0.005361930294906166
13modified,14,6,12481666,0.005361930294906166
13modified,14,6,1248990245,0.005361930294906166
13modified,14,6,1271901802,0.005361930294906166
13modified,14,6,1284670388,0.005361930294906166
13modified,14,6,128849205,0.005361930294906166
13modified,14,6,1294751766,0.005361930294906166
13modified,14,6,1295454644,0.005361930294906166
13modified,14,6,1299476798,0.005361930294906166
13modified,14,6,1300485353,0.005361930294906166
13modified,14,6,1305346275,0.005361930294906166
13modified,14,6,130581915,0.005361930294906166
13modified,14,6,1306616824,0.005361930294906166
13modified,14,6,1308353909,0.005361930294906166
13modified,14,6,1308551323,0.005361930294906166
13modified,14,6,1315827889,0.005361930294906166
13modified,14,6,1317356462,0.005361930294906166
13modified,14,6,1318081265,0.005361930294906166
13modified,14,6,1321452978,0.005361930294906166
13modified,14,6,1322707071,0.005361930294906166
13modified,14,6,1327951166,0.005361930294906166
13modified,14,6,1334016119,0.005361930294906166
13modified,14,6,1336996873,0.005361930294906166
13modified,14,6,1342400852,0.005361930294906166
13modified,14,6,1343326420,0.005361930294906166
13modified,14,6,134574967,0.005361930294906166
13modified,14,6,1347620170,0.005361930294906166
13modified,14,6,1350246726,0.005361930294906166
13modified,14,6,1353309627,0.005361930294906166
13modified,14,6,1354863624,0.005361930294906166
13modified,14,6,1355977442,0.005361930294906166
13modified,14,6,1369093841,0.005361930294906166
13modified,14,6,1369758537,0.005361930294906166
13modified,14,6,1370730297,0.005361930294906166
13modified,14,6,137298414,0.005361930294906166
13modified,14,6,1373215267,0.005361930294906166
13modified,14,6,1373343923,0.005361930294906166
13modified,14,6,1374512836,0.005361930294906166
13modified,14,6,1382735061,0.005361930294906166
13modified,14,6,1383967720,0.005361930294906166
13modified,14,6,1384713187,0.005361930294906166
13modified,14,6,1385042497,0.005361930294906166
13modified,14,6,1387075227,0.005361930294906166
13modified,14,6,1387631371,0.005361930294906166
13modified,14,6,139021216,0.005361930294906166
13modified,14,6,1398032593,0.005361930294906166
13modified,14,6,1398607408,0.005361930294906166
13modified,14,6,1402590398,0.005361930294906166
13modified,14,6,1406651093,0.005361930294906166
13modified,14,6,1410954787,0.005361930294906166
13modified,14,6,1411770614,0.005361930294906166
13modified,14,6,1426697809,0.005361930294906166
13modified,14,6,143174518,0.005361930294906166
13modified,14,6,1433030683,0.005361930294906166
13modified,14,6,1435693011,0.005361930294906166
