level,M,N,seed,compressionDistance
7,1,16,1001638330,0.02072538860103627
7,1,16,1004239811,0.19540229885057472
7,1,16,1006974512,0.12222222222222222
7,1,16,1008270054,0.04825737265415549
7,1,16,1013432441,0.11049723756906077
7,1,16,1016921506,0.07046070460704607
7,1,16,1018891292,0.18911174785100288
7,1,16,102098671,0.031914893617021274
7,1,16,1028515517,0.015584415584415584
7,1,16,102960499,0.11049723756906077
7,1,16,1060062020,0.15819209039548024
7,1,16,1066149829,0.18285714285714286
7,1,16,1067504604,0.15819209039548024
7,1,16,1068509115,0.06582278481012659
7,1,16,1068970228,0.12222222222222222
7,1,16,1071150030,0.20809248554913296
7,1,16,1072633241,0.08743169398907104
7,1,16,1077623985,0.1400560224089636
7,1,16,1086823014,0.1400560224089636
7,1,16,1087025073,0.07608695652173914
7,1,16,1089525505,0.12222222222222222
7,1,16,1091606188,0.11634349030470914
7,1,16,1093240956,0.18285714285714286
7,1,16,1093903480,0.08743169398907104
7,1,16,1095378063,0.15211267605633802
7,1,16,1095835839,0.24705882352941178
7,1,16,1097460878,0.22740524781341107
7,1,16,110182227,0.09315068493150686
7,1,16,1110254272,0.17663817663817663
7,1,16,1110723245,0.07046070460704607
7,1,16,1117264835,0.08743169398907104
7,1,16,1125779311,0.26706231454005935
7,1,16,1126747195,0.11049723756906077
7,1,16,1128746987,0.06486486486486487
7,1,16,1140812706,0.05929919137466307
7,1,16,1146095553,0.026525198938992044
7,1,16,11520671,0.0
7,1,16,1153722014,0.0158311345646438
7,1,16,1160445725,0.015584415584415584
7,1,16,1160758225,0.22740524781341107
7,1,16,1163576775,0.053763440860215055
7,1,16,1177792585,0.15211267605633802
7,1,16,1183345214,0.07608695652173914
7,1,16,118454172,0.1400560224089636
7,1,16,1186196203,0.0158311345646438
7,1,16,1189182424,0.11049723756906077
7,1,16,1190431863,0.22740524781341107
7,1,16,1192668172,0.005249343832020997
7,1,16,120018352,0.1400560224089636
7,1,16,1213383238,0.08174386920980926
7,1,16,1216599388,0.05929919137466307
7,1,16,1218634916,0.08174386920980926
7,1,16,1219294602,0.05102040816326531
7,1,16,1227535742,0.1400560224089636
7,1,16,1232898717,0.09315068493150686
7,1,16,1240663087,0.07608695652173914
7,1,16,125544131,0.005221932114882507
7,1,16,1262932591,0.06486486486486487
7,1,16,1264762340,0.005249343832020997
7,1,16,1266279532,0.037333333333333336
