level,M,N,seed,compressionDistance
5,14,6,1001337483,0.0
5,14,6,1003182981,0.0
5,14,6,1007673200,0.0
5,14,6,1017987802,0.0
5,14,6,1028582158,0.0
5,14,6,1030529282,0.0
5,14,6,1039656440,0.0
5,14,6,1039958926,0.0
5,14,6,1040279591,0.0
5,14,6,1050610451,0.0
5,14,6,1052231767,0.0
5,14,6,1058701536,0.0
5,14,6,106318831,0.0
5,14,6,1069026296,0.0
5,14,6,1073261962,0.0
5,14,6,1076557370,0.0
5,14,6,1079499836,0.0
5,14,6,1080850458,0.0
5,14,6,1084927739,0.0
5,14,6,109257406,0.0
5,14,6,1092876195,0.0
5,14,6,1096330358,0.0
5,14,6,1101518039,0.0
5,14,6,1103797215,0.0
5,14,6,1106865621,0.0
5,14,6,1108533590,0.0
5,14,6,1109052999,0.0
5,14,6,1109799730,0.0
5,14,6,1110222415,0.0
5,14,6,111213096,0.0
5,14,6,1114571908,0.0
5,14,6,1115187842,0.0
5,14,6,1119196399,0.0
5,14,6,1126401397,0.0
5,14,6,1131058845,0.0
5,14,6,1131581690,0.0
5,14,6,1131613135,0.0
5,14,6,1132145483,0.0
5,14,6,1136010426,0.0
5,14,6,1140193272,0.0
5,14,6,1144164565,0.0
5,14,6,1144579386,0.0
5,14,6,1146224923,0.0
5,14,6,1146501196,0.0
5,14,6,1151216223,0.0
5,14,6,115466941,0.0
5,14,6,1163938905,0.0
5,14,6,1171810536,0.0
5,14,6,1172298365,0.0
5,14,6,1181055952,0.0
5,14,6,1191579156,0.0
5,14,6,1191698522,0.0
5,14,6,1193832465,0.0
5,14,6,1204460456,0.0
5,14,6,1204716381,0.0
5,14,6,1210151073,0.0
5,14,6,1212235686,0.0
5,14,6,1214761128,0.0
5,14,6,1215814554,0.0
5,14,6,1218495589,0.0
5,14,6,1219066790,0.0
5,14,6,123045253,0.0
5,14,6,1232264175,0.0
5,14,6,1235848778,0.0
5,14,6,1236444769,0.0
5,14,6,1241864771,0.0
5,14,6,124298841,0.0
5,14,6,124744416,0.0
5,14,6,1255624819,0.0
5,14,6,1256416308,0.0
5,14,6,1260801016,0.0
5,14,6,1269112854,0.0
5,14,6,1275296992,0.0
5,14,6,1277878635,0.0
5,14,6,1278196828,0.0
5,14,6,1298409871,0.0
5,14,6,1304001244,0.0
5,14,6,1304634074,0.0
5,14,6,1305818215,0.0
5,14,6,1307052646,0.0
5,14,6,1310763269,0.0
5,14,6,1316506596,0.0
5,14,6,1318169826,0.0
5,14,6,1318361584,0.0
