level,M,N,seed,compressionDistance
1,3,3,1001641798,0.6748466257668712
1,3,3,1004306364,0.8874172185430463
1,3,3,1010978582,0.750788643533123
1,3,3,1022846210,0.6107784431137725
1,3,3,1023722256,0.8129032258064516
1,3,3,1033480057,0.8220064724919094
1,3,3,1036474372,0.7335423197492164
1,3,3,1037401273,0.6186186186186187
1,3,3,1038218488,0.8220064724919094
1,3,3,1038240813,0.7080745341614907
1,3,3,1041135095,0.6504559270516718
1,3,3,1052850471,0.6585365853658537
1,3,3,1053293722,0.6107784431137725
1,3,3,1059209602,0.5722713864306784
1,3,3,1061751410,0.27676240208877284
1,3,3,1062255042,0.7682539682539683
1,3,3,1064032374,0.5798816568047337
1,3,3,1064486697,0.6107784431137725
1,3,3,106587538,0.6107784431137725
1,3,3,1068183337,0.3760217983651226
1,3,3,1082073250,0.5875370919881305
1,3,3,1083026305,0.5202312138728323
1,3,3,1093253708,0.6344410876132931
1,3,3,1094988923,0.7080745341614907
1,3,3,1096341932,0.6504559270516718
1,3,3,1099891794,0.5875370919881305
1,3,3,1108994755,0.6186186186186187
1,3,3,1116182691,0.4022038567493113
1,3,3,1121515410,0.6585365853658537
1,3,3,112743658,0.7335423197492164
1,3,3,1128081783,0.5497076023391813
1,3,3,1130403943,0.750788643533123
1,3,3,1135500214,0.6504559270516718
1,3,3,1138184120,0.759493670886076
1,3,3,1139765352,0.683076923076923
1,3,3,1142181782,0.6585365853658537
1,3,3,1154008721,0.6585365853658537
1,3,3,1157790512,0.5057471264367817
1,3,3,1161547704,0.6344410876132931
1,3,3,1164368824,0.6344410876132931
1,3,3,1174427787,0.6996904024767802
1,3,3,1174462524,0.6585365853658537
1,3,3,1175519146,0.498567335243553
1,3,3,1182202028,0.5348837209302325
1,3,3,1182440019,0.43575418994413406
1,3,3,1201170237,0.6424242424242425
1,3,3,1201565253,0.6107784431137725
1,3,3,1211334439,0.5798816568047337
1,3,3,1218616460,0.4155124653739612
1,3,3,1218917431,0.7421383647798742
1,3,3,1222143675,0.7682539682539683
1,3,3,1223901321,0.5571847507331378
1,3,3,1226275373,0.4088397790055249
1,3,3,1226979448,0.4632768361581921
1,3,3,1233913320,0.868421052631579
1,3,3,1237131333,0.4632768361581921
1,3,3,1239558035,0.7770700636942676
1,3,3,1244728759,0.5422740524781341
1,3,3,1246105016,0.7335423197492164
1,3,3,124711068,0.6748466257668712
1,3,3,1250181728,0.3129973474801061
1,3,3,1270720746,0.7859424920127795
1,3,3,1288215810,0.7335423197492164
1,3,3,1288751559,0.6107784431137725
1,3,3,1292333361,0.6748466257668712
1,3,3,1292918822,0.5497076023391813
1,3,3,1293461712,0.498567335243553
1,3,3,1300823014,0.3760217983651226
1,3,3,1304407919,0.5497076023391813
1,3,3,1305376595,0.5875370919881305
1,3,3,1310759371,0.4088397790055249
1,3,3,1315379481,0.691358024691358
1,3,3,1315459146,0.5952380952380952
1,3,3,1317062028,0.5422740524781341
1,3,3,1317484954,0.6265060240963856
1,3,3,1318180947,0.691358024691358
1,3,3,1318721770,0.7859424920127795
1,3,3,1319364568,0.7859424920127795
1,3,3,1320567837,0.8496732026143791
1,3,3,1326000153,0.6107784431137725
1,3,3,1336493410,0.6585365853658537
1,3,3,1337026208,0.5952380952380952
1,3,3,1341796865,0.7948717948717948
1,3,3,1348972292,0.683076923076923
1,3,3,1351344834,0.6107784431137725
1,3,3,1354571885,0.7080745341614907
1,3,3,1355696803,0.6265060240963856
1,3,3,1356823191,0.7335423197492164
1,3,3,1360479120,0.4022038567493113
1,3,3,1360595726,0.691358024691358
1,3,3,1367920983,0.6666666666666666
1,3,3,1370452686,0.42896935933147634
1,3,3,1371795951,0.6186186186186187
1,3,3,137493304,0.6186186186186187
1,3,3,1375056305,0.7948717948717948
1,3,3,1380206301,0.7682539682539683
1,3,3,138257890,0.725
1,3,3,1390070123,0.5722713864306784
1,3,3,1397766369,0.3315508021390374
1,3,3,1409932949,0.5798816568047337
1,3,3,1410120414,0.6029850746268657
1,3,3,1411552849,0.6748466257668712
1,3,3,1411736710,0.7165109034267912
1,3,3,1411740561,0.4772727272727273
1,3,3,1412314167,0.6666666666666666
1,3,3,1414909128,0.5875370919881305
1,3,3,1415951383,0.6265060240963856
1,3,3,1417221407,0.42896935933147634
1,3,3,1417484602,0.527536231884058
1,3,3,1420211928,0.6666666666666666
1,3,3,1423060993,0.5798816568047337
1,3,3,1423682194,0.6424242424242425
1,3,3,1424869980,0.6265060240963856
1,3,3,142497295,0.7335423197492164
1,3,3,1430247905,0.6504559270516718
1,3,3,1431277483,0.7165109034267912
1,3,3,1440176088,0.7421383647798742
1,3,3,1444118058,0.6186186186186187
1,3,3,1453438136,0.3253333333333333
1,3,3,1457672976,0.7080745341614907
1,3,3,1459827370,0.7165109034267912
1,3,3,1460988487,0.7080745341614907
1,3,3,1461249056,0.6424242424242425
1,3,3,1480296753,0.5348837209302325
1,3,3,1483337579,0.6504559270516718
1,3,3,1486300823,0.691358024691358
1,3,3,1497824864,0.6107784431137725
1,3,3,1504225597,0.6424242424242425
1,3,3,1504822265,0.8038585209003215
1,3,3,150604100,0.5348837209302325
1,3,3,1507258094,0.8220064724919094
1,3,3,1509632501,0.7080745341614907
1,3,3,1512170075,0.7165109034267912
1,3,3,1513047029,0.6029850746268657
1,3,3,1518358220,0.7165109034267912
1,3,3,1518938308,0.8038585209003215
1,3,3,1523850398,0.5422740524781341
1,3,3,152517913,0.7335423197492164
1,3,3,1526915281,0.5422740524781341
1,3,3,1529081495,0.4772727272727273
1,3,3,1531151360,0.8220064724919094
1,3,3,1533832136,0.6585365853658537
1,3,3,1536985943,0.5129682997118156
1,3,3,1540822946,0.6424242424242425
1,3,3,1542757796,0.49142857142857144
