level,M,N,seed,completionPct
14,14,2,1000747388,1.00
14,14,2,1004940999,1.00
14,14,2,1006707556,1.00
14,14,2,1009107826,1.00
14,14,2,1009229447,1.00
14,14,2,1018544641,1.00
14,14,2,1018889751,1.00
14,14,2,102280803,1.00
14,14,2,1024734536,1.00
14,14,2,1035399153,1.00
14,14,2,1037670259,1.00
14,14,2,1038671244,1.00
14,14,2,1039987872,1.00
14,14,2,105140421,1.00
14,14,2,1053579526,1.00
14,14,2,1055229966,1.00
14,14,2,1055999818,1.00
14,14,2,1057874518,1.00
14,14,2,1065451971,1.00
14,14,2,1069714731,1.00
14,14,2,1072641056,1.00
14,14,2,1072824859,1.00
14,14,2,1073055339,1.00
14,14,2,1078305007,1.00
14,14,2,1082260539,1.00
14,14,2,1087559589,1.00
14,14,2,10889602,1.00
14,14,2,1089481602,1.00
14,14,2,1090707737,1.00
14,14,2,1099272658,1.00
14,14,2,1110677252,1.00
14,14,2,1120843921,1.00
14,14,2,1123957625,1.00
14,14,2,1130362085,1.00
14,14,2,113625682,1.00
14,14,2,1138437632,1.00
14,14,2,1147801063,1.00
14,14,2,1154482944,1.00
14,14,2,116013539,1.00
14,14,2,1162822678,1.00
14,14,2,1169013744,1.00
14,14,2,1171550889,1.00
14,14,2,1181772620,1.00
14,14,2,1185837477,1.00
14,14,2,119306034,1.00
14,14,2,1205388612,1.00
14,14,2,1206478818,1.00
14,14,2,1207800718,1.00
14,14,2,1208209113,1.00
14,14,2,1212781919,1.00
14,14,2,121848537,1.00
14,14,2,1219764183,1.00
14,14,2,1220312016,1.00
14,14,2,1225165832,1.00
14,14,2,1226043139,1.00
14,14,2,1233831511,1.00
14,14,2,1242933758,1.00
14,14,2,1247590471,1.00
14,14,2,1252622799,1.00
14,14,2,1260255782,1.00
14,14,2,126537086,1.00
14,14,2,1265546259,1.00
14,14,2,1266488720,1.00
14,14,2,1277614136,1.00
14,14,2,1278655297,1.00
14,14,2,1281877312,1.00
14,14,2,1282893305,1.00
14,14,2,1283508924,1.00
14,14,2,128554622,1.00
14,14,2,1295604390,1.00
14,14,2,1296052736,1.00
14,14,2,1306554616,1.00
14,14,2,1308307336,1.00
14,14,2,1310460246,1.00
14,14,2,1317277335,1.00
14,14,2,1330019984,1.00
14,14,2,1335075809,1.00
14,14,2,1338927563,1.00
14,14,2,133965900,1.00
14,14,2,1341224127,1.00
14,14,2,1343252007,1.00
14,14,2,1344434153,1.00
14,14,2,134482399,1.00
14,14,2,1348541570,1.00
14,14,2,1348689589,1.00
14,14,2,134871044,1.00
14,14,2,1348875106,1.00
14,14,2,1354055929,1.00
14,14,2,1364734752,1.00
14,14,2,1367329043,1.00
14,14,2,1370627658,1.00
14,14,2,1374036447,1.00
14,14,2,1377641605,1.00
14,14,2,1388935252,1.00
14,14,2,1390842545,1.00
14,14,2,140792612,1.00
14,14,2,1420378545,1.00
14,14,2,1421984618,1.00
14,14,2,1431273294,1.00
14,14,2,1434275498,1.00
14,14,2,143632992,1.00
14,14,2,143660773,1.00
14,14,2,1437518404,1.00
14,14,2,1439476180,1.00
14,14,2,1444009553,1.00
14,14,2,1449430967,1.00
14,14,2,1450788410,1.00
14,14,2,145729422,1.00
14,14,2,1460623476,1.00
14,14,2,1463889962,1.00
14,14,2,1467157173,1.00
14,14,2,1476470986,1.00
14,14,2,1480704826,1.00
14,14,2,1482543931,1.00
14,14,2,1484841715,1.00
14,14,2,148815703,1.00
14,14,2,1490363130,1.00
14,14,2,1496638450,1.00
14,14,2,1499413564,1.00
14,14,2,1504088547,1.00
14,14,2,1504340417,1.00
14,14,2,1505353724,1.00
14,14,2,1507616277,1.00
14,14,2,1509984666,1.00
14,14,2,1515981365,1.00
14,14,2,1519299415,1.00
14,14,2,1520513517,1.00
14,14,2,1524709717,1.00
14,14,2,1527795885,1.00
14,14,2,1528039779,1.00
14,14,2,1530286851,1.00
14,14,2,1530730166,1.00
14,14,2,1534192257,1.00
14,14,2,1535558285,1.00
14,14,2,1543032626,1.00
14,14,2,1545582358,1.00
14,14,2,1547037443,1.00
14,14,2,1548024550,1.00
14,14,2,1550685533,1.00
14,14,2,1551681087,1.00
14,14,2,1553510902,1.00
14,14,2,1554451398,1.00
14,14,2,1567891758,1.00
14,14,2,1573356077,1.00
14,14,2,1573887778,1.00
14,14,2,1577899726,1.00
14,14,2,1591829520,1.00
14,14,2,1592220142,1.00
14,14,2,1601564752,1.00
14,14,2,1614158745,1.00
14,14,2,161936749,1.00
14,14,2,161987877,1.00
14,14,2,1626532505,1.00
14,14,2,162747135,1.00
14,14,2,1627878098,1.00
14,14,2,1628647456,1.00
14,14,2,1632100205,1.00
14,14,2,1640161236,1.00
14,14,2,1644538910,1.00
14,14,2,1645586294,1.00
14,14,2,1648969040,1.00
14,14,2,1661436122,1.00
14,14,2,1666216751,1.00
14,14,2,166959396,1.00
14,14,2,1670639419,1.00
14,14,2,1674010505,1.00
14,14,2,167502115,1.00
14,14,2,1677752354,1.00
14,14,2,1678354020,1.00
14,14,2,1680410501,1.00
14,14,2,1681939819,1.00
14,14,2,1683880603,1.00
14,14,2,1685156690,1.00
14,14,2,1688723499,1.00
14,14,2,1692126121,1.00
14,14,2,1695411640,1.00
14,14,2,169873061,1.00
14,14,2,1708144132,1.00
14,14,2,170946242,1.00
14,14,2,1721435834,1.00
14,14,2,1724000819,1.00
14,14,2,1752843671,1.00
14,14,2,1755142440,1.00
14,14,2,1755853177,1.00
14,14,2,1762505672,1.00
14,14,2,1762761537,1.00
14,14,2,1766958145,1.00
14,14,2,1768078034,1.00
14,14,2,1768952533,1.00
14,14,2,1770603754,1.00
14,14,2,1775113260,1.00
14,14,2,1775173339,1.00
14,14,2,1777445432,1.00
14,14,2,177866854,1.00
14,14,2,177942638,1.00
14,14,2,1779906848,1.00
14,14,2,1783904619,1.00
14,14,2,1789410354,1.00
14,14,2,1791778974,1.00
14,14,2,1795826253,1.00
14,14,2,1800095436,1.00
14,14,2,1800637508,1.00
14,14,2,1805512845,1.00
14,14,2,1806445976,1.00
14,14,2,1808356790,1.00
14,14,2,1810448264,1.00
14,14,2,1819119388,1.00
14,14,2,1819990369,1.00
14,14,2,182031492,1.00
14,14,2,1820793552,1.00
14,14,2,182216137,1.00
14,14,2,1823793032,1.00
14,14,2,1825605709,1.00
14,14,2,1826631462,1.00
14,14,2,1829909606,1.00
14,14,2,1843204587,1.00
14,14,2,1859239386,1.00
14,14,2,1862413920,1.00
14,14,2,1865618941,1.00
14,14,2,1866329999,1.00
14,14,2,1867468502,1.00
14,14,2,186783104,1.00
14,14,2,1867934507,1.00
14,14,2,1871792025,1.00
14,14,2,1875479968,1.00
14,14,2,1876696247,1.00
14,14,2,1881996031,1.00
14,14,2,1885476186,1.00
14,14,2,1887858911,1.00
14,14,2,188945830,1.00
14,14,2,1891469110,1.00
14,14,2,1897899047,1.00
14,14,2,1902172151,1.00
14,14,2,1905033252,1.00
14,14,2,1914291450,1.00
14,14,2,191463373,1.00
14,14,2,1915134789,1.00
14,14,2,1919604592,1.00
14,14,2,1928328916,1.00
14,14,2,1932903607,1.00
14,14,2,1932937349,1.00
14,14,2,1935775557,1.00
14,14,2,1938500294,1.00
14,14,2,1942407843,1.00
14,14,2,1946106611,1.00
14,14,2,1953828808,1.00
14,14,2,1957096776,1.00
14,14,2,1958663739,1.00
14,14,2,1961845877,1.00
14,14,2,1963714948,1.00
14,14,2,1972755271,1.00
14,14,2,1973158589,1.00
14,14,2,1973463446,1.00
14,14,2,1979396431,1.00
14,14,2,1981934719,1.00
14,14,2,1993994992,1.00
14,14,2,1995510272,1.00
14,14,2,1997017992,1.00
14,14,2,2010090001,1.00
14,14,2,201055042,1.00
14,14,2,2010988465,1.00
14,14,2,2011069666,1.00
14,14,2,2011598173,1.00
14,14,2,2013677608,1.00
14,14,2,2014869255,1.00
14,14,2,2015673268,1.00
14,14,2,2016207534,1.00
14,14,2,2026323598,1.00
14,14,2,2029269455,1.00
14,14,2,204083981,1.00
14,14,2,2043337001,1.00
14,14,2,2046085618,1.00
14,14,2,20470853,1.00
14,14,2,2050984294,1.00
14,14,2,2052444157,1.00
14,14,2,2056332918,1.00
14,14,2,205682923,1.00
14,14,2,2057367082,1.00
14,14,2,2068792693,1.00
14,14,2,2070903839,1.00
14,14,2,2077888711,1.00
14,14,2,2081257316,1.00
14,14,2,2081562342,1.00
14,14,2,2082711227,1.00
14,14,2,2088174615,1.00
14,14,2,2090932691,1.00
14,14,2,2099647560,1.00
14,14,2,2103438740,1.00
14,14,2,2107015358,1.00
14,14,2,2109245520,1.00
14,14,2,2111581344,1.00
14,14,2,2117707531,1.00
14,14,2,2119211752,1.00
14,14,2,2121964014,1.00
14,14,2,212625774,1.00
14,14,2,2126958958,1.00
14,14,2,21339815,1.00
14,14,2,213784518,1.00
14,14,2,2146611503,1.00
14,14,2,21476299,1.00
14,14,2,215027742,1.00
14,14,2,21590589,1.00
14,14,2,216911059,1.00
14,14,2,218111463,1.00
14,14,2,218651401,1.00
14,14,2,222773733,1.00
14,14,2,223111873,1.00
14,14,2,22370205,1.00
14,14,2,231817566,1.00
14,14,2,234583499,1.00
14,14,2,236067928,1.00
14,14,2,237764319,1.00
14,14,2,243992325,1.00
14,14,2,246123008,1.00
14,14,2,246572614,1.00
14,14,2,250571034,1.00
14,14,2,252534108,1.00
14,14,2,25643056,1.00
14,14,2,256932183,1.00
14,14,2,265621743,1.00
14,14,2,27022924,1.00
14,14,2,273006348,1.00
14,14,2,276054960,1.00
14,14,2,276703638,1.00
14,14,2,276763032,1.00
14,14,2,278068419,1.00
14,14,2,282805229,1.00
14,14,2,305943071,1.00
14,14,2,306028302,1.00
14,14,2,306235539,1.00
14,14,2,307250575,1.00
14,14,2,308996021,1.00
14,14,2,311761933,1.00
14,14,2,318416483,1.00
14,14,2,319407054,1.00
14,14,2,322446830,1.00
14,14,2,338088101,1.00
14,14,2,340714859,1.00
14,14,2,342032141,1.00
14,14,2,343936855,1.00
14,14,2,346832508,1.00
14,14,2,35518565,1.00
14,14,2,358787718,1.00
14,14,2,361681270,1.00
14,14,2,367832216,1.00
14,14,2,367893454,1.00
14,14,2,37460058,1.00
14,14,2,381851875,1.00
14,14,2,388939467,1.00
14,14,2,408953675,1.00
14,14,2,420062575,1.00
14,14,2,427917682,1.00
14,14,2,428782990,1.00
14,14,2,429322841,1.00
14,14,2,429356607,1.00
14,14,2,436509433,1.00
14,14,2,436783424,1.00
14,14,2,442437377,1.00
14,14,2,442493968,1.00
14,14,2,450209820,1.00
14,14,2,450312709,1.00
14,14,2,452557630,1.00
14,14,2,460198231,1.00
14,14,2,461536879,1.00
14,14,2,463435724,1.00
14,14,2,47185065,1.00
14,14,2,473303457,1.00
14,14,2,476175474,1.00
14,14,2,477971540,1.00
14,14,2,481620782,1.00
14,14,2,483761997,1.00
14,14,2,494567451,1.00
14,14,2,49569508,1.00
14,14,2,500693699,1.00
14,14,2,502501262,1.00
14,14,2,502892923,1.00
14,14,2,50630173,1.00
14,14,2,507322857,1.00
14,14,2,507487816,1.00
14,14,2,512749106,1.00
14,14,2,515228492,1.00
14,14,2,516501946,1.00
14,14,2,517583817,1.00
14,14,2,517645843,1.00
14,14,2,519285138,1.00
