level,M,N,seed,completionPct
12,14,2,1019659450,1.00
12,14,2,1021099093,0.81
12,14,2,1029969684,0.81
12,14,2,1030554212,0.81
12,14,2,1032168601,0.81
12,14,2,1033844229,0.81
12,14,2,1037422260,0.81
12,14,2,1038969356,0.81
12,14,2,1045450567,0.81
12,14,2,1057658027,0.81
12,14,2,1066319765,0.81
12,14,2,1070253909,0.81
12,14,2,1071951939,1.00
12,14,2,1072385085,0.81
12,14,2,1073004428,0.81
12,14,2,1074217102,0.81
12,14,2,1077287342,0.81
12,14,2,1078042639,1.00
12,14,2,1084909320,0.81
12,14,2,1089062733,1.00
12,14,2,1090658290,0.81
12,14,2,1090816095,0.81
12,14,2,109238692,1.00
12,14,2,1093873651,0.81
12,14,2,1100927448,0.81
12,14,2,1107108192,1.00
12,14,2,1107888539,0.81
12,14,2,1119206168,0.81
12,14,2,1121933026,0.81
12,14,2,1122967096,1.00
12,14,2,1127490420,0.81
12,14,2,112806606,1.00
12,14,2,113323798,0.81
12,14,2,1139879384,1.00
12,14,2,1143407588,0.81
12,14,2,1145613346,0.81
12,14,2,1150694832,0.81
12,14,2,1158588681,0.81
12,14,2,1159229807,0.81
12,14,2,1159436930,0.81
12,14,2,1172963202,0.81
12,14,2,1174155956,1.00
12,14,2,1175696474,0.81
12,14,2,1190239199,0.81
12,14,2,1190792368,1.00
12,14,2,1193402462,0.81
12,14,2,1195844824,0.81
12,14,2,1202452314,0.81
12,14,2,1211801780,0.81
12,14,2,1217073149,0.81
12,14,2,1220078934,0.81
12,14,2,1221765556,0.81
12,14,2,1231157564,0.81
12,14,2,1238465891,0.81
12,14,2,1241748122,0.81
12,14,2,1245105991,0.81
12,14,2,1247864065,1.00
12,14,2,1257734600,0.81
12,14,2,1263216648,0.81
12,14,2,1267906690,1.00
12,14,2,1269061285,0.81
12,14,2,127275858,0.81
12,14,2,127499937,0.81
12,14,2,1285502751,1.00
12,14,2,1285648669,0.81
12,14,2,1293197896,0.81
12,14,2,1303584961,1.00
12,14,2,1306879460,0.81
12,14,2,1309797170,0.81
12,14,2,1315438172,1.00
12,14,2,1320738817,0.81
12,14,2,1331195643,0.81
12,14,2,1332776861,0.81
12,14,2,1335536686,1.00
12,14,2,1338718840,1.00
12,14,2,1339359277,0.81
12,14,2,134066263,1.00
12,14,2,1342307747,1.00
12,14,2,1350797143,0.81
12,14,2,1358054861,0.81
12,14,2,1366640799,0.81
12,14,2,1368021741,0.81
12,14,2,1368070768,1.00
12,14,2,1375710098,0.81
12,14,2,1376033324,0.81
12,14,2,1377029552,0.81
12,14,2,1378383769,0.81
12,14,2,1384048965,0.81
12,14,2,1387405638,0.81
12,14,2,139695237,0.81
12,14,2,1401559577,0.81
12,14,2,1404375611,0.81
12,14,2,1404920320,0.81
12,14,2,1410669116,0.81
12,14,2,1411392765,0.81
12,14,2,1413752182,1.00
12,14,2,1413872660,0.81
12,14,2,1414004282,0.81
12,14,2,141449081,0.81
12,14,2,1415747856,0.81
12,14,2,1417678546,0.81
12,14,2,1417980701,0.81
12,14,2,1418725338,0.81
12,14,2,1419573076,0.81
12,14,2,1423665280,0.81
12,14,2,1424550151,0.81
12,14,2,1425578135,0.81
12,14,2,1427309220,1.00
12,14,2,1431116622,1.00
12,14,2,1438749252,1.00
12,14,2,1440164350,0.81
12,14,2,1447685842,0.81
12,14,2,1449184576,0.81
12,14,2,1453099333,0.81
12,14,2,1458575660,0.81
12,14,2,1459925811,1.00
12,14,2,1463196025,0.81
12,14,2,1470031913,0.81
12,14,2,1487862453,0.81
12,14,2,1489807749,0.81
12,14,2,1491267988,0.81
12,14,2,149413870,0.81
12,14,2,1495869532,0.81
12,14,2,1499150154,0.81
12,14,2,1503446392,0.81
12,14,2,1505506112,0.81
12,14,2,1514225743,1.00
12,14,2,1515113255,0.81
12,14,2,1517061795,1.00
12,14,2,1531401526,1.00
12,14,2,1532866738,1.00
12,14,2,1534674826,0.81
12,14,2,1535382505,0.81
12,14,2,1539455515,1.00
12,14,2,1540015449,0.81
12,14,2,1540832282,0.81
12,14,2,1541290948,0.81
12,14,2,1554266507,0.81
12,14,2,1555961832,0.81
12,14,2,1557365383,0.81
12,14,2,1557743809,0.81
12,14,2,1560346549,0.81
12,14,2,1563580698,1.00
12,14,2,1564917997,0.81
12,14,2,1568905334,1.00
12,14,2,1576635154,0.81
12,14,2,1576954152,0.81
12,14,2,1580638184,0.81
12,14,2,1581149125,0.81
12,14,2,1582530092,0.81
12,14,2,1584600534,0.81
12,14,2,1588237222,0.81
12,14,2,1595656340,0.81
12,14,2,1595763489,0.81
12,14,2,1608809807,0.81
12,14,2,1609124855,0.81
12,14,2,1610151061,0.81
12,14,2,1614176061,0.81
12,14,2,161734929,0.81
12,14,2,1624655016,0.81
12,14,2,1643077580,0.81
12,14,2,1654126003,1.00
12,14,2,1658590647,0.81
12,14,2,1661571452,0.81
12,14,2,1669066767,1.00
12,14,2,1675643770,1.00
12,14,2,1676008361,0.81
12,14,2,1683534184,0.81
12,14,2,1688802668,1.00
12,14,2,1689762925,0.81
12,14,2,1697296082,0.81
12,14,2,1700581101,1.00
12,14,2,1701582502,0.81
12,14,2,170355340,0.81
12,14,2,1711278227,1.00
12,14,2,1712706471,0.81
12,14,2,171670681,0.81
12,14,2,1717200986,0.81
12,14,2,1717958408,1.00
12,14,2,1718418,1.00
12,14,2,1719423414,0.81
12,14,2,172090167,0.81
12,14,2,172201418,0.81
12,14,2,1724930292,0.81
12,14,2,173162692,0.81
12,14,2,1733003654,0.81
12,14,2,173471877,0.81
12,14,2,1738045506,0.81
12,14,2,174626930,0.81
12,14,2,1749930349,0.81
12,14,2,1750936045,0.81
12,14,2,1751467941,1.00
12,14,2,1755203880,0.81
12,14,2,1757605806,0.81
12,14,2,1758965552,1.00
12,14,2,1760877754,0.81
12,14,2,1761240445,0.81
12,14,2,1770426831,0.81
12,14,2,1772572608,0.81
12,14,2,1777325599,0.81
12,14,2,1787053544,0.81
12,14,2,1788913673,0.81
12,14,2,1789047986,1.00
12,14,2,1793494188,1.00
12,14,2,1804511556,0.81
12,14,2,1805246717,0.81
12,14,2,1809398728,0.81
12,14,2,1823969512,0.81
12,14,2,1829261849,0.81
12,14,2,1832665146,0.81
12,14,2,1834144705,0.81
12,14,2,1836766890,0.81
12,14,2,1849822423,0.81
12,14,2,1851625009,0.81
12,14,2,186485905,0.81
12,14,2,1866956754,0.81
12,14,2,1879453290,0.81
12,14,2,1881289081,0.81
12,14,2,1888307960,0.81
12,14,2,189626323,0.81
12,14,2,1900991089,1.00
12,14,2,1906354922,0.81
12,14,2,1906688178,1.00
12,14,2,1907241484,0.81
12,14,2,191195103,1.00
12,14,2,1915298441,1.00
12,14,2,191861140,0.81
12,14,2,1922857122,0.81
12,14,2,1923512262,0.81
12,14,2,1927228417,0.81
12,14,2,1930757142,0.81
12,14,2,1933884080,1.00
12,14,2,1934993399,0.81
12,14,2,1938258304,1.00
12,14,2,1941267540,0.81
12,14,2,1942985592,0.81
12,14,2,1944599639,0.81
12,14,2,1949416451,0.81
12,14,2,1959222682,0.81
12,14,2,1960571961,0.81
12,14,2,1961134182,0.81
12,14,2,196200556,0.81
12,14,2,1962855302,0.81
12,14,2,1967553000,0.81
12,14,2,1967987481,0.81
12,14,2,1972123782,1.00
12,14,2,1981671669,0.81
12,14,2,1983058294,0.81
12,14,2,1983410861,0.81
12,14,2,1984037668,0.81
12,14,2,1988214585,0.81
12,14,2,1988478394,0.81
12,14,2,1993799112,0.81
12,14,2,1998311557,0.81
12,14,2,2000030741,1.00
12,14,2,2021931630,0.81
12,14,2,2022081303,0.81
12,14,2,2022966183,0.81
12,14,2,2023727425,1.00
12,14,2,2023745108,0.81
12,14,2,2028312418,1.00
12,14,2,2028753044,0.81
12,14,2,2028810200,1.00
12,14,2,2030856790,0.81
12,14,2,2037846781,1.00
12,14,2,2039607304,1.00
12,14,2,204524667,0.81
12,14,2,204681861,0.81
12,14,2,2051101612,0.81
12,14,2,2054777467,0.81
12,14,2,2055264236,0.81
12,14,2,2058971108,1.00
12,14,2,2060875018,0.81
12,14,2,2064275705,1.00
12,14,2,2064629357,0.81
12,14,2,2064959078,0.81
12,14,2,2066613642,0.81
12,14,2,2066771738,0.81
12,14,2,2077572668,0.81
12,14,2,2078188298,0.81
12,14,2,207962642,0.81
12,14,2,208678421,1.00
12,14,2,2088939472,0.81
12,14,2,209059968,0.81
12,14,2,2090809679,0.81
12,14,2,209786224,0.81
12,14,2,2099426419,1.00
12,14,2,2103776526,0.81
12,14,2,2104831377,0.81
12,14,2,2112341389,0.81
12,14,2,2117578617,0.81
12,14,2,2124488016,0.81
12,14,2,224295795,0.81
12,14,2,226401309,1.00
12,14,2,229788956,0.81
12,14,2,230248050,1.00
12,14,2,230435297,0.81
12,14,2,23080898,1.00
12,14,2,231156284,0.81
12,14,2,23662397,0.81
12,14,2,249875281,0.81
12,14,2,25499795,0.81
12,14,2,257989322,0.81
12,14,2,261802436,0.81
12,14,2,269795730,0.81
12,14,2,270928864,1.00
12,14,2,273272011,0.81
12,14,2,27493581,0.81
12,14,2,279513936,1.00
12,14,2,280310453,0.81
12,14,2,283577855,0.81
12,14,2,289736008,0.81
12,14,2,291859614,0.81
12,14,2,296876003,0.81
12,14,2,305440687,1.00
12,14,2,305917292,0.81
12,14,2,31120437,0.81
12,14,2,312322922,0.81
12,14,2,323262899,0.81
12,14,2,323589242,0.81
12,14,2,329216352,0.81
12,14,2,329624342,0.81
12,14,2,332231138,0.81
12,14,2,335865093,0.81
