level,M,N,seed,completionPct
15,14,2,1003230641,1.00
15,14,2,1005755372,1.00
15,14,2,100632844,0.27
15,14,2,1011428303,1.00
15,14,2,1020955650,0.27
15,14,2,1024450181,1.00
15,14,2,103070305,0.27
15,14,2,1032566059,1.00
15,14,2,1037350528,1.00
15,14,2,1038883129,1.00
15,14,2,1046915517,1.00
15,14,2,1052142795,1.00
15,14,2,1058957375,1.00
15,14,2,1060892191,1.00
15,14,2,1066219829,1.00
15,14,2,1073272961,1.00
15,14,2,107671954,1.00
15,14,2,107769627,0.27
15,14,2,1080834013,0.27
15,14,2,1082314175,1.00
15,14,2,1089614598,0.24
15,14,2,1096826609,1.00
15,14,2,109722433,1.00
15,14,2,1097519480,1.00
15,14,2,1114116632,1.00
15,14,2,1114759178,1.00
15,14,2,112082184,1.00
15,14,2,1121071924,1.00
15,14,2,1125550594,0.24
15,14,2,1130430193,0.27
15,14,2,1130953896,1.00
15,14,2,113463153,1.00
15,14,2,1134735971,1.00
15,14,2,113534766,1.00
15,14,2,1138061863,1.00
15,14,2,1143661877,1.00
15,14,2,1145786771,1.00
15,14,2,1146297808,1.00
15,14,2,1151593180,0.27
15,14,2,1154270363,1.00
15,14,2,1155196317,1.00
15,14,2,1159340127,1.00
15,14,2,1164950881,1.00
15,14,2,116667107,1.00
15,14,2,1174120565,1.00
15,14,2,1175175259,1.00
15,14,2,1193129330,1.00
15,14,2,1195068883,1.00
15,14,2,1200158203,1.00
15,14,2,1200935411,1.00
15,14,2,1206750499,1.00
15,14,2,1207503318,1.00
15,14,2,1211224596,1.00
15,14,2,1213447672,1.00
15,14,2,1227049407,1.00
15,14,2,1228598231,1.00
15,14,2,1229919910,1.00
15,14,2,1238125010,1.00
15,14,2,1247698095,1.00
15,14,2,1260629221,1.00
15,14,2,1275908440,1.00
15,14,2,1276084527,0.27
15,14,2,1278191166,0.24
15,14,2,1282536370,0.27
15,14,2,1282917812,0.27
15,14,2,1284331831,0.27
15,14,2,1286508618,0.27
15,14,2,1291662324,1.00
15,14,2,1298625708,1.00
15,14,2,1302929716,1.00
15,14,2,1307049131,1.00
15,14,2,1319673534,1.00
15,14,2,1332570787,1.00
15,14,2,1352485704,1.00
15,14,2,135556410,1.00
15,14,2,1357005491,1.00
15,14,2,137018277,1.00
15,14,2,1372093783,1.00
15,14,2,1374715224,1.00
15,14,2,1377007108,1.00
15,14,2,1387151890,1.00
15,14,2,1392097658,1.00
15,14,2,1394987019,1.00
15,14,2,1398201667,1.00
15,14,2,1399241903,1.00
15,14,2,1400802000,1.00
15,14,2,1404672514,1.00
15,14,2,1408327055,1.00
15,14,2,1411450064,1.00
15,14,2,1413960578,1.00
15,14,2,1416567742,0.24
15,14,2,1419606687,1.00
15,14,2,1430824342,0.24
15,14,2,1440492797,1.00
15,14,2,1440739017,1.00
15,14,2,1442860858,1.00
15,14,2,1445201825,1.00
15,14,2,1450537522,1.00
15,14,2,1451545910,1.00
15,14,2,146168440,1.00
15,14,2,1466376568,1.00
15,14,2,1466552672,0.24
15,14,2,1470474437,0.26
15,14,2,1474689114,1.00
15,14,2,1481164812,1.00
15,14,2,1483461119,1.00
15,14,2,1485784693,1.00
15,14,2,1486552512,1.00
15,14,2,1490206701,1.00
15,14,2,1499029792,0.27
15,14,2,150133912,0.27
15,14,2,1502164062,0.27
15,14,2,1509155999,1.00
15,14,2,1511078146,1.00
15,14,2,1518211367,1.00
15,14,2,1520091366,1.00
15,14,2,1520343607,0.27
15,14,2,1520772872,1.00
15,14,2,1524481216,0.24
15,14,2,1545450376,1.00
15,14,2,1561697930,1.00
15,14,2,1561848847,1.00
15,14,2,1562855042,0.24
15,14,2,1565474021,1.00
15,14,2,1566575732,1.00
15,14,2,1567392547,1.00
15,14,2,1576645926,1.00
15,14,2,1587608360,1.00
15,14,2,1591825128,1.00
15,14,2,1593907694,0.27
15,14,2,1595920561,1.00
15,14,2,1597679630,1.00
15,14,2,1598633045,1.00
15,14,2,1608717914,1.00
15,14,2,1609519136,1.00
15,14,2,1613299923,1.00
15,14,2,1617428679,1.00
15,14,2,1618243425,1.00
15,14,2,1620371521,1.00
15,14,2,1621360126,1.00
15,14,2,1629311922,0.27
15,14,2,1630414029,0.27
15,14,2,1639257339,0.24
15,14,2,1640374508,1.00
15,14,2,1645231976,1.00
15,14,2,1645471682,1.00
15,14,2,1648411373,1.00
15,14,2,1656406480,1.00
15,14,2,1658976100,0.24
15,14,2,166026717,1.00
15,14,2,1660368022,1.00
15,14,2,1661125770,1.00
15,14,2,1665985246,1.00
15,14,2,1667762407,1.00
15,14,2,1667766695,0.27
15,14,2,167125444,1.00
15,14,2,167806227,1.00
15,14,2,1680865612,1.00
15,14,2,1682069719,1.00
15,14,2,1686253201,0.24
15,14,2,1691942553,1.00
15,14,2,1700244166,1.00
15,14,2,1702263686,1.00
15,14,2,1702632365,1.00
15,14,2,1702844146,1.00
15,14,2,1710938738,1.00
15,14,2,1714568883,1.00
15,14,2,1717605128,1.00
15,14,2,1719819239,1.00
15,14,2,1720836988,1.00
15,14,2,172495518,1.00
15,14,2,1726850846,1.00
15,14,2,1727038916,1.00
15,14,2,1732529926,1.00
15,14,2,1736136772,1.00
15,14,2,1737978195,1.00
15,14,2,17383935,1.00
15,14,2,1741365955,1.00
15,14,2,1742860559,1.00
15,14,2,1756074721,1.00
15,14,2,176044186,1.00
15,14,2,1764653005,1.00
15,14,2,1764935762,1.00
15,14,2,1766255356,1.00
15,14,2,1768699965,1.00
15,14,2,1775664022,1.00
15,14,2,1779720666,0.27
15,14,2,1786126025,1.00
15,14,2,1795903830,1.00
15,14,2,1796569166,1.00
15,14,2,1797774747,1.00
15,14,2,1814552560,0.27
15,14,2,1815132296,0.27
15,14,2,1815861161,0.27
15,14,2,1827339062,1.00
15,14,2,1828461977,1.00
15,14,2,1830645974,1.00
15,14,2,1832190101,1.00
15,14,2,1834349101,1.00
15,14,2,1837267952,1.00
15,14,2,183995694,1.00
15,14,2,184071106,1.00
15,14,2,1842593868,1.00
15,14,2,1845142266,0.27
15,14,2,1845935743,1.00
15,14,2,184813446,1.00
15,14,2,1849189961,1.00
15,14,2,1849906751,1.00
15,14,2,1851651374,1.00
15,14,2,1853570680,1.00
15,14,2,1855513961,1.00
15,14,2,1856804975,1.00
15,14,2,1857638784,1.00
15,14,2,1858606283,1.00
15,14,2,1869645377,1.00
15,14,2,1870748648,1.00
15,14,2,1880516332,1.00
15,14,2,1881736887,1.00
15,14,2,1886315630,1.00
15,14,2,1886655360,1.00
15,14,2,1890893109,1.00
15,14,2,189155173,1.00
15,14,2,1893709830,1.00
15,14,2,1894153296,1.00
15,14,2,1894306959,1.00
15,14,2,1898341491,1.00
15,14,2,1904637170,1.00
15,14,2,1918426229,1.00
15,14,2,1921259933,1.00
15,14,2,1922787532,1.00
15,14,2,1922792342,1.00
15,14,2,1927036801,1.00
15,14,2,1929352144,1.00
15,14,2,1930362825,1.00
15,14,2,1938699766,1.00
15,14,2,1943496421,0.27
15,14,2,1943918272,1.00
15,14,2,1948235494,1.00
15,14,2,1950100733,1.00
15,14,2,1951711786,1.00
15,14,2,1958623064,1.00
15,14,2,1964208810,1.00
15,14,2,1968587007,1.00
15,14,2,1973240443,0.27
15,14,2,1974644891,1.00
15,14,2,1979378276,1.00
15,14,2,1987492158,0.27
15,14,2,1988016315,1.00
15,14,2,1995033504,1.00
15,14,2,1995868345,1.00
15,14,2,1996144320,1.00
15,14,2,2006453801,1.00
15,14,2,2009447901,1.00
15,14,2,2011467440,1.00
15,14,2,2012842485,1.00
15,14,2,2015197804,1.00
15,14,2,2020072258,1.00
15,14,2,2022737557,1.00
15,14,2,2032778669,1.00
15,14,2,203435223,1.00
15,14,2,2038537790,1.00
15,14,2,2038612252,1.00
15,14,2,2044443730,0.27
15,14,2,204606360,1.00
15,14,2,2047861772,1.00
15,14,2,2048172098,1.00
15,14,2,2052413701,0.27
15,14,2,20545696,1.00
15,14,2,2059202431,1.00
15,14,2,2061056448,1.00
15,14,2,2066756674,1.00
15,14,2,2068717477,1.00
15,14,2,2071703427,1.00
15,14,2,2073504426,1.00
15,14,2,2074805682,0.27
15,14,2,2077326725,1.00
15,14,2,2092941731,1.00
15,14,2,209504758,1.00
15,14,2,2098214363,1.00
15,14,2,2100189847,1.00
15,14,2,2100864723,1.00
15,14,2,2102134956,1.00
15,14,2,210894751,1.00
15,14,2,2115620864,1.00
15,14,2,2127114785,1.00
15,14,2,2128118842,1.00
15,14,2,2137725408,1.00
15,14,2,2140264724,1.00
15,14,2,215433311,1.00
15,14,2,219331440,1.00
15,14,2,222943458,1.00
15,14,2,228386937,1.00
15,14,2,234329916,1.00
15,14,2,235120355,1.00
15,14,2,242922398,1.00
15,14,2,24373500,0.27
15,14,2,244169024,1.00
15,14,2,267028110,1.00
15,14,2,26976550,1.00
15,14,2,277086112,1.00
15,14,2,279595710,1.00
15,14,2,284508093,1.00
15,14,2,284803214,1.00
15,14,2,286383012,1.00
15,14,2,288447658,1.00
15,14,2,294139524,1.00
15,14,2,296098715,0.24
15,14,2,302158177,1.00
15,14,2,308619097,1.00
15,14,2,309392496,1.00
15,14,2,313125293,1.00
15,14,2,316372412,1.00
15,14,2,318687767,0.24
15,14,2,320253301,1.00
15,14,2,327644191,1.00
15,14,2,329452327,1.00
15,14,2,329673652,0.27
15,14,2,330584989,1.00
15,14,2,335609715,1.00
15,14,2,338856406,1.00
15,14,2,342019525,0.24
15,14,2,343550053,1.00
15,14,2,361751672,1.00
15,14,2,362144895,0.27
15,14,2,363642524,1.00
15,14,2,368686385,1.00
15,14,2,372257535,1.00
15,14,2,384428121,1.00
15,14,2,385660892,1.00
15,14,2,392034811,1.00
15,14,2,398806330,1.00
15,14,2,401054099,1.00
15,14,2,403662088,0.27
15,14,2,408473481,1.00
15,14,2,409767515,0.27
15,14,2,411222145,0.27
15,14,2,414559278,1.00
15,14,2,415238617,1.00
15,14,2,418413893,1.00
15,14,2,424852473,1.00
15,14,2,427323137,1.00
15,14,2,428144102,1.00
15,14,2,429792271,0.24
15,14,2,43218891,1.00
15,14,2,436699660,1.00
15,14,2,455149039,1.00
15,14,2,457938820,1.00
15,14,2,460412419,1.00
15,14,2,462748285,1.00
15,14,2,476184391,1.00
15,14,2,476638304,1.00
15,14,2,488376901,1.00
15,14,2,496308853,1.00
15,14,2,499712650,1.00
15,14,2,500034191,1.00
15,14,2,504548286,1.00
15,14,2,505500246,1.00
15,14,2,522409758,0.27
15,14,2,527432715,1.00
15,14,2,529153343,1.00
15,14,2,53295153,1.00
15,14,2,53407284,1.00
15,14,2,538176314,1.00
15,14,2,540183644,0.24
15,14,2,540209540,1.00
15,14,2,543529070,1.00
15,14,2,545608535,1.00
15,14,2,546247583,1.00
15,14,2,547635763,1.00
15,14,2,550469567,1.00
15,14,2,558092674,0.27
15,14,2,558769004,1.00
15,14,2,56163440,0.27
15,14,2,565044049,0.27
15,14,2,571073699,0.26
15,14,2,574496612,1.00
15,14,2,575255319,0.27
15,14,2,576123355,0.24
15,14,2,576276842,1.00
15,14,2,577127274,1.00
15,14,2,581414923,1.00
15,14,2,582706001,1.00
15,14,2,583155657,1.00
15,14,2,596993207,1.00
15,14,2,601066941,1.00
15,14,2,603413950,1.00
15,14,2,607992266,0.27
15,14,2,608316175,1.00
15,14,2,608657682,1.00
15,14,2,613409398,1.00
15,14,2,619404897,1.00
15,14,2,635240694,1.00
15,14,2,650170942,1.00
15,14,2,658722687,1.00
15,14,2,659565226,1.00
15,14,2,668937711,0.27
15,14,2,670915214,1.00
15,14,2,672094401,0.24
15,14,2,672109252,1.00
15,14,2,672397407,0.27
15,14,2,674425200,1.00
15,14,2,675298499,0.24
15,14,2,679530537,0.27
15,14,2,682706145,1.00
15,14,2,683348621,1.00
15,14,2,697961417,0.27
15,14,2,698184218,0.24
15,14,2,699578192,1.00
15,14,2,699989295,1.00
15,14,2,705286426,1.00
15,14,2,705359044,1.00
15,14,2,7111804,1.00
15,14,2,713736068,1.00
15,14,2,713951046,1.00
15,14,2,716078920,1.00
15,14,2,720615256,1.00
15,14,2,728297588,0.24
15,14,2,729493920,1.00
15,14,2,731509971,1.00
15,14,2,734269961,1.00
15,14,2,746025133,1.00
15,14,2,748304728,0.27
15,14,2,748827346,1.00
15,14,2,751336758,0.27
15,14,2,758875548,1.00
15,14,2,762147922,0.26
15,14,2,768824956,0.27
15,14,2,775751287,0.27
15,14,2,776678774,0.26
15,14,2,783940515,0.27
15,14,2,784482697,0.27
15,14,2,789853414,1.00
15,14,2,795282328,1.00
15,14,2,795669895,1.00
15,14,2,803092023,1.00
15,14,2,808809368,1.00
15,14,2,810505402,0.27
15,14,2,810981288,1.00
15,14,2,821399728,0.27
15,14,2,8228228,0.27
15,14,2,831865677,1.00
15,14,2,837197724,0.24
15,14,2,8479017,0.27
15,14,2,849983826,1.00
15,14,2,851037057,1.00
15,14,2,854787375,1.00
15,14,2,859402848,1.00
15,14,2,861385173,0.27
15,14,2,862591383,1.00
15,14,2,864223095,1.00
15,14,2,866722713,1.00
15,14,2,874988180,0.24
15,14,2,875223225,1.00
15,14,2,877321904,1.00
15,14,2,879737055,1.00
15,14,2,89409165,1.00
15,14,2,894620464,0.24
15,14,2,904063648,1.00
15,14,2,904189331,1.00
15,14,2,904804496,1.00
15,14,2,908547900,1.00
15,14,2,909927886,1.00
15,14,2,91330095,0.27
15,14,2,915496048,1.00
15,14,2,91652960,0.27
15,14,2,931032979,1.00
15,14,2,933557587,1.00
15,14,2,933926173,0.27
15,14,2,935406593,0.26
15,14,2,935525877,1.00
15,14,2,938737486,1.00
15,14,2,941522092,1.00
15,14,2,942648952,0.24
15,14,2,945585774,1.00
15,14,2,947214516,0.27
15,14,2,953683002,0.26
15,14,2,954790369,0.27
15,14,2,957478768,0.27
15,14,2,963287598,1.00
15,14,2,97418756,0.24
15,14,2,975079334,1.00
15,14,2,975539278,0.27
15,14,2,982266821,1.00
15,14,2,988452948,1.00
15,14,2,999901529,1.00
15,14,2,1001901736,1.00
15,14,2,1006915176,1.00
15,14,2,1011779109,1.00
15,14,2,10232304,1.00
15,14,2,1026219253,0.27
15,14,2,103112510,0.27
15,14,2,1034184460,1.00
15,14,2,1041175705,0.24
15,14,2,1041737302,1.00
15,14,2,1042408138,1.00
15,14,2,1044440417,0.27
15,14,2,1048179556,1.00
15,14,2,1049451443,1.00
15,14,2,1051406171,0.24
15,14,2,1054714194,0.27
15,14,2,1059898794,1.00
15,14,2,1064361061,0.27
15,14,2,107233570,1.00
15,14,2,1079498953,1.00
15,14,2,1081484380,1.00
15,14,2,1083707546,1.00
15,14,2,1093427966,0.26
15,14,2,1093564805,1.00
15,14,2,1101234728,1.00
15,14,2,1105736783,0.24
15,14,2,1106503920,0.27
15,14,2,110711639,1.00
15,14,2,1108522060,1.00
15,14,2,1110825063,1.00
15,14,2,1111618686,0.24
15,14,2,1119181075,1.00
15,14,2,1139066095,1.00
15,14,2,1142088608,1.00
15,14,2,1142397150,1.00
15,14,2,1146921754,1.00
15,14,2,1146966208,1.00
15,14,2,1163163018,1.00
15,14,2,1163985150,0.27
15,14,2,1164985071,1.00
15,14,2,11696491,1.00
15,14,2,1177487730,0.24
15,14,2,1179083672,1.00
15,14,2,1184254978,1.00
15,14,2,1185675800,1.00
15,14,2,1188849012,1.00
15,14,2,1191206026,1.00
15,14,2,119262090,0.26
15,14,2,119334869,1.00
15,14,2,119422348,1.00
15,14,2,1195816075,1.00
