level,M,N,seed,completionPct
9,4,4,1000612422,1.00
9,4,4,1005743688,1.00
9,4,4,1010531185,1.00
9,4,4,1012526611,1.00
9,4,4,1013470508,1.00
9,4,4,1014699857,1.00
9,4,4,102061458,1.00
9,4,4,1021212094,1.00
9,4,4,1023620241,1.00
9,4,4,1023778830,1.00
9,4,4,102385955,1.00
9,4,4,102500303,1.00
9,4,4,1025350586,1.00
9,4,4,1026911599,1.00
9,4,4,1027842200,1.00
9,4,4,102798326,1.00
9,4,4,1033643945,1.00
9,4,4,1042274056,1.00
9,4,4,104354805,1.00
9,4,4,1044090145,1.00
9,4,4,1045303674,1.00
9,4,4,1046072031,1.00
9,4,4,1046581283,1.00
9,4,4,104993766,1.00
9,4,4,1056777013,1.00
9,4,4,1056885784,1.00
9,4,4,1060152815,1.00
9,4,4,1064406781,1.00
9,4,4,1065999551,1.00
9,4,4,1068394074,1.00
9,4,4,1070316141,1.00
9,4,4,1074581564,1.00
9,4,4,1083663764,1.00
9,4,4,1088217878,1.00
9,4,4,1088566991,1.00
9,4,4,1089116016,1.00
9,4,4,1089854282,1.00
9,4,4,1091702415,1.00
9,4,4,1097063944,1.00
9,4,4,1106810070,1.00
9,4,4,1112182810,1.00
9,4,4,1113353909,1.00
9,4,4,111911053,1.00
9,4,4,1119805684,1.00
9,4,4,1126927295,1.00
9,4,4,1130001084,1.00
9,4,4,113216728,1.00
9,4,4,1134391995,1.00
9,4,4,1137098249,1.00
9,4,4,1147842194,1.00
9,4,4,1149165408,1.00
9,4,4,1149210272,1.00
9,4,4,1155410265,1.00
9,4,4,1166164662,1.00
9,4,4,1171235450,1.00
9,4,4,1187386784,1.00
9,4,4,1188866442,1.00
9,4,4,1195757829,1.00
9,4,4,120357415,1.00
9,4,4,1216010475,1.00
9,4,4,1220996157,1.00
9,4,4,1222397343,1.00
9,4,4,1226734029,1.00
9,4,4,1232613401,1.00
9,4,4,1234594776,1.00
9,4,4,1246034668,1.00
9,4,4,1248555242,1.00
9,4,4,1250603670,1.00
9,4,4,1252487404,1.00
9,4,4,1255913129,1.00
9,4,4,1257669905,1.00
9,4,4,1261632250,1.00
9,4,4,12685745,1.00
9,4,4,1272008104,1.00
9,4,4,1284166195,1.00
9,4,4,129340832,1.00
9,4,4,1295095911,1.00
9,4,4,1295688554,1.00
9,4,4,1296843381,1.00
9,4,4,129972919,1.00
9,4,4,1300521556,1.00
9,4,4,1307286156,1.00
9,4,4,1328794351,1.00
9,4,4,1338875859,1.00
9,4,4,1341541611,1.00
9,4,4,1348407609,1.00
9,4,4,1352204106,1.00
9,4,4,1353036250,1.00
9,4,4,1368611534,1.00
9,4,4,1372745862,1.00
9,4,4,1377433431,1.00
9,4,4,1377751547,1.00
9,4,4,1382066714,1.00
9,4,4,1385863525,1.00
9,4,4,1386444692,1.00
9,4,4,1396990917,1.00
9,4,4,1407749714,1.00
9,4,4,1409972466,1.00
9,4,4,1410757633,1.00
9,4,4,1418896780,1.00
9,4,4,1421350294,1.00
9,4,4,1421851357,1.00
9,4,4,1424267094,1.00
9,4,4,142893566,1.00
9,4,4,1429223195,1.00
9,4,4,1432292301,1.00
9,4,4,1435013434,1.00
9,4,4,1435861176,1.00
9,4,4,1449522456,1.00
9,4,4,1461965822,1.00
9,4,4,1464114596,1.00
9,4,4,1473102998,1.00
9,4,4,148043595,1.00
9,4,4,148679818,1.00
9,4,4,1494701003,1.00
9,4,4,1496205085,1.00
9,4,4,1502954486,1.00
9,4,4,1507116957,1.00
9,4,4,1511590468,1.00
9,4,4,1525749476,1.00
9,4,4,1530792768,1.00
9,4,4,1538809932,1.00
9,4,4,1548528515,1.00
9,4,4,1550374967,1.00
9,4,4,155088099,1.00
9,4,4,1552716519,1.00
9,4,4,1558436088,1.00
9,4,4,1558996352,1.00
9,4,4,1560808600,1.00
9,4,4,1571568500,1.00
9,4,4,1574923205,1.00
9,4,4,1575327475,1.00
9,4,4,1581597727,1.00
9,4,4,1587772331,1.00
9,4,4,1589245868,1.00
9,4,4,1594726284,1.00
9,4,4,1596020715,1.00
9,4,4,1602710484,1.00
9,4,4,1604998084,1.00
9,4,4,1605120796,1.00
9,4,4,1605934320,1.00
9,4,4,1622672635,1.00
9,4,4,162666476,1.00
9,4,4,1628547234,1.00
9,4,4,1632541498,1.00
9,4,4,1632617621,1.00
9,4,4,1633696074,1.00
9,4,4,1634175999,1.00
9,4,4,1640908640,1.00
9,4,4,1642878148,1.00
9,4,4,1645830955,1.00
9,4,4,1647123552,1.00
9,4,4,165034037,1.00
9,4,4,1651964486,1.00
9,4,4,1654966419,1.00
9,4,4,1661301995,1.00
9,4,4,1672993068,1.00
9,4,4,1673243695,1.00
9,4,4,1676410162,1.00
9,4,4,1678557278,1.00
9,4,4,1683603258,1.00
9,4,4,1683609487,1.00
9,4,4,1690497223,1.00
9,4,4,1691847105,1.00
9,4,4,1696962780,1.00
9,4,4,1701697328,1.00
9,4,4,1707288956,1.00
9,4,4,1710749959,1.00
9,4,4,1715603375,1.00
9,4,4,1715693657,1.00
9,4,4,1721910923,1.00
9,4,4,1729018270,1.00
9,4,4,1729081531,1.00
9,4,4,1729923620,1.00
9,4,4,1730431938,1.00
9,4,4,1738998462,1.00
9,4,4,1739647054,1.00
9,4,4,1743757522,1.00
9,4,4,1744013942,1.00
9,4,4,1755388114,1.00
9,4,4,1768196679,1.00
9,4,4,1771001106,1.00
9,4,4,1779476824,1.00
9,4,4,1780026087,1.00
9,4,4,1780672548,1.00
9,4,4,1780730801,1.00
9,4,4,1783425379,1.00
9,4,4,1783439499,1.00
9,4,4,1793725458,1.00
9,4,4,1795592533,1.00
9,4,4,1798273501,1.00
9,4,4,1799069002,1.00
9,4,4,1799152994,1.00
9,4,4,1799239740,1.00
9,4,4,1800603885,1.00
9,4,4,1802407780,1.00
9,4,4,1805206584,1.00
9,4,4,1810477483,1.00
9,4,4,1811776490,1.00
9,4,4,1812155562,1.00
9,4,4,1812774987,1.00
9,4,4,1816914887,1.00
9,4,4,1820581315,1.00
9,4,4,1823965357,1.00
9,4,4,1825890744,1.00
9,4,4,1831988342,1.00
9,4,4,1834939659,1.00
9,4,4,1835640005,1.00
9,4,4,1848400650,1.00
9,4,4,1855699520,1.00
9,4,4,1864344616,1.00
9,4,4,1865371109,1.00
9,4,4,1866328397,1.00
9,4,4,1872942966,1.00
9,4,4,1876465532,1.00
9,4,4,1887259748,1.00
9,4,4,188731618,1.00
9,4,4,1888072187,1.00
9,4,4,1894378061,1.00
9,4,4,1900051042,1.00
9,4,4,1901757888,1.00
9,4,4,1904321619,1.00
9,4,4,1908290122,1.00
9,4,4,1908937795,1.00
9,4,4,1909545742,1.00
9,4,4,1913745974,1.00
9,4,4,1914564596,1.00
9,4,4,1918194008,1.00
9,4,4,1923704826,1.00
9,4,4,1929657809,1.00
9,4,4,1937567422,1.00
9,4,4,194154558,1.00
9,4,4,1941811702,1.00
9,4,4,1944410179,1.00
9,4,4,1944887872,1.00
9,4,4,1945254984,1.00
9,4,4,1947645140,1.00
9,4,4,1951569857,1.00
9,4,4,1952776458,1.00
9,4,4,1957209620,1.00
9,4,4,1958109538,1.00
9,4,4,1962448516,1.00
9,4,4,196784154,1.00
9,4,4,1970045673,1.00
9,4,4,1970310174,1.00
9,4,4,1972469582,1.00
9,4,4,1973640313,1.00
9,4,4,1974066558,1.00
9,4,4,1986451994,1.00
9,4,4,1990107529,1.00
9,4,4,1990965167,1.00
9,4,4,2002599426,1.00
9,4,4,2009511067,1.00
9,4,4,2011568246,1.00
9,4,4,2018803002,1.00
9,4,4,2028920373,1.00
9,4,4,2033176108,1.00
9,4,4,2033186804,1.00
9,4,4,2039828634,1.00
9,4,4,2046040221,1.00
9,4,4,2048717013,1.00
9,4,4,2056133971,1.00
9,4,4,2065499327,1.00
9,4,4,2067367901,1.00
9,4,4,2069333949,1.00
9,4,4,207149312,1.00
9,4,4,207345593,1.00
9,4,4,2093683800,1.00
9,4,4,2102847955,1.00
9,4,4,2102936489,1.00
9,4,4,2106421889,1.00
9,4,4,2108849532,1.00
9,4,4,2110298994,1.00
9,4,4,2116673373,1.00
9,4,4,2118293386,1.00
9,4,4,2121430029,1.00
9,4,4,2131005375,1.00
9,4,4,2132530017,1.00
9,4,4,2138158775,1.00
9,4,4,2138997725,1.00
9,4,4,214033965,1.00
9,4,4,2142163732,1.00
9,4,4,216054399,1.00
9,4,4,216409723,1.00
9,4,4,217965832,1.00
9,4,4,218774637,1.00
9,4,4,2223428,1.00
9,4,4,223856048,1.00
9,4,4,22734895,1.00
9,4,4,228272556,1.00
9,4,4,230190790,1.00
9,4,4,231655472,1.00
9,4,4,231895729,1.00
9,4,4,231980207,1.00
9,4,4,239603800,1.00
9,4,4,240321446,1.00
9,4,4,242646273,1.00
9,4,4,24345914,1.00
9,4,4,258647376,1.00
9,4,4,262034572,1.00
9,4,4,269984492,1.00
9,4,4,274080651,1.00
9,4,4,274470731,1.00
9,4,4,274795272,1.00
9,4,4,275057814,1.00
9,4,4,295781885,1.00
9,4,4,297533727,1.00
9,4,4,3022956,1.00
9,4,4,313493675,1.00
9,4,4,317219021,1.00
9,4,4,319184100,1.00
9,4,4,320214638,1.00
9,4,4,320852387,1.00
9,4,4,324385454,1.00
9,4,4,325857447,1.00
9,4,4,330302511,1.00
9,4,4,333459268,1.00
9,4,4,334192303,1.00
9,4,4,338712224,1.00
9,4,4,339045793,1.00
9,4,4,347085347,1.00
9,4,4,350939135,1.00
9,4,4,354649336,1.00
9,4,4,35770260,1.00
9,4,4,3607216,1.00
9,4,4,36279074,1.00
9,4,4,364187214,1.00
9,4,4,367572163,1.00
9,4,4,367753378,1.00
9,4,4,370840255,1.00
9,4,4,372683203,1.00
9,4,4,380615978,1.00
9,4,4,380939206,1.00
9,4,4,3831889,1.00
9,4,4,383251116,1.00
9,4,4,388716177,1.00
9,4,4,389103556,1.00
9,4,4,389121641,1.00
9,4,4,397255860,1.00
9,4,4,408698792,1.00
9,4,4,410391765,1.00
9,4,4,411533763,1.00
9,4,4,422103768,1.00
9,4,4,428037089,1.00
9,4,4,433507244,1.00
9,4,4,436406241,1.00
9,4,4,458737406,1.00
9,4,4,460731605,1.00
9,4,4,463624996,1.00
9,4,4,464970329,1.00
9,4,4,465582013,1.00
9,4,4,474067436,1.00
9,4,4,474943127,1.00
9,4,4,480090700,1.00
9,4,4,487988015,1.00
9,4,4,497044878,1.00
9,4,4,497119111,1.00
9,4,4,498232753,1.00
9,4,4,498519571,1.00
9,4,4,499740233,1.00
9,4,4,508843352,1.00
9,4,4,515092145,1.00
9,4,4,516427342,1.00
9,4,4,519775482,1.00
9,4,4,522324470,1.00
9,4,4,527006157,1.00
9,4,4,529748060,1.00
9,4,4,530386443,1.00
9,4,4,533408982,1.00
9,4,4,536958959,1.00
9,4,4,536968512,1.00
9,4,4,537434993,1.00
9,4,4,537796174,1.00
9,4,4,540803105,1.00
9,4,4,541456547,1.00
9,4,4,541885537,1.00
9,4,4,542752633,1.00
9,4,4,547386595,1.00
9,4,4,55037659,1.00
9,4,4,554753845,1.00
9,4,4,559846525,1.00
9,4,4,564035626,1.00
9,4,4,564369208,1.00
9,4,4,564418592,1.00
9,4,4,569287854,1.00
9,4,4,575973515,1.00
9,4,4,582728748,1.00
9,4,4,59303808,1.00
9,4,4,593433082,1.00
9,4,4,59566331,1.00
9,4,4,596447722,1.00
9,4,4,605394327,1.00
9,4,4,605803972,1.00
9,4,4,608359642,1.00
9,4,4,609104332,1.00
9,4,4,611186560,1.00
9,4,4,614096326,1.00
9,4,4,629131849,1.00
9,4,4,629956927,1.00
9,4,4,63097765,1.00
9,4,4,6403573,1.00
9,4,4,645065208,1.00
9,4,4,649983574,1.00
9,4,4,654306559,1.00
9,4,4,655702212,1.00
9,4,4,65658106,1.00
9,4,4,661409677,1.00
9,4,4,668371,1.00
9,4,4,668613110,1.00
9,4,4,669241194,1.00
9,4,4,678236795,1.00
9,4,4,683200795,1.00
9,4,4,689371446,1.00
9,4,4,689536961,1.00
9,4,4,690506307,1.00
9,4,4,693114294,1.00
9,4,4,693681793,1.00
9,4,4,69569257,1.00
9,4,4,700959136,1.00
9,4,4,707452205,1.00
9,4,4,709336633,1.00
9,4,4,711398918,1.00
9,4,4,713787011,1.00
9,4,4,721436427,1.00
9,4,4,724355444,1.00
9,4,4,729159723,1.00
9,4,4,731592166,1.00
9,4,4,732652969,1.00
9,4,4,738199794,1.00
9,4,4,739133517,1.00
9,4,4,739580547,1.00
9,4,4,740536319,1.00
9,4,4,741318457,1.00
9,4,4,741640068,1.00
9,4,4,74304639,1.00
9,4,4,743382382,1.00
9,4,4,744906809,1.00
9,4,4,747704148,1.00
9,4,4,748472410,1.00
9,4,4,753652013,1.00
9,4,4,755430221,1.00
9,4,4,765510266,1.00
9,4,4,768300279,1.00
9,4,4,778042745,1.00
9,4,4,782649612,1.00
9,4,4,788060357,1.00
9,4,4,799194517,1.00
9,4,4,805546473,1.00
9,4,4,805854661,1.00
9,4,4,812154499,1.00
9,4,4,830678410,1.00
9,4,4,837034033,1.00
9,4,4,837108965,1.00
9,4,4,841184492,1.00
9,4,4,848958754,1.00
9,4,4,852590746,1.00
9,4,4,854272429,1.00
9,4,4,85531745,1.00
9,4,4,859271221,1.00
9,4,4,861299990,1.00
9,4,4,865449623,1.00
9,4,4,870523157,1.00
9,4,4,872964727,1.00
9,4,4,875709778,1.00
9,4,4,877318806,1.00
9,4,4,879259403,1.00
9,4,4,883832618,1.00
9,4,4,885703368,1.00
9,4,4,888705713,1.00
9,4,4,893295170,1.00
9,4,4,894605533,1.00
9,4,4,899393165,1.00
9,4,4,906259463,1.00
9,4,4,908958057,1.00
9,4,4,91077187,1.00
9,4,4,912980044,1.00
9,4,4,913316881,1.00
9,4,4,917111559,1.00
