level,M,N,seed,completionPct
9,2,2,1000612422,0.07
9,2,2,1005743688,0.07
9,2,2,1012526611,0.08
9,2,2,1013470508,0.09
9,2,2,1014699857,0.14
9,2,2,1021212094,0.12
9,2,2,1023620241,0.12
9,2,2,102500303,0.51
9,2,2,1025350586,0.07
9,2,2,1026947808,0.21
9,2,2,102798326,0.07
9,2,2,1033643945,0.07
9,2,2,10366332,0.28
9,2,2,1036715472,0.16
9,2,2,1036886040,0.07
9,2,2,1042129816,0.07
9,2,2,1045303674,0.12
9,2,2,1046581283,0.07
9,2,2,1048139332,0.25
9,2,2,1056777013,0.59
9,2,2,1060152815,0.11
9,2,2,1065999551,0.12
9,2,2,1068394074,0.06
9,2,2,1070316141,0.07
9,2,2,1083663764,0.17
9,2,2,1089116016,0.07
9,2,2,1089854282,0.21
9,2,2,1091702415,0.09
9,2,2,1098500762,0.13
9,2,2,1112182810,0.13
9,2,2,1113353909,0.07
9,2,2,1130001084,0.07
9,2,2,113216728,0.07
9,2,2,113226136,0.07
9,2,2,1134391995,0.07
9,2,2,1147842194,0.19
9,2,2,1149210272,0.19
9,2,2,1151417878,0.13
9,2,2,1153292106,0.15
9,2,2,1155410265,0.21
9,2,2,1156992488,0.09
9,2,2,1158454978,0.13
9,2,2,1163938924,0.27
9,2,2,1170396013,0.07
9,2,2,1174312248,0.25
9,2,2,1174981387,0.07
9,2,2,1176208944,0.17
9,2,2,1187386784,0.18
9,2,2,1188866442,0.12
9,2,2,1195757829,0.11
9,2,2,1198818934,0.13
9,2,2,1200250875,0.23
9,2,2,1202062857,0.06
9,2,2,1206869159,0.30
9,2,2,1206893123,0.07
9,2,2,1208536855,0.12
9,2,2,1214218862,0.07
9,2,2,1218530780,0.82
9,2,2,1220996157,0.17
9,2,2,1222397343,0.07
9,2,2,1226734029,0.22
9,2,2,1228326570,0.10
9,2,2,1232613401,0.06
9,2,2,1234594776,0.18
9,2,2,1238664408,0.07
9,2,2,1252487404,0.11
9,2,2,1255913129,0.07
9,2,2,1257669905,0.07
9,2,2,1261632250,0.21
9,2,2,12685745,0.07
9,2,2,1269247589,0.14
9,2,2,1272008104,0.07
9,2,2,1277848589,0.06
9,2,2,1284166195,0.13
9,2,2,129340832,0.21
9,2,2,1295095911,0.08
9,2,2,1302617698,0.12
9,2,2,1307286156,0.18
9,2,2,1325844456,0.11
9,2,2,1328794351,0.06
9,2,2,1338875859,0.07
9,2,2,1343430974,0.12
9,2,2,1348407609,0.10
9,2,2,1353036250,0.45
9,2,2,1372745862,0.07
9,2,2,1377433431,0.30
9,2,2,1382066714,0.07
9,2,2,138442453,0.11
9,2,2,1384857432,0.16
9,2,2,1385068994,0.07
9,2,2,1386444692,0.07
9,2,2,1394684147,0.10
9,2,2,139479264,0.18
9,2,2,1396990917,0.07
9,2,2,1399720293,0.06
9,2,2,1407749714,0.19
9,2,2,1409972466,0.18
9,2,2,1410757633,0.12
9,2,2,1418285484,0.19
9,2,2,1421851357,0.18
