level,M,N,seed,completionPct
10,1,1,1004424151,1.00
10,1,1,1010531185,1.00
10,1,1,1018179822,0.83
10,1,1,102061458,0.33
10,1,1,1023778830,1.00
10,1,1,102385955,0.41
10,1,1,1025347579,1.00
10,1,1,1026911599,1.00
10,1,1,1027842200,0.50
10,1,1,1035128010,0.55
10,1,1,1042075967,0.42
10,1,1,1042274056,0.26
10,1,1,104354805,1.00
10,1,1,1044090145,0.81
10,1,1,1046072031,0.16
10,1,1,104993766,0.99
10,1,1,1052874728,0.60
10,1,1,1056885784,1.00
10,1,1,1059394314,0.38
10,1,1,1064406781,0.47
10,1,1,1066633413,1.00
10,1,1,1068339474,1.00
10,1,1,1074220544,0.09
10,1,1,1074581564,0.26
10,1,1,1076463846,1.00
10,1,1,1076682064,1.00
10,1,1,1082345947,0.13
10,1,1,1088217878,1.00
10,1,1,1088566991,1.00
10,1,1,1088651325,1.00
10,1,1,1096254455,0.70
10,1,1,1097063944,0.17
10,1,1,1106810070,0.26
10,1,1,1109087659,1.00
10,1,1,111859683,0.11
10,1,1,111911053,0.90
10,1,1,1119805684,0.09
10,1,1,1122683089,0.46
10,1,1,1123460340,0.54
10,1,1,1124581043,0.28
10,1,1,1126927295,0.62
10,1,1,1129955266,0.36
10,1,1,1134391995,0.32
10,1,1,1135479475,0.09
10,1,1,1137098249,0.22
10,1,1,1139156451,0.75
10,1,1,1142153044,0.91
10,1,1,1149165408,0.44
10,1,1,1149749788,0.48
10,1,1,1152945921,0.35
10,1,1,1166164662,0.18
10,1,1,1171235450,0.65
10,1,1,1179486167,1.00
10,1,1,1189115314,0.19
10,1,1,1191242234,1.00
10,1,1,1195729190,0.41
10,1,1,120357415,0.53
10,1,1,1203674161,0.41
10,1,1,120538609,0.14
10,1,1,1216010475,0.13
10,1,1,1216892087,0.89
10,1,1,122575848,0.17
10,1,1,1233953668,0.16
10,1,1,1235204146,0.98
10,1,1,1235914138,0.22
10,1,1,1245077447,0.71
10,1,1,1246034668,0.68
10,1,1,1248347789,0.09
10,1,1,1248555242,0.49
10,1,1,1249822324,0.49
10,1,1,1250603670,0.27
10,1,1,1251190072,1.00
10,1,1,1260157778,0.27
10,1,1,1264258389,0.44
10,1,1,1274029711,1.00
10,1,1,1278203345,0.50
10,1,1,1285040693,0.11
10,1,1,1295688554,1.00
10,1,1,1296843381,0.72
10,1,1,129972919,1.00
10,1,1,1300521556,0.41
10,1,1,1304312646,0.17
10,1,1,1311660109,0.51
10,1,1,1314015176,0.41
10,1,1,1315572614,1.00
10,1,1,1323789098,1.00
10,1,1,1330613937,1.00
10,1,1,1336745474,1.00
10,1,1,1337128782,1.00
10,1,1,1340530109,0.15
