level,M,N,seed,completionPct
all,5,5,1001123197,0.16
all,5,5,1003002314,0.29
all,5,5,1004505493,0.13
all,5,5,1005196687,0.21
all,5,5,1007123487,0.32
all,5,5,1011173588,0.14
all,5,5,1025017788,0.16
all,5,5,1035204856,0.18
all,5,5,1044227104,0.16
all,5,5,1044606885,0.16
all,5,5,1044728683,0.16
all,5,5,104783863,0.16
all,5,5,104957404,0.16
all,5,5,1054383769,0.16
all,5,5,1055319602,0.13
all,5,5,1058411675,0.43
all,5,5,1059397968,0.13
all,5,5,106015260,0.16
all,5,5,1063785161,0.38
all,5,5,1064510888,0.13
all,5,5,1067305751,0.16
all,5,5,1068247938,0.21
all,5,5,1069224076,0.16
all,5,5,1071783754,0.16
all,5,5,1075934982,0.16
all,5,5,1080615095,0.16
all,5,5,1081760984,0.16
all,5,5,1084215888,0.24
all,5,5,1095954113,0.16
all,5,5,1095961960,0.23
all,5,5,1097415600,0.16
all,5,5,1100619669,0.16
all,5,5,1104252799,0.16
all,5,5,1108748165,0.16
all,5,5,1110242813,0.16
all,5,5,1111109187,0.16
all,5,5,1113013786,0.16
all,5,5,1114669917,0.18
all,5,5,1117450043,0.34
all,5,5,1117731551,0.26
all,5,5,1125073921,0.18
all,5,5,1130921827,0.21
all,5,5,1131790060,0.13
all,5,5,1136700782,0.46
all,5,5,1142189215,0.23
all,5,5,1149314936,0.16
all,5,5,1152269405,0.16
all,5,5,1156187850,0.20
all,5,5,1156765998,0.34
all,5,5,1162221605,0.15
all,5,5,1165538701,0.21
all,5,5,1165769601,0.20
all,5,5,1165874163,0.16
all,5,5,1172390067,0.13
all,5,5,1185393635,0.32
all,5,5,1192984284,0.16
all,5,5,119989959,0.26
all,5,5,1202192130,0.16
all,5,5,120541634,0.16
all,5,5,1208795532,0.16
all,5,5,1213267582,0.18
all,5,5,1217198594,0.19
all,5,5,1226000117,0.14
all,5,5,1226964952,0.37
all,5,5,1228261021,0.16
all,5,5,1241802067,0.26
all,5,5,1242196772,0.21
all,5,5,1242242665,0.16
all,5,5,1249423349,0.16
all,5,5,1254354348,0.14
all,5,5,1257027099,0.26
all,5,5,1262255503,0.32
all,5,5,126425022,0.15
all,5,5,1264827198,0.16
all,5,5,1275109495,0.16
all,5,5,1275762322,0.19
all,5,5,1282103913,0.21
all,5,5,1285069552,0.15
all,5,5,1285639001,0.33
all,5,5,1286325301,0.16
all,5,5,1287087174,0.18
all,5,5,1295372085,0.16
all,5,5,1296008841,0.16
all,5,5,1298433575,0.48
all,5,5,1302116771,0.16
all,5,5,1302774543,0.27
all,5,5,130522989,0.16
all,5,5,1309921249,0.22
all,5,5,1315955308,0.16
all,5,5,1319011313,0.16
all,5,5,1319648610,0.26
all,5,5,1327949217,0.18
all,5,5,1331535738,0.13
all,5,5,1331710198,0.21
all,5,5,1332646346,0.15
all,5,5,1335813822,0.16
all,5,5,1338752352,0.16
all,5,5,134526865,0.15
all,5,5,1353875771,0.16
all,5,5,1355657102,0.16
all,5,5,1357166998,0.21
all,5,5,1359954194,0.18
all,5,5,136212761,0.18
all,5,5,1365147146,0.15
all,5,5,1367352505,0.16
all,5,5,1373373174,0.21
all,5,5,1385214231,0.16
all,5,5,1386455293,0.26
all,5,5,1386871797,0.16
all,5,5,1393123234,0.14
all,5,5,1396788012,0.16
all,5,5,13976590,0.15
all,5,5,1399013177,0.65
all,5,5,1400744412,0.16
all,5,5,1403112510,0.14
all,5,5,140961087,0.16
all,5,5,1413649877,0.16
all,5,5,1421237216,0.26
all,5,5,1422472622,0.18
all,5,5,142910804,0.24
all,5,5,1430090683,0.29
all,5,5,1432551773,0.21
all,5,5,1433824161,0.34
all,5,5,1446625921,0.16
all,5,5,1463856963,0.16
all,5,5,1473859512,0.16
all,5,5,1479377945,0.19
all,5,5,1483653255,0.15
all,5,5,1484956899,0.20
all,5,5,1490357435,0.16
all,5,5,1493371253,0.21
all,5,5,1498968516,0.24
all,5,5,1506146,0.16
all,5,5,1515608686,0.21
all,5,5,1518295672,0.21
all,5,5,1519983345,0.39
all,5,5,1520198857,0.16
all,5,5,1530447680,0.31
all,5,5,1530535666,0.23
all,5,5,1537617789,0.15
all,5,5,1539975089,0.31
all,5,5,1545073562,0.16
all,5,5,1546553990,0.16
all,5,5,1555076294,0.16
all,5,5,1556576094,0.16
all,5,5,1559798812,0.16
all,5,5,1560642045,0.20
all,5,5,1562604507,0.43
all,5,5,156513227,0.16
all,5,5,1568971136,0.16
all,5,5,1570458964,0.19
all,5,5,1581855924,0.16
all,5,5,1582104534,0.21
all,5,5,158255775,0.16
all,5,5,1590105264,0.16
all,5,5,1591717659,0.30
all,5,5,1604518773,0.31
all,5,5,1607058105,0.16
all,5,5,1608900273,0.16
all,5,5,1612764206,0.34
all,5,5,1616464821,0.28
all,5,5,1620209838,0.16
all,5,5,1629425612,0.36
all,5,5,1630509997,0.16
all,5,5,1634290504,0.18
all,5,5,1640203617,0.24
all,5,5,1641170437,0.16
all,5,5,1642378503,0.16
all,5,5,1646839904,0.16
all,5,5,1647987827,0.16
all,5,5,1653188359,0.30
all,5,5,1665761459,0.16
all,5,5,1668184352,0.21
all,5,5,1673768691,0.21
all,5,5,1677421809,0.16
all,5,5,168346376,0.16
all,5,5,1689900731,0.16
all,5,5,1699213172,0.40
all,5,5,1703781316,0.19
all,5,5,1705685313,0.16
all,5,5,1710139265,0.16
all,5,5,1711968884,0.37
all,5,5,1714829669,0.16
