level,M,N,seed,completionPct
3,1,1,1011452233,0.10
3,1,1,1013002884,0.72
3,1,1,101645736,1.00
3,1,1,1025713346,1.00
3,1,1,1031698967,1.00
3,1,1,1031948134,1.00
3,1,1,103208195,0.13
3,1,1,103551481,0.59
3,1,1,1037600303,0.48
3,1,1,1037728321,0.31
3,1,1,1043693262,0.09
3,1,1,1053081626,0.60
3,1,1,1055072269,0.86
3,1,1,1059344023,0.68
3,1,1,1060068817,0.47
3,1,1,1062992412,0.58
3,1,1,1065869120,0.57
3,1,1,1070008819,1.00
3,1,1,1075331119,0.48
3,1,1,1078288371,1.00
3,1,1,1080304154,0.25
3,1,1,1088462456,1.00
3,1,1,1089396935,0.44
3,1,1,1090143313,0.76
3,1,1,1091763610,0.40
3,1,1,1094079358,0.59
3,1,1,109571725,0.65
3,1,1,1095846982,0.77
3,1,1,1098662423,0.09
3,1,1,1104166513,0.98
3,1,1,1111503713,1.00
3,1,1,1111815082,0.29
3,1,1,1116276044,0.16
3,1,1,1125541963,0.21
3,1,1,1132858974,0.56
3,1,1,1133292245,0.65
3,1,1,1134548914,0.73
3,1,1,1143646614,1.00
3,1,1,1145917352,1.00
3,1,1,1150410646,0.17
3,1,1,1158033292,0.56
3,1,1,1164150098,1.00
3,1,1,1169972540,1.00
3,1,1,1180732395,0.96
3,1,1,1182818789,0.09
3,1,1,1187424872,0.53
3,1,1,1187683104,1.00
3,1,1,12164155,0.86
3,1,1,1217283714,0.33
3,1,1,1224375700,0.71
3,1,1,1225679041,1.00
3,1,1,1227135224,0.94
3,1,1,1229008243,0.35
3,1,1,1230781829,0.31
3,1,1,1231778164,1.00
3,1,1,1240015804,0.22
3,1,1,1246951865,0.37
3,1,1,1247252526,0.09
3,1,1,1247401438,1.00
3,1,1,1249599550,0.36
3,1,1,1255725682,0.44
3,1,1,1256907556,0.12
3,1,1,1258675632,0.91
3,1,1,1258943765,0.15
3,1,1,1260402554,1.00
3,1,1,1260624231,0.83
3,1,1,1264097119,0.56
3,1,1,1273458942,1.00
3,1,1,1275489120,0.74
3,1,1,1283499611,1.00
3,1,1,1292500771,1.00
3,1,1,1304664361,0.14
3,1,1,1305462501,0.09
3,1,1,1308374254,0.31
3,1,1,1308898267,1.00
3,1,1,1312180599,1.00
3,1,1,1315956059,1.00
3,1,1,1319619155,0.74
3,1,1,1328762689,0.13
3,1,1,1330703127,1.00
3,1,1,1332489882,1.00
3,1,1,1333200975,0.88
3,1,1,1340508834,0.34
3,1,1,13405155,1.00
3,1,1,1343083011,1.00
3,1,1,1344005727,0.38
3,1,1,1349740694,0.86
3,1,1,1351688435,0.36
3,1,1,1368329565,0.27
3,1,1,1372346925,0.58
3,1,1,1374978215,0.09
3,1,1,1378366722,1.00
3,1,1,1381800198,0.09
3,1,1,1385333235,0.50
3,1,1,1388855356,0.23
3,1,1,1398622955,0.76
3,1,1,1408190920,0.53
3,1,1,1411670137,1.00
3,1,1,1419287359,0.38
3,1,1,1421829160,0.37
3,1,1,1434896325,0.38
3,1,1,1439910280,0.23
3,1,1,1446742139,1.00
3,1,1,1449318608,0.75
3,1,1,145023279,1.00
3,1,1,1454675611,0.14
3,1,1,1459255644,0.73
3,1,1,1469298070,0.85
3,1,1,147306252,0.90
3,1,1,1479517357,0.99
3,1,1,1482100323,0.85
3,1,1,1482509233,0.16
3,1,1,1485654606,1.00
3,1,1,1487118083,0.12
3,1,1,1487862317,0.25
3,1,1,1493307631,0.57
3,1,1,149352879,0.89
3,1,1,1495759909,1.00
3,1,1,1497162935,1.00
3,1,1,1497374804,0.21
3,1,1,1501822685,0.27
3,1,1,1506053049,0.63
3,1,1,1506982973,1.00
3,1,1,1510786878,1.00
3,1,1,1515524644,1.00
3,1,1,152704109,0.36
3,1,1,1533174433,0.37
3,1,1,1535058324,0.09
3,1,1,1537287229,0.63
3,1,1,1539542638,0.94
3,1,1,1540818842,1.00
3,1,1,154242998,1.00
3,1,1,1545232594,1.00
3,1,1,1545575539,0.43
3,1,1,1547495970,0.83
3,1,1,1551168816,0.76
3,1,1,1552109887,1.00
3,1,1,1556803224,0.95
