level,M,N,seed,completionPct
13modified,14,6,100334696,1.00
13modified,14,6,1005713264,1.00
13modified,14,6,1010932164,1.00
13modified,14,6,1012869568,1.00
13modified,14,6,1021967227,1.00
13modified,14,6,1033033434,1.00
13modified,14,6,1033854624,1.00
13modified,14,6,1034628327,1.00
13modified,14,6,1041640248,1.00
13modified,14,6,1042768624,1.00
13modified,14,6,1044706667,1.00
13modified,14,6,1045197443,1.00
13modified,14,6,1045985721,1.00
13modified,14,6,1049469142,1.00
13modified,14,6,104993245,1.00
13modified,14,6,1051467736,1.00
13modified,14,6,1055293516,1.00
13modified,14,6,106470709,1.00
13modified,14,6,1066819082,1.00
13modified,14,6,1071405622,1.00
13modified,14,6,1072816653,1.00
13modified,14,6,1074205656,1.00
13modified,14,6,107858546,1.00
13modified,14,6,1081831131,1.00
13modified,14,6,1085292328,1.00
13modified,14,6,1086993038,1.00
13modified,14,6,1090021741,1.00
13modified,14,6,1095229560,1.00
13modified,14,6,1099242507,1.00
13modified,14,6,1119739660,1.00
13modified,14,6,1119913660,1.00
13modified,14,6,1121788155,1.00
13modified,14,6,1122891000,1.00
13modified,14,6,1123116722,1.00
13modified,14,6,1125748041,1.00
13modified,14,6,112714695,1.00
13modified,14,6,112803900,1.00
13modified,14,6,1131392376,1.00
13modified,14,6,1137791056,1.00
13modified,14,6,1140268074,1.00
13modified,14,6,1142192008,1.00
13modified,14,6,1149310547,1.00
13modified,14,6,1149395731,1.00
13modified,14,6,1149675945,1.00
13modified,14,6,1151948236,1.00
13modified,14,6,1159043200,1.00
13modified,14,6,1167164095,1.00
13modified,14,6,1168528864,1.00
13modified,14,6,1170387944,1.00
13modified,14,6,1170753960,1.00
13modified,14,6,1183217684,1.00
13modified,14,6,1183839141,1.00
13modified,14,6,1186326919,1.00
13modified,14,6,1198305612,1.00
13modified,14,6,1200800358,1.00
13modified,14,6,1205118578,1.00
13modified,14,6,1208064624,1.00
13modified,14,6,1208894535,1.00
13modified,14,6,1220846468,1.00
13modified,14,6,1222949588,1.00
13modified,14,6,1232002747,1.00
13modified,14,6,1235717330,1.00
13modified,14,6,1235792259,1.00
13modified,14,6,123988852,1.00
13modified,14,6,1240105649,1.00
13modified,14,6,1245146245,1.00
13modified,14,6,12481666,1.00
13modified,14,6,1248990245,1.00
13modified,14,6,1271901802,1.00
13modified,14,6,1284670388,1.00
13modified,14,6,128849205,1.00
13modified,14,6,1294751766,1.00
13modified,14,6,1295454644,1.00
13modified,14,6,1299476798,1.00
13modified,14,6,1300485353,1.00
