level,M,N,seed,completionPct
13modified,1,16,100334696,0.45
13modified,1,16,1005713264,0.90
13modified,1,16,1010932164,1.00
13modified,1,16,1012869568,0.52
13modified,1,16,1021967227,0.55
13modified,1,16,1033033434,1.00
13modified,1,16,1033854624,1.00
13modified,1,16,1034628327,0.59
13modified,1,16,1041640248,1.00
13modified,1,16,1042768624,0.93
13modified,1,16,1044706667,1.00
13modified,1,16,1045197443,1.00
13modified,1,16,1045985721,0.09
13modified,1,16,1049469142,0.14
13modified,1,16,104993245,1.00
13modified,1,16,1051467736,0.56
13modified,1,16,1055293516,0.85
13modified,1,16,106470709,1.00
13modified,1,16,1066819082,1.00
13modified,1,16,1071405622,0.48
13modified,1,16,1072816653,1.00
13modified,1,16,1074205656,1.00
13modified,1,16,107858546,0.31
13modified,1,16,1081831131,0.28
13modified,1,16,1085292328,1.00
13modified,1,16,1086993038,1.00
13modified,1,16,1090021741,1.00
13modified,1,16,1095229560,0.19
13modified,1,16,1099242507,0.24
13modified,1,16,1119739660,0.25
13modified,1,16,1119913660,0.61
13modified,1,16,1121788155,1.00
13modified,1,16,1122891000,1.00
13modified,1,16,1123116722,1.00
13modified,1,16,1125748041,0.99
13modified,1,16,112714695,1.00
13modified,1,16,112803900,1.00
13modified,1,16,1131392376,0.29
13modified,1,16,1137791056,0.88
13modified,1,16,1140268074,1.00
13modified,1,16,1142192008,0.21
13modified,1,16,1149310547,0.86
13modified,1,16,1149395731,0.65
13modified,1,16,1149675945,1.00
13modified,1,16,1151948236,0.31
13modified,1,16,1159043200,1.00
13modified,1,16,1167164095,1.00
13modified,1,16,1168528864,0.17
13modified,1,16,1170387944,0.67
13modified,1,16,1170753960,0.12
13modified,1,16,1183217684,0.39
13modified,1,16,1183839141,0.90
13modified,1,16,1186326919,0.68
13modified,1,16,1198305612,1.00
13modified,1,16,1200800358,1.00
13modified,1,16,1205118578,1.00
13modified,1,16,1208064624,1.00
13modified,1,16,1208894535,1.00
13modified,1,16,1220846468,0.15
13modified,1,16,1222949588,1.00
13modified,1,16,1232002747,1.00
13modified,1,16,1235717330,0.13
13modified,1,16,1235792259,1.00
13modified,1,16,123988852,1.00
13modified,1,16,1240105649,0.39
13modified,1,16,1245146245,0.32
13modified,1,16,12481666,0.27
13modified,1,16,1248990245,1.00
13modified,1,16,1271901802,1.00
13modified,1,16,1284670388,0.52
13modified,1,16,128849205,1.00
13modified,1,16,1294751766,0.28
13modified,1,16,1295454644,0.92
13modified,1,16,1299476798,1.00
13modified,1,16,1300485353,0.34
13modified,1,16,1305346275,0.34
13modified,1,16,130581915,1.00
13modified,1,16,1306616824,0.61
13modified,1,16,1308353909,0.08
13modified,1,16,1308551323,0.15
13modified,1,16,1315827889,1.00
13modified,1,16,1317356462,1.00
13modified,1,16,1318081265,0.08
13modified,1,16,1321452978,0.80
13modified,1,16,1322707071,1.00
13modified,1,16,1327951166,0.69
13modified,1,16,1334016119,0.52
13modified,1,16,1336996873,1.00
13modified,1,16,1342400852,0.19
13modified,1,16,1343326420,0.08
13modified,1,16,134574967,1.00
13modified,1,16,1347620170,1.00
13modified,1,16,1350246726,0.68
13modified,1,16,1353309627,0.68
13modified,1,16,1354863624,1.00
13modified,1,16,1355977442,0.73
13modified,1,16,1369093841,0.33
13modified,1,16,1369758537,0.48
13modified,1,16,1370730297,1.00
13modified,1,16,137298414,0.41
13modified,1,16,1373215267,0.56
13modified,1,16,1373343923,1.00
13modified,1,16,1374512836,1.00
13modified,1,16,1382735061,1.00
13modified,1,16,1383967720,0.54
13modified,1,16,1384713187,0.30
13modified,1,16,1385042497,0.38
13modified,1,16,1387075227,0.43
13modified,1,16,1387631371,0.22
13modified,1,16,139021216,1.00
13modified,1,16,1398032593,1.00
13modified,1,16,1398607408,1.00
13modified,1,16,1402590398,0.88
13modified,1,16,1406651093,1.00
13modified,1,16,1410954787,0.52
13modified,1,16,1411770614,0.85
13modified,1,16,1426697809,0.19
13modified,1,16,143174518,0.12
13modified,1,16,1433030683,0.58
13modified,1,16,1435693011,0.12
13modified,1,16,143828757,1.00
13modified,1,16,1440834520,0.87
13modified,1,16,144151369,0.16
13modified,1,16,1441946452,0.67
13modified,1,16,1444752565,1.00
13modified,1,16,1448375801,0.34
13modified,1,16,1452268325,1.00
13modified,1,16,1454361430,1.00
13modified,1,16,1455966942,0.32
13modified,1,16,1456002608,1.00
13modified,1,16,1458581845,0.39
13modified,1,16,1465543548,1.00
13modified,1,16,1469383037,0.33
13modified,1,16,1472392893,1.00
13modified,1,16,1475833365,1.00
13modified,1,16,1477413073,1.00
13modified,1,16,1477603777,0.61
13modified,1,16,1478554099,1.00
13modified,1,16,1485705260,0.86
13modified,1,16,1493738666,1.00
13modified,1,16,1497059314,1.00
13modified,1,16,1502756878,1.00
13modified,1,16,1511014196,1.00
