level,M,N,seed,completionPct
11,3,3,100356515,1.00
11,3,3,1017096710,1.00
11,3,3,1019659450,1.00
11,3,3,1019686564,1.00
11,3,3,1021099093,1.00
11,3,3,1028181055,1.00
11,3,3,1028221476,1.00
11,3,3,1029969684,1.00
11,3,3,1032168601,1.00
11,3,3,1035347563,1.00
11,3,3,1037422260,1.00
11,3,3,1047730424,1.00
11,3,3,1052804778,1.00
11,3,3,1070253909,1.00
11,3,3,1071951939,1.00
11,3,3,1073177884,1.00
11,3,3,1078042639,1.00
11,3,3,1089062733,1.00
11,3,3,1090658290,1.00
11,3,3,1090816095,1.00
11,3,3,109238692,1.00
11,3,3,1093873651,1.00
11,3,3,1100744875,1.00
11,3,3,1105137414,1.00
11,3,3,1113958621,1.00
11,3,3,1127490420,1.00
11,3,3,113323798,1.00
11,3,3,1138809542,1.00
11,3,3,1144887126,1.00
11,3,3,1148296322,1.00
11,3,3,1158550516,1.00
11,3,3,1158588681,1.00
11,3,3,1159229807,1.00
11,3,3,1172963202,1.00
11,3,3,1174155956,1.00
11,3,3,1186157259,1.00
11,3,3,1193402462,1.00
11,3,3,1194429390,1.00
11,3,3,1201381914,1.00
11,3,3,1207965399,1.00
11,3,3,1209017041,1.00
11,3,3,1209580885,1.00
11,3,3,121281623,1.00
11,3,3,1214181327,1.00
11,3,3,1217073149,1.00
11,3,3,1220078934,1.00
11,3,3,1220952180,1.00
11,3,3,1223440064,1.00
11,3,3,1223787389,1.00
11,3,3,1234086989,1.00
11,3,3,1237584719,1.00
11,3,3,1238465891,1.00
11,3,3,1241748122,1.00
11,3,3,1247864065,1.00
11,3,3,1254781923,1.00
11,3,3,1257734600,1.00
11,3,3,1259787192,1.00
11,3,3,1267906690,1.00
11,3,3,127499937,1.00
11,3,3,1277767425,1.00
11,3,3,1281919863,1.00
11,3,3,1285568870,1.00
11,3,3,1285648669,1.00
11,3,3,1287779125,1.00
11,3,3,1293197896,1.00
11,3,3,1302866380,1.00
11,3,3,1303584961,1.00
11,3,3,1306879460,1.00
11,3,3,1315438172,1.00
11,3,3,1320738817,1.00
11,3,3,1331195643,1.00
11,3,3,1332776861,1.00
11,3,3,1332785086,1.00
11,3,3,1334596484,1.00
11,3,3,1335536686,1.00
11,3,3,1338065893,1.00
11,3,3,1338718840,1.00
11,3,3,1339359277,1.00
11,3,3,134066263,1.00
11,3,3,1346406079,1.00
11,3,3,1356154863,1.00
11,3,3,1366640799,1.00
11,3,3,1368021741,1.00
11,3,3,1369574576,1.00
11,3,3,1375710098,1.00
11,3,3,1377029552,1.00
11,3,3,1378383769,1.00
11,3,3,1384048965,1.00
11,3,3,1387405638,1.00
11,3,3,1390157776,1.00
11,3,3,139695237,1.00
11,3,3,1401559577,1.00
11,3,3,140256198,1.00
11,3,3,1406088051,1.00
11,3,3,1406947456,1.00
11,3,3,1410669116,1.00
11,3,3,1413752182,1.00
11,3,3,1413872660,1.00
11,3,3,1414004282,1.00
11,3,3,1415747856,1.00
11,3,3,1417678546,1.00
11,3,3,1418313382,1.00
11,3,3,1418725338,1.00
11,3,3,1419451570,1.00
11,3,3,1423665280,1.00
11,3,3,1424550151,1.00
11,3,3,1428312078,1.00
11,3,3,1431116622,1.00
11,3,3,143195621,1.00
11,3,3,1435159375,1.00
11,3,3,1436761869,1.00
11,3,3,1437329558,1.00
11,3,3,144112110,1.00
