level,M,N,seed,completionPct
13,6,6,1001865095,1.00
13,6,6,10050068,1.00
13,6,6,1005713264,1.00
13,6,6,1012464788,1.00
13,6,6,1016899417,1.00
13,6,6,1019292999,1.00
13,6,6,1033854624,1.00
13,6,6,1034628327,1.00
13,6,6,1038996773,1.00
13,6,6,1044706667,1.00
13,6,6,1045197443,1.00
13,6,6,1045610837,1.00
13,6,6,1045985721,1.00
13,6,6,1046168067,1.00
13,6,6,104993245,1.00
13,6,6,1051467736,1.00
13,6,6,1051758644,1.00
13,6,6,1053518258,1.00
13,6,6,105892043,1.00
13,6,6,1060439587,1.00
13,6,6,106470709,1.00
13,6,6,1066245319,1.00
13,6,6,1070231844,1.00
13,6,6,1071405622,1.00
13,6,6,1074205656,1.00
13,6,6,107680102,1.00
13,6,6,107858546,1.00
13,6,6,1081831131,1.00
13,6,6,1085292328,1.00
13,6,6,1086993038,1.00
13,6,6,1095464070,1.00
13,6,6,1099242507,1.00
13,6,6,1108422357,1.00
13,6,6,1116689741,1.00
13,6,6,1121570979,1.00
13,6,6,1122891000,1.00
13,6,6,1123116722,1.00
13,6,6,1125748041,1.00
13,6,6,1126128881,1.00
13,6,6,1136164117,1.00
13,6,6,1136439112,1.00
13,6,6,1137398537,1.00
13,6,6,1137791056,1.00
13,6,6,1142192008,1.00
13,6,6,1149395731,1.00
13,6,6,1151456544,1.00
13,6,6,1151948236,1.00
13,6,6,1156034471,1.00
13,6,6,1168528864,1.00
13,6,6,1171056575,1.00
13,6,6,1173827410,1.00
13,6,6,11740192,1.00
13,6,6,11759980,1.00
13,6,6,1176342764,1.00
13,6,6,1176358289,1.00
13,6,6,1183839141,1.00
13,6,6,1201438464,1.00
13,6,6,1205118578,1.00
13,6,6,1207966963,1.00
13,6,6,1211527011,1.00
13,6,6,1235792259,1.00
13,6,6,1237906394,1.00
13,6,6,123988852,1.00
13,6,6,1240790394,1.00
13,6,6,1245483926,1.00
13,6,6,12481666,1.00
13,6,6,1265534998,1.00
13,6,6,1268189701,1.00
13,6,6,1270093574,1.00
13,6,6,1271901802,1.00
13,6,6,1284670388,1.00
13,6,6,1295242393,1.00
13,6,6,1295454644,1.00
13,6,6,1296315942,1.00
13,6,6,1299476798,1.00
13,6,6,1305346275,1.00
13,6,6,130581915,1.00
13,6,6,1308353909,1.00
13,6,6,130852969,1.00
13,6,6,1315827889,1.00
13,6,6,1317356462,1.00
13,6,6,1318081265,1.00
13,6,6,132204601,1.00
13,6,6,1322707071,1.00
13,6,6,1323383467,1.00
13,6,6,1325867748,1.00
13,6,6,1329397550,1.00
13,6,6,1334016119,1.00
13,6,6,1336045845,1.00
13,6,6,133901280,1.00
13,6,6,1342400852,1.00
13,6,6,1343326420,1.00
13,6,6,1345257436,1.00
13,6,6,134557534,1.00
13,6,6,134574967,1.00
13,6,6,1350246726,1.00
13,6,6,1353309627,1.00
13,6,6,1354863624,1.00
13,6,6,1355977442,1.00
13,6,6,1369093841,1.00
13,6,6,137298414,1.00
13,6,6,1374512836,1.00
13,6,6,1375450941,1.00
13,6,6,1382735061,1.00
13,6,6,1384713187,1.00
13,6,6,1385042497,1.00
13,6,6,1387075227,1.00
13,6,6,139021216,1.00
13,6,6,1393333588,1.00
13,6,6,1402590398,1.00
13,6,6,14052253,1.00
13,6,6,1405497925,1.00
13,6,6,1406651093,1.00
13,6,6,1408065889,1.00
13,6,6,1408675758,1.00
13,6,6,1410757328,1.00
13,6,6,1410869802,1.00
13,6,6,1410954787,1.00
13,6,6,1411770614,1.00
13,6,6,1426697809,1.00
13,6,6,1429404442,1.00
13,6,6,1435099081,1.00
13,6,6,1440199207,1.00
13,6,6,1440834520,1.00
13,6,6,1444752565,1.00
13,6,6,1445707086,1.00
