level,M,N,seed,completionPct
7,5,5,1003192026,1.00
7,5,5,101277513,1.00
7,5,5,1013722796,1.00
7,5,5,1018637518,1.00
7,5,5,1024843062,1.00
7,5,5,1026797542,0.32
7,5,5,1026947808,1.00
7,5,5,1034095704,1.00
7,5,5,1035258029,1.00
7,5,5,1036886040,0.46
7,5,5,1037165908,1.00
7,5,5,1064530934,1.00
7,5,5,1070253627,0.25
7,5,5,1073991198,1.00
7,5,5,1078238519,1.00
7,5,5,1079659711,1.00
7,5,5,1089015963,1.00
7,5,5,1092756634,1.00
7,5,5,1098500762,1.00
7,5,5,1101346450,1.00
7,5,5,1122085835,1.00
7,5,5,1126083708,1.00
7,5,5,1128697502,1.00
7,5,5,1137220935,1.00
7,5,5,1137545103,1.00
7,5,5,1142484002,1.00
7,5,5,1142597197,1.00
7,5,5,1153292106,1.00
7,5,5,1154926906,1.00
7,5,5,1157730507,1.00
7,5,5,11628051,1.00
7,5,5,1163938924,1.00
7,5,5,1168887726,0.53
7,5,5,1172590970,1.00
7,5,5,1176071451,1.00
7,5,5,1180691312,1.00
7,5,5,118543745,1.00
7,5,5,1186607487,1.00
7,5,5,1188026251,1.00
7,5,5,1188502757,1.00
7,5,5,1189021742,1.00
7,5,5,1192848505,1.00
7,5,5,1198312004,1.00
7,5,5,1202062857,1.00
7,5,5,1202272553,1.00
7,5,5,1206869159,1.00
7,5,5,1212730453,0.30
7,5,5,1213186888,1.00
7,5,5,1214085982,1.00
7,5,5,1220914512,1.00
7,5,5,1224605099,1.00
7,5,5,1230597560,1.00
7,5,5,1234939998,1.00
7,5,5,1236612884,0.76
7,5,5,1241888939,1.00
7,5,5,1243654596,1.00
7,5,5,1252882785,0.25
7,5,5,1253418988,1.00
7,5,5,1255591006,1.00
7,5,5,1269247589,1.00
7,5,5,1277848589,1.00
7,5,5,1279783441,1.00
7,5,5,1280316215,1.00
7,5,5,1282505427,1.00
7,5,5,1291264595,1.00
7,5,5,1293798679,1.00
7,5,5,129773636,1.00
7,5,5,1300042747,1.00
7,5,5,130407555,1.00
7,5,5,130593944,1.00
7,5,5,1307713477,1.00
7,5,5,1315545550,1.00
7,5,5,1319547359,1.00
7,5,5,1325732824,1.00
7,5,5,1326698964,1.00
7,5,5,1340034482,1.00
7,5,5,1340089154,1.00
7,5,5,1343063213,1.00
7,5,5,1343430974,1.00
7,5,5,1345516631,0.32
7,5,5,1348366022,1.00
7,5,5,13514819,1.00
7,5,5,1356062211,1.00
7,5,5,1356535651,1.00
7,5,5,1358253402,1.00
7,5,5,1359419341,1.00
7,5,5,1359822498,0.46
7,5,5,1360565357,1.00
7,5,5,1362866724,0.78
7,5,5,1364137447,1.00
7,5,5,1373649436,1.00
7,5,5,1374813576,1.00
7,5,5,1382439513,1.00
7,5,5,1383670735,1.00
7,5,5,1384857432,1.00
7,5,5,1385068994,1.00
7,5,5,1386111918,1.00
7,5,5,1400082465,1.00
7,5,5,1402711442,1.00
7,5,5,1403474437,1.00
7,5,5,1404620061,1.00
7,5,5,1406300936,1.00
7,5,5,1406717675,1.00
7,5,5,1421910779,1.00
7,5,5,1422011108,1.00
7,5,5,1422509260,1.00
7,5,5,142291839,1.00
7,5,5,1430422464,1.00
7,5,5,1434284078,1.00
7,5,5,143436950,1.00
7,5,5,1440283942,1.00
7,5,5,144572349,1.00
7,5,5,1448182689,1.00
7,5,5,1448740583,1.00
7,5,5,1448752666,1.00
7,5,5,1450487528,1.00
7,5,5,1452040610,1.00
7,5,5,1457955304,1.00
7,5,5,1460856504,1.00
7,5,5,1462459344,1.00
7,5,5,146770739,1.00
7,5,5,1468388080,1.00
7,5,5,1473468318,1.00
7,5,5,147347444,1.00
7,5,5,147531162,1.00
7,5,5,1477765947,1.00
7,5,5,1478254382,1.00
7,5,5,1484138497,1.00
7,5,5,1488159565,1.00
7,5,5,1488968538,1.00
7,5,5,1490296087,1.00
7,5,5,1490936815,1.00
7,5,5,1493072865,1.00
7,5,5,1493796541,1.00
7,5,5,1497931914,1.00
7,5,5,1499198570,1.00
7,5,5,1500989052,1.00
7,5,5,1501471408,1.00
7,5,5,1521170249,1.00
7,5,5,1521443375,1.00
7,5,5,1522719881,1.00
7,5,5,1532617906,1.00
7,5,5,1536030776,1.00
7,5,5,1538515097,1.00
7,5,5,1539649392,1.00
7,5,5,1541387860,1.00
7,5,5,1542458534,1.00
7,5,5,1544920761,1.00
7,5,5,1550369127,1.00
7,5,5,1553937928,1.00
7,5,5,1562205150,1.00
7,5,5,1563211497,1.00
7,5,5,1579504447,0.87
7,5,5,1585208546,1.00
7,5,5,1588806617,1.00
7,5,5,1596892669,1.00
7,5,5,1605376023,1.00
