level,M,N,seed,linearityRSquared
2,14,2,1001427231,0.0322
2,14,2,1002366797,0.0322
2,14,2,1012057892,0.0322
2,14,2,1013132103,0.0047
2,14,2,1014717709,0.0322
2,14,2,1026922035,0.0322
2,14,2,1029147075,0.0322
2,14,2,1031702667,0.0322
2,14,2,1033622902,0.0322
2,14,2,1035811137,0.0322
2,14,2,1036408008,0.0322
2,14,2,103718413,0.0322
2,14,2,1060434707,0.0322
2,14,2,1062984232,0.0322
2,14,2,1072567287,0.0322
2,14,2,1074708876,0.0239
2,14,2,1076245341,0.0322
2,14,2,107681155,0.0322
2,14,2,1078549398,0.0213
2,14,2,1080209692,0.0322
2,14,2,1083968067,0.0322
2,14,2,1085132997,0.0322
2,14,2,1085488272,0.0213
2,14,2,1087632942,0.0322
2,14,2,1099478714,0.0322
2,14,2,1103297900,0.0047
2,14,2,1107405273,0.0322
2,14,2,110889107,0.0012
2,14,2,1114549085,0.0322
2,14,2,1122010857,0.0322
2,14,2,1123006755,0.0080
2,14,2,1125593924,0.0322
2,14,2,1126458828,0.0322
2,14,2,1128622077,0.0322
2,14,2,1134793784,0.0322
2,14,2,1137322580,0.0322
2,14,2,1139122773,0.0047
2,14,2,1139158243,0.0322
2,14,2,113916748,0.0047
2,14,2,1141551173,0.0322
2,14,2,1142188025,0.0322
2,14,2,114569370,0.0322
2,14,2,1149167049,0.0047
2,14,2,1153118460,0.0047
2,14,2,1163064016,0.0322
2,14,2,1165476451,0.0322
2,14,2,1166211825,0.0322
2,14,2,1174108690,0.0023
2,14,2,1177393289,0.0322
2,14,2,1177454261,0.0322
2,14,2,1178363203,0.0293
2,14,2,1179151292,0.0322
2,14,2,1179578985,0.0265
2,14,2,1181884336,0.0322
2,14,2,1184347117,0.0322
2,14,2,1189013657,0.0322
2,14,2,1189897559,0.0322
2,14,2,1190018701,0.0322
2,14,2,1192020434,0.0322
2,14,2,1194355300,0.0322
2,14,2,1194991691,0.0047
2,14,2,1199864294,0.0322
2,14,2,1205819440,0.0001
2,14,2,1210596624,0.0322
2,14,2,1218386773,0.0322
2,14,2,1221344927,0.0213
2,14,2,1235501548,0.0239
2,14,2,1241928338,0.0322
2,14,2,124404247,0.0322
2,14,2,1244412885,0.0322
2,14,2,1259816212,0.0322
