level,M,N,seed,leniencyMetric
13,14,6,1001865095,-31.9333
13,14,6,100356515,-31.9333
13,14,6,10050068,-31.9333
13,14,6,1012464788,-31.9333
13,14,6,1016899417,-31.9333
13,14,6,1017096710,-31.9333
13,14,6,1019292999,-31.9333
13,14,6,1019686564,-31.9333
13,14,6,1028181055,-31.9333
13,14,6,1028221476,-31.9333
13,14,6,1035347563,-31.9333
13,14,6,1038996773,-31.9333
13,14,6,1045610837,-31.9333
13,14,6,1046168067,-31.9333
13,14,6,1047582324,-31.9333
13,14,6,1047730424,-31.9333
13,14,6,1051758644,-31.9333
13,14,6,1052804778,-31.9333
13,14,6,1053518258,-31.9333
13,14,6,105892043,-31.9333
13,14,6,1060439587,-31.9333
13,14,6,1063935025,-31.9333
13,14,6,1066245319,-31.9333
13,14,6,1070231844,-31.9333
13,14,6,1073177884,-31.9333
13,14,6,1073656638,-31.9333
13,14,6,107680102,-31.9333
13,14,6,1078143893,-31.9333
13,14,6,1090355814,-31.9333
13,14,6,1095464070,-31.9333
13,14,6,1100744875,-31.9333
13,14,6,1105137414,-31.9333
13,14,6,1108422357,-31.9333
13,14,6,1112607938,-31.9333
13,14,6,1113958621,-31.9333
13,14,6,1116689741,-31.9333
13,14,6,1121570979,-31.9333
13,14,6,1126128881,-31.9333
13,14,6,1136164117,-31.9333
13,14,6,1136439112,-31.9333
13,14,6,1137398537,-31.9333
13,14,6,1138809542,-31.9333
13,14,6,1144887126,-31.9333
13,14,6,1146759050,-31.9333
13,14,6,1148296322,-31.9333
13,14,6,1151456544,-31.9333
13,14,6,1156034471,-31.9333
13,14,6,1158550516,-31.9333
13,14,6,1171056575,-31.9333
13,14,6,1172244741,-31.9333
13,14,6,1172745126,-31.9333
13,14,6,1173827410,-31.9333
13,14,6,11740192,-31.9333
13,14,6,11759980,-31.9333
13,14,6,1176342764,-31.9333
13,14,6,1176358289,-31.9333
13,14,6,1186157259,-31.9333
13,14,6,1194429390,-31.9333
13,14,6,1201381914,-31.9333
13,14,6,1201438464,-31.9333
13,14,6,1207965399,-31.9333
13,14,6,1207966963,-31.9333
13,14,6,1209017041,-31.9333
13,14,6,1209580885,-31.9333
13,14,6,1211527011,-31.9333
13,14,6,121281623,-31.9333
13,14,6,1214181327,-31.9333
13,14,6,1220952180,-31.9333
13,14,6,1223440064,-31.9333
13,14,6,1223787389,-31.9333
13,14,6,1234086989,-31.9333
13,14,6,1237584719,-31.9333
13,14,6,1237906394,-31.9333
13,14,6,1240790394,-31.9333
13,14,6,1245483926,-31.9333
13,14,6,1254781923,-31.9333
13,14,6,1259787192,-31.9333
13,14,6,1265534998,-31.9333
13,14,6,1268189701,-31.9333
13,14,6,1270093574,-31.9333
13,14,6,1272367331,-31.9333
13,14,6,1273616107,-31.9333
13,14,6,1277767425,-31.9333
13,14,6,1281919863,-31.9333
13,14,6,1285568870,-31.9333
13,14,6,1287779125,-31.9333
13,14,6,1295242393,-31.9333
13,14,6,1296315942,-31.9333
13,14,6,1302866380,-31.9333
13,14,6,130852969,-31.9333
13,14,6,1314730301,-31.9333
13,14,6,132204601,-31.9333
13,14,6,1323383467,-31.9333
13,14,6,1325867748,-31.9333
13,14,6,1329397550,-31.9333
13,14,6,1332785086,-31.9333
13,14,6,1334596484,-31.9333
13,14,6,1336045845,-31.9333
13,14,6,1338065893,-31.9333
13,14,6,133901280,-31.9333
13,14,6,1345257436,-31.9333
13,14,6,134557534,-31.9333
13,14,6,1346406079,-31.9333
13,14,6,1356154863,-31.9333
13,14,6,1369574576,-31.9333
13,14,6,1375450941,-31.9333
13,14,6,1390157776,-31.9333
13,14,6,1393333588,-31.9333
13,14,6,140256198,-31.9333
13,14,6,14052253,-31.9333
13,14,6,1405497925,-31.9333
13,14,6,1406088051,-31.9333
13,14,6,1406947456,-31.9333
13,14,6,1408065889,-31.9333
13,14,6,1408675758,-31.9333
13,14,6,1408875829,-31.9333
13,14,6,1410757328,-31.9333
13,14,6,1410869802,-31.9333
13,14,6,1418313382,-31.9333
13,14,6,1419451570,-31.9333
13,14,6,1428312078,-31.9333
