level,M,N,seed,leniencyMetric
9,3,3,1004424151,-26.6667
9,3,3,1007377500,-34.3667
9,3,3,1008910923,-29.8333
9,3,3,1018179822,-21.1000
9,3,3,1021367272,-21.6000
9,3,3,1021640706,-19.8571
9,3,3,1023422436,-23.7500
9,3,3,1025347579,-32.3125
9,3,3,1031355879,-25.9615
9,3,3,1033424465,-20.5000
9,3,3,1035128010,-19.1923
9,3,3,1042075967,-38.1667
9,3,3,1042274056,-27.8077
9,3,3,1044306931,-28.2000
9,3,3,1052874728,-23.5000
9,3,3,1053224620,-26.5833
9,3,3,1057741487,-25.2500
9,3,3,1059394314,-29.0385
9,3,3,1066633413,-22.4375
9,3,3,1068339474,-27.9167
9,3,3,106938787,-27.5769
9,3,3,1073943930,-33.0556
9,3,3,1074220544,-28.7222
9,3,3,1076463846,-36.2333
9,3,3,1076682064,-17.1429
9,3,3,1079141869,-25.8077
9,3,3,1082345947,-40.8333
9,3,3,1088651325,-29.5000
9,3,3,1096254455,-25.4000
9,3,3,1099905981,-26.0000
9,3,3,1101331502,-21.2000
9,3,3,1107733190,-25.3667
9,3,3,1109087659,-29.2143
9,3,3,111859683,-30.8333
9,3,3,1122683089,-22.8846
9,3,3,1123460340,-26.3667
9,3,3,1124581043,-25.6000
9,3,3,1125676472,-26.8636
9,3,3,1129562518,-32.1667
9,3,3,1129955266,-25.2500
9,3,3,1135479475,-21.3182
9,3,3,1139156451,-24.1000
9,3,3,113933278,-26.7105
9,3,3,1141002997,-20.9375
9,3,3,1142153044,-39.6579
9,3,3,1143428209,-25.2000
9,3,3,1144006319,-29.4286
9,3,3,1146421746,-22.7222
9,3,3,1148518376,-27.7667
9,3,3,1149095865,-26.9286
9,3,3,1149749788,-29.3750
9,3,3,115004013,-39.5714
9,3,3,1152945921,-31.2143
9,3,3,1155383755,-35.8077
9,3,3,115904951,-24.5000
9,3,3,1179486167,-26.7667
9,3,3,1189115314,-32.6667
9,3,3,118958320,-18.9286
9,3,3,1191242234,-25.1000
9,3,3,1195729190,-36.3125
9,3,3,1197460902,-27.3947
9,3,3,1203674161,-26.9286
9,3,3,120538609,-25.9500
9,3,3,1216892087,-39.1250
9,3,3,1223773794,-30.1000
9,3,3,122575848,-25.6875
9,3,3,1226574802,-28.0455
9,3,3,1227166346,-22.9000
9,3,3,1233953668,-21.3462
9,3,3,1235204146,-43.6250
9,3,3,1235328474,-28.5000
9,3,3,1235914138,-24.1250
9,3,3,1245077447,-34.2647
9,3,3,1248112851,-23.4000
9,3,3,1248347789,-23.0000
9,3,3,1248555242,-27.7857
9,3,3,1249822324,-20.4286
9,3,3,1251190072,-24.1364
9,3,3,1259174031,-29.1667
9,3,3,1260157778,-21.1000
9,3,3,1263145343,-30.6667
9,3,3,1264258389,-34.9286
9,3,3,1270216659,-29.3750
9,3,3,1274029711,-20.3462
9,3,3,1278203345,-33.3462
9,3,3,1278571457,-39.9000
9,3,3,1285040693,-22.6875
9,3,3,1287787653,-45.0238
9,3,3,1295688554,-24.2333
9,3,3,1304312646,-26.3462
9,3,3,1309951381,-25.6333
9,3,3,1311660109,-32.8750
9,3,3,1313468976,-22.8846
9,3,3,1314015176,-29.9444
9,3,3,1315572614,-20.1364
9,3,3,1323789098,-27.5000
9,3,3,1328938571,-25.2500
9,3,3,1330613937,-21.0000
9,3,3,1333929536,-20.8000
9,3,3,1334811903,-22.7222
9,3,3,1336745474,-24.2500
9,3,3,1337128782,-27.4333
9,3,3,1340530109,-21.2500
9,3,3,1347045808,-36.1316
9,3,3,1349281745,-22.0000
9,3,3,1359776144,-20.9167
9,3,3,1362016060,-28.2333
9,3,3,136224029,-27.9667
9,3,3,1367498069,-17.0000
9,3,3,1373985738,-20.4091
9,3,3,1376417056,-22.0556
9,3,3,137645081,-24.8750
9,3,3,1377706964,-29.5833
9,3,3,1377751547,-22.7500
9,3,3,1379665369,-20.5000
9,3,3,1382085976,-27.1923
9,3,3,1384477475,-20.6818
9,3,3,1386871433,-26.7143
9,3,3,1387690608,-36.8846
9,3,3,1387806332,-21.0000
9,3,3,1393595035,-18.6667
9,3,3,1395853595,-28.7857
9,3,3,1399148950,-23.4333
9,3,3,1399754016,-25.1667
9,3,3,1401275137,-22.5909
9,3,3,1404100928,-29.3462
9,3,3,140474584,-46.5435
9,3,3,1407214316,-23.4000
9,3,3,1411023910,-32.4091
9,3,3,1412004653,-25.3571
9,3,3,1418555901,-33.8529
9,3,3,1418896780,-25.9667
9,3,3,1420080259,-21.3182
9,3,3,142248636,-26.3462
9,3,3,143405309,-21.9615
9,3,3,143415218,-23.9000
9,3,3,1437979903,-28.4167
9,3,3,1439151564,-29.8333
9,3,3,1440045591,-27.7143
9,3,3,1444242547,-27.1923
9,3,3,145246250,-25.7500
9,3,3,14538272,-25.9615
9,3,3,1471042406,-31.3000
9,3,3,1477051052,-28.3182
9,3,3,1479143001,-19.3125
9,3,3,1481900946,-21.1000
9,3,3,148679818,-35.0000
9,3,3,1487932118,-23.5833
9,3,3,1489856218,-25.0556
9,3,3,1496205085,-24.0294
9,3,3,1497378068,-31.1667
9,3,3,1502954486,-25.2500
9,3,3,1506444434,-41.9500
9,3,3,1508207732,-33.8571
9,3,3,1508273794,-26.6875
9,3,3,1520604673,-48.3095
9,3,3,1522422158,-20.8000
9,3,3,1522558786,-32.0000
9,3,3,1523961834,-25.5667
9,3,3,1534938552,-23.1000
9,3,3,1535376258,-19.0455
9,3,3,1549456656,-25.4375
9,3,3,1551334325,-25.8750
9,3,3,1551684792,-27.3462
9,3,3,15543339,-26.7727
9,3,3,1557854564,-38.3000
9,3,3,1560808600,-28.2143
9,3,3,1560867870,-25.5833
9,3,3,1560939772,-47.5952
9,3,3,1565084780,-21.0455
9,3,3,1574923205,-23.2692
9,3,3,1579324334,-21.5000
9,3,3,1580372134,-27.1154
9,3,3,1585467443,-20.0000
9,3,3,1586943993,-33.9615
9,3,3,1587772331,-28.3333
9,3,3,1587863903,-29.1154
9,3,3,1605939414,-25.1364
9,3,3,161635302,-26.8077
9,3,3,1624536388,-23.4000
9,3,3,1630418769,-29.2143
9,3,3,1632617621,-26.8333
9,3,3,1643686035,-25.3333
9,3,3,1647123552,-22.8636
9,3,3,1652744228,-30.9444
9,3,3,1654185203,-27.5769
9,3,3,1655609216,-21.1000
9,3,3,1655877362,-20.9167
9,3,3,1656941945,-23.7500
9,3,3,166050380,-22.7500
9,3,3,167225676,-20.1250
9,3,3,1672993068,-31.5909
9,3,3,1673364597,-37.6875
9,3,3,167723844,-24.2500
9,3,3,1682760758,-29.2778
9,3,3,168388048,-22.6000
9,3,3,1685130274,-22.0556
9,3,3,1700429784,-22.2143
9,3,3,1710321570,-35.6538
9,3,3,171094543,-27.2500
9,3,3,1714377656,-22.9000
9,3,3,1715496854,-25.9444
9,3,3,1717621229,-21.9000
9,3,3,172040929,-22.5625
9,3,3,1723174691,-34.5526
9,3,3,1724186248,-20.7000
9,3,3,1729682352,-26.3462
9,3,3,1732171965,-28.5909
9,3,3,1733368297,-28.2778
9,3,3,1733599337,-21.9000
9,3,3,1740529095,-22.7222
9,3,3,1742744696,-21.2692
9,3,3,1744050922,-21.5833
9,3,3,1746864661,-35.6429
9,3,3,1747704250,-17.8571
9,3,3,1754119249,-27.9615
9,3,3,1754383330,-22.4091
9,3,3,1757878645,-29.4167
9,3,3,1765614014,-24.1667
9,3,3,1785551454,-25.2500
9,3,3,1786674380,-36.1471
9,3,3,1787119042,-19.7143
9,3,3,1790385529,-24.2778
9,3,3,179984335,-30.8636
9,3,3,1803696573,-23.5000
9,3,3,181088510,-20.5909
9,3,3,1812155562,-21.2500
9,3,3,1812725973,-27.2500
9,3,3,1812821036,-29.5833
9,3,3,1824059183,-27.4231
9,3,3,1825312373,-19.2857
9,3,3,1825347781,-21.9000
9,3,3,1831330638,-22.2273
9,3,3,1831988342,-27.3000
9,3,3,1835640005,-24.8750
9,3,3,1838994184,-19.4091
9,3,3,1844631635,-25.8333
9,3,3,1855699520,-18.9615
9,3,3,1860682158,-27.5000
9,3,3,1862587163,-20.2143
9,3,3,1864344616,-26.3462
9,3,3,1866328397,-28.3667
9,3,3,1872942966,-27.2143
9,3,3,1881338339,-19.5769
9,3,3,1883928506,-20.8636
9,3,3,1891948138,-31.2692
9,3,3,1897046189,-27.6111
9,3,3,1899003859,-31.8077
9,3,3,1900051042,-35.6875
9,3,3,1901147279,-25.1000
9,3,3,1906044921,-20.8000
9,3,3,1908326945,-25.3571
9,3,3,1908524755,-26.3462
9,3,3,1908937795,-24.3182
9,3,3,1911975,-23.9000
9,3,3,191218761,-22.7222
9,3,3,1915348125,-19.8571
9,3,3,1919965806,-25.0556
9,3,3,1925741337,-19.2500
9,3,3,1926924932,-24.5000
9,3,3,1928596662,-35.5833
9,3,3,1929136529,-33.5000
9,3,3,1929512722,-33.7727
9,3,3,1941529578,-32.9000
9,3,3,1941786083,-27.0455
9,3,3,1941811702,-24.1667
9,3,3,1941944749,-20.7308
9,3,3,1946154118,-20.1923
9,3,3,1953553500,-44.1500
9,3,3,1954105998,-35.1818
9,3,3,1955256577,-23.1364
9,3,3,1957100986,-22.2692
9,3,3,1962447589,-32.4412
9,3,3,1965962480,-27.1154
9,3,3,1967306567,-26.5833
9,3,3,1973697731,-26.8333
9,3,3,1974066558,-38.2647
9,3,3,1981289373,-33.8333
9,3,3,1994641521,-17.8333
9,3,3,2005658712,-28.3182
9,3,3,2008212551,-22.5000
9,3,3,2026135613,-23.3889
9,3,3,2028031316,-19.5000
9,3,3,2033176108,-23.8333
9,3,3,203871285,-26.7308
9,3,3,2040598562,-27.5000
9,3,3,2041351595,-27.3333
9,3,3,204138251,-29.2647
9,3,3,2044761510,-20.8000
9,3,3,2048118835,-27.2333
9,3,3,2052141807,-36.0000
9,3,3,2060958840,-36.4333
9,3,3,2062605270,-31.2778
9,3,3,2063662329,-19.5769
9,3,3,2064153791,-22.4000
9,3,3,2070259378,-25.9545
9,3,3,2072854323,-28.4333
9,3,3,2073023441,-32.0833
9,3,3,2077485466,-24.8750
9,3,3,2082249866,-24.3889
9,3,3,208774550,-22.5909
9,3,3,2091790728,-19.5000
9,3,3,2093683800,-30.1429
9,3,3,2099325967,-21.5714
9,3,3,2099604242,-28.5000
9,3,3,2110231543,-24.2000
9,3,3,2116548522,-20.1923
9,3,3,2119894021,-22.7222
9,3,3,212409673,-28.2143
9,3,3,2124514982,-19.7500
9,3,3,2126618937,-26.2500
9,3,3,2138158775,-21.4000
9,3,3,2138225194,-20.2500
9,3,3,2146191952,-31.3333
9,3,3,2146958587,-22.7000
9,3,3,216029406,-25.3571
9,3,3,220264671,-18.7308
9,3,3,221934487,-31.0000
9,3,3,22734895,-25.6667
9,3,3,230774035,-21.0385
9,3,3,231895729,-27.7857
9,3,3,23328983,-27.8000
9,3,3,233785921,-36.2273
9,3,3,243091838,-23.5000
9,3,3,243366956,-21.5000
9,3,3,24345914,-28.6000
9,3,3,243514345,-27.8571
9,3,3,245340446,-25.7500
9,3,3,249383818,-27.5833
9,3,3,262034572,-28.1429
9,3,3,262089097,-25.2500
9,3,3,26275474,-28.3182
9,3,3,263737925,-23.0385
9,3,3,264092691,-30.4500
9,3,3,26762765,-24.5000
9,3,3,270299755,-30.2000
9,3,3,271220882,-31.2857
9,3,3,277551890,-23.7222
9,3,3,279771329,-21.8636
9,3,3,280334736,-35.1000
9,3,3,285971517,-29.0833
9,3,3,305899758,-30.3000
9,3,3,310208263,-26.6250
9,3,3,31320070,-28.5909
9,3,3,316766945,-20.5909
9,3,3,317219021,-25.1250
9,3,3,317479729,-22.5909
9,3,3,319352100,-35.0385
9,3,3,319457687,-32.2000
9,3,3,320214638,-24.5000
9,3,3,323967346,-25.7667
9,3,3,324896807,-24.6875
9,3,3,325083107,-24.5000
9,3,3,327994956,-22.8000
9,3,3,328015386,-20.1250
9,3,3,329514858,-20.5909
9,3,3,331807080,-21.4091
9,3,3,33428204,-22.5000
