level,M,N,seed,leniencyMetric
9,2,2,1000612422,-21.5000
9,2,2,1005743688,-42.7778
9,2,2,1012526611,-36.9500
9,2,2,1013470508,-40.6304
9,2,2,1014699857,-45.7143
9,2,2,1021212094,-46.6000
9,2,2,1023620241,-32.4474
9,2,2,102500303,-38.1842
9,2,2,1025350586,-35.7500
9,2,2,1026947808,-50.3571
9,2,2,102798326,-37.5500
9,2,2,1033643945,-41.5625
9,2,2,10366332,-39.6667
9,2,2,1036715472,-44.6667
9,2,2,1036886040,-42.0263
9,2,2,1042129816,-52.9762
9,2,2,1045303674,-32.3421
9,2,2,1046581283,-53.6429
9,2,2,1048139332,-46.8200
9,2,2,1056777013,-31.3000
9,2,2,1060152815,-33.2778
9,2,2,1065999551,-35.5000
9,2,2,1068394074,-46.5833
9,2,2,1070316141,-31.7857
9,2,2,1083663764,-27.9167
9,2,2,1089116016,-41.7941
9,2,2,1089854282,-55.7308
9,2,2,1091702415,-58.0714
9,2,2,1098500762,-35.7222
9,2,2,1112182810,-35.3333
9,2,2,1113353909,-58.5455
9,2,2,1130001084,-49.5000
9,2,2,113216728,-37.4375
9,2,2,113226136,-41.9286
9,2,2,1134391995,-36.8077
9,2,2,1147842194,-32.7667
9,2,2,1149210272,-32.9000
9,2,2,1151417878,-40.2895
9,2,2,1153292106,-49.6250
9,2,2,1155410265,-41.0000
9,2,2,1156992488,-42.2778
9,2,2,1158454978,-48.5000
9,2,2,1163938924,-54.3636
9,2,2,1170396013,-56.7667
9,2,2,1174312248,-50.1071
9,2,2,1174981387,-42.8182
9,2,2,1176208944,-42.7778
9,2,2,1187386784,-43.7500
9,2,2,1188866442,-25.7000
9,2,2,1195757829,-50.7273
9,2,2,1198818934,-49.9737
9,2,2,1200250875,-33.4000
9,2,2,1202062857,-27.7632
9,2,2,1206869159,-40.0714
9,2,2,1206893123,-40.5769
9,2,2,1208536855,-43.9583
9,2,2,1214218862,-41.9167
9,2,2,1218530780,-39.9091
9,2,2,1220996157,-52.0200
9,2,2,1222397343,-27.8684
9,2,2,1226734029,-60.8103
9,2,2,1228326570,-37.2391
9,2,2,1232613401,-50.8182
9,2,2,1234594776,-49.9737
9,2,2,1238664408,-46.0385
9,2,2,1252487404,-39.7941
9,2,2,1255913129,-33.0385
9,2,2,1257669905,-48.8125
9,2,2,1261632250,-47.0455
9,2,2,12685745,-34.7500
9,2,2,1269247589,-34.9091
9,2,2,1272008104,-35.3824
9,2,2,1277848589,-37.4091
9,2,2,1284166195,-51.0000
9,2,2,129340832,-38.5000
9,2,2,1295095911,-39.6667
9,2,2,1302617698,-39.3750
9,2,2,1307286156,-54.0769
9,2,2,1325844456,-38.3500
9,2,2,1328794351,-47.5000
9,2,2,1338875859,-34.8684
9,2,2,1343430974,-46.7083
9,2,2,1348407609,-47.7353
9,2,2,1353036250,-28.8043
9,2,2,1372745862,-34.7105
9,2,2,1377433431,-36.6600
9,2,2,1382066714,-42.4412
9,2,2,138442453,-40.4444
9,2,2,1384857432,-39.3667
9,2,2,1385068994,-49.5833
9,2,2,1386444692,-40.1923
9,2,2,1394684147,-31.8333
9,2,2,139479264,-43.6364
9,2,2,1396990917,-66.0000
9,2,2,1399720293,-46.9500
9,2,2,1407749714,-28.7143
9,2,2,1409972466,-27.8750
9,2,2,1410757633,-43.3421
9,2,2,1418285484,-40.4259
9,2,2,1421851357,-48.2368
9,2,2,1424267094,-43.5000
9,2,2,142893566,-34.8750
9,2,2,1429223195,-44.4231
9,2,2,1429653092,-57.0652
9,2,2,1432292301,-45.8571
9,2,2,1435013434,-45.3333
9,2,2,1435861176,-30.3889
9,2,2,144751898,-40.3824
9,2,2,1448182689,-30.7667
9,2,2,144830788,-38.3421
9,2,2,1457955304,-43.7500
9,2,2,1464114596,-28.4048
9,2,2,1473102998,-37.8182
9,2,2,1473315370,-40.4565
9,2,2,1473468318,-33.2059
9,2,2,1477765947,-44.1250
9,2,2,1481734586,-37.1923
9,2,2,1483029611,-44.0238
9,2,2,1493796541,-43.2500
9,2,2,1500926989,-56.2917
9,2,2,1506287851,-39.1316
9,2,2,1511590468,-39.6304
9,2,2,1525749476,-39.5000
9,2,2,1530792768,-38.8750
9,2,2,1536036910,-46.2500
9,2,2,1544920761,-45.3846
9,2,2,1548528515,-25.5000
9,2,2,1550374967,-44.0185
9,2,2,1552716519,-50.4091
9,2,2,1558436088,-43.7857
9,2,2,1558996352,-28.3000
9,2,2,1559769730,-44.1500
9,2,2,1562205150,-43.9667
9,2,2,1569126891,-49.2273
9,2,2,1589873735,-43.0000
