level,M,N,seed,leniencyMetric
1,3,3,1001641798,-37.3750
1,3,3,1004306364,-18.9000
1,3,3,1010978582,-43.0000
1,3,3,1022846210,-37.0000
1,3,3,1023722256,-26.4231
1,3,3,1033480057,-21.6667
1,3,3,1036474372,-49.3750
1,3,3,1037401273,-30.5800
1,3,3,1038218488,-16.2500
1,3,3,1038240813,-24.4524
1,3,3,1041135095,-36.6000
1,3,3,1052850471,-30.0238
1,3,3,1053293722,-34.1000
1,3,3,1059209602,-33.4444
1,3,3,1061751410,-58.6351
1,3,3,1062255042,-26.5833
1,3,3,1064032374,-35.9783
1,3,3,1064486697,-36.4048
1,3,3,106587538,-25.1471
1,3,3,1068183337,-37.0758
1,3,3,1082073250,-36.7143
1,3,3,1083026305,-33.3000
1,3,3,1093253708,-23.2333
1,3,3,1094988923,-28.3500
1,3,3,1096341932,-29.3571
1,3,3,1099891794,-36.6765
1,3,3,1108994755,-49.6000
1,3,3,1116182691,-36.1765
1,3,3,1121515410,-23.8333
1,3,3,112743658,-30.7353
1,3,3,1128081783,-47.0000
1,3,3,1130403943,-36.5833
1,3,3,1135500214,-31.3929
1,3,3,1138184120,-27.1667
1,3,3,1139765352,-30.7727
1,3,3,1142181782,-26.4000
1,3,3,1154008721,-19.4286
1,3,3,1157790512,-49.8529
1,3,3,1161547704,-36.8846
1,3,3,1164368824,-39.3667
1,3,3,1174427787,-30.6364
1,3,3,1174462524,-36.0789
1,3,3,1175519146,-36.4500
1,3,3,1182202028,-28.7857
1,3,3,1182440019,-55.4600
1,3,3,1201170237,-38.2647
1,3,3,1201565253,-36.4394
1,3,3,1211334439,-34.0000
1,3,3,1218616460,-32.5588
1,3,3,1218917431,-27.9762
1,3,3,1222143675,-34.7973
1,3,3,1223901321,-26.7917
1,3,3,1226275373,-48.5455
1,3,3,1226979448,-37.5000
1,3,3,1233913320,-17.5769
1,3,3,1237131333,-34.9667
1,3,3,1239558035,-25.6250
1,3,3,1244728759,-42.4500
1,3,3,1246105016,-36.0556
1,3,3,124711068,-34.3333
1,3,3,1250181728,-45.5000
1,3,3,1270720746,-27.0000
1,3,3,1288215810,-36.4231
1,3,3,1288751559,-36.5000
1,3,3,1292333361,-32.6000
1,3,3,1292918822,-35.0625
1,3,3,1293461712,-29.9400
1,3,3,1300823014,-35.2500
1,3,3,1304407919,-29.3421
1,3,3,1305376595,-36.2059
1,3,3,1310759371,-38.4048
1,3,3,1315379481,-44.8636
1,3,3,1315459146,-42.1875
1,3,3,1317062028,-24.6000
1,3,3,1317484954,-33.0714
1,3,3,1318180947,-37.1000
1,3,3,1318721770,-27.5833
1,3,3,1319364568,-24.5000
1,3,3,1320567837,-16.0556
1,3,3,1326000153,-32.1429
1,3,3,1336493410,-42.7308
1,3,3,1337026208,-32.2692
1,3,3,1341796865,-26.2143
1,3,3,1348972292,-27.0385
1,3,3,1351344834,-34.3000
1,3,3,1354571885,-24.9167
1,3,3,1355696803,-33.3000
1,3,3,1356823191,-23.1667
1,3,3,1360479120,-44.6250
1,3,3,1360595726,-27.0000
1,3,3,1367920983,-26.4412
1,3,3,1370452686,-43.5455
1,3,3,1371795951,-40.7000
1,3,3,137493304,-30.9167
1,3,3,1375056305,-27.3889
1,3,3,1380206301,-26.0882
1,3,3,138257890,-29.1667
1,3,3,1390070123,-36.2333
1,3,3,1397766369,-40.3148
1,3,3,1409932949,-42.3182
1,3,3,1410120414,-26.0294
1,3,3,1411552849,-38.2692
1,3,3,1411736710,-39.2500
1,3,3,1411740561,-34.7286
1,3,3,1412314167,-22.4375
1,3,3,1414909128,-44.2143
1,3,3,1415951383,-27.9444
1,3,3,1417221407,-55.7778
1,3,3,1417484602,-41.0962
1,3,3,1420211928,-29.9118
1,3,3,1423060993,-25.6905
1,3,3,1423682194,-27.9706
1,3,3,1424869980,-25.5000
1,3,3,142497295,-36.3750
1,3,3,1430247905,-30.9500
1,3,3,1431277483,-35.5000
1,3,3,1440176088,-23.1250
1,3,3,1444118058,-29.5000
1,3,3,1453438136,-41.7727
1,3,3,1457672976,-33.1923
1,3,3,1459827370,-36.0000
1,3,3,1460988487,-28.5000
1,3,3,1461249056,-28.3947
1,3,3,1480296753,-40.0500
1,3,3,1483337579,-35.8750
1,3,3,1486300823,-30.9872
1,3,3,1497824864,-24.4412
1,3,3,1504225597,-38.1875
1,3,3,1504822265,-25.8846
1,3,3,150604100,-44.7941
1,3,3,1507258094,-33.0000
1,3,3,1509632501,-36.6786
1,3,3,1512170075,-33.7000
1,3,3,1513047029,-49.0000
1,3,3,1518358220,-35.2273
1,3,3,1518938308,-16.3889
1,3,3,1523850398,-33.1500
1,3,3,152517913,-32.2692
1,3,3,1526915281,-33.2727
1,3,3,1529081495,-36.8636
1,3,3,1531151360,-21.8750
1,3,3,1533832136,-55.1111
1,3,3,1536985943,-37.4444
1,3,3,1540822946,-32.8077
1,3,3,1542757796,-30.6053
1,3,3,1544125195,-47.8333
1,3,3,1548060002,-34.6538
1,3,3,1550570586,-54.4697
1,3,3,1554121271,-43.8500
1,3,3,1554856959,-26.0500
1,3,3,1558458571,-43.0217
1,3,3,1558620065,-33.5800
1,3,3,1558744933,-33.3750
1,3,3,1560665819,-43.9286
1,3,3,1563161544,-38.3667
1,3,3,1566290996,-48.7667
1,3,3,1567196103,-39.9667
1,3,3,1570020736,-27.7667
1,3,3,1574474500,-57.1000
1,3,3,15748236,-31.6429
1,3,3,158096177,-34.3500
1,3,3,1588781947,-37.8636
1,3,3,1592441808,-31.6333
1,3,3,1603146689,-41.7273
1,3,3,1603190713,-39.5000
1,3,3,160467324,-35.3519
1,3,3,1607319672,-26.4167
1,3,3,1620304846,-57.2500
1,3,3,1626218762,-33.3750
1,3,3,1628223853,-30.0217
1,3,3,1628951581,-37.6111
1,3,3,1631665248,-35.7917
1,3,3,163283632,-36.0789
1,3,3,164235501,-30.8500
1,3,3,1643328992,-26.3235
1,3,3,164852610,-38.1250
1,3,3,1656959271,-32.3235
1,3,3,1658142994,-41.9211
1,3,3,1668855359,-23.4333
1,3,3,1669481184,-38.8333
1,3,3,1671092238,-39.1875
1,3,3,1672264654,-35.9667
1,3,3,1674872915,-31.5909
1,3,3,1678038194,-29.6538
1,3,3,1685411538,-53.0769
1,3,3,1694120380,-21.7857
1,3,3,1702785442,-31.6765
1,3,3,1704858203,-38.0000
1,3,3,1712995159,-45.2000
1,3,3,1718825415,-35.5000
1,3,3,1726355006,-28.0238
1,3,3,1727614195,-25.6250
1,3,3,1729283793,-21.6250
1,3,3,1731241459,-36.0789
1,3,3,173324371,-27.7500
1,3,3,1734983820,-32.9412
1,3,3,1736927955,-42.7500
1,3,3,1741266142,-37.3333
1,3,3,1743264730,-51.6429
1,3,3,1750180420,-27.0333
1,3,3,1754382556,-34.0000
1,3,3,1754719726,-19.5000
1,3,3,1756515094,-36.4737
1,3,3,1761243351,-31.2692
1,3,3,1777983941,-49.9583
1,3,3,1779847919,-28.6579
1,3,3,1780018293,-30.2895
1,3,3,1783035865,-32.5000
1,3,3,1784400485,-35.0882
1,3,3,1785013374,-47.0556
1,3,3,1786126378,-42.2333
1,3,3,1787008643,-43.3571
1,3,3,1788846950,-32.6333
1,3,3,1792465840,-37.3409
1,3,3,1801207137,-34.9500
1,3,3,1811800664,-37.7308
1,3,3,1815806383,-31.7308
1,3,3,18161333,-28.5625
1,3,3,1818025879,-35.9615
1,3,3,1824186194,-31.4130
1,3,3,1824418536,-30.3500
1,3,3,1829040536,-31.7500
1,3,3,1829568691,-33.9545
1,3,3,1839067692,-41.6200
1,3,3,1840869935,-39.5000
1,3,3,1841583134,-25.6765
1,3,3,1852411569,-25.4375
1,3,3,185365952,-32.2368
1,3,3,1856426629,-31.0000
1,3,3,1860824840,-35.5465
1,3,3,1862133219,-32.7222
1,3,3,1862386922,-24.4231
1,3,3,1870763046,-42.2000
