level,M,N,seed,leniencyMetric
13modified,6,6,100334696,-31.9333
13modified,6,6,1009229447,-31.9333
13modified,6,6,1010932164,-31.9333
13modified,6,6,1012869568,-31.9333
13modified,6,6,1018889751,-31.9333
13modified,6,6,1021967227,-31.9333
13modified,6,6,102280803,-31.9333
13modified,6,6,1024734536,-31.9333
13modified,6,6,1033033434,-31.9333
13modified,6,6,1035399153,-31.9333
13modified,6,6,1038671244,-31.9333
13modified,6,6,1041640248,-31.9333
13modified,6,6,1042768624,-31.9333
13modified,6,6,1049469142,-31.9333
13modified,6,6,1055293516,-31.9333
13modified,6,6,1055999818,-31.9333
13modified,6,6,1066819082,-31.9333
13modified,6,6,1069714731,-31.9333
13modified,6,6,1072641056,-31.9333
13modified,6,6,1072816653,-31.9333
13modified,6,6,1072824859,-31.9333
13modified,6,6,1087559589,-31.9333
13modified,6,6,10889602,-31.9333
13modified,6,6,1089481602,-31.9333
13modified,6,6,1090021741,-31.9333
13modified,6,6,1095229560,-31.9333
13modified,6,6,1119739660,-31.9333
13modified,6,6,1119913660,-31.9333
13modified,6,6,1121788155,-31.9333
13modified,6,6,1123957625,-31.9333
13modified,6,6,112714695,-31.9333
13modified,6,6,112803900,-31.9333
13modified,6,6,1131392376,-31.9333
13modified,6,6,113625682,-31.9333
13modified,6,6,1140268074,-31.9333
13modified,6,6,1147801063,-31.9333
13modified,6,6,1149310547,-31.9333
13modified,6,6,1149675945,-31.9333
13modified,6,6,1154482944,-31.9333
13modified,6,6,1159043200,-31.9333
13modified,6,6,116013539,-31.9333
13modified,6,6,1167164095,-31.9333
13modified,6,6,1170387944,-31.9333
13modified,6,6,1170753960,-31.9333
13modified,6,6,1171550889,-31.9333
13modified,6,6,1183217684,-31.9333
13modified,6,6,1186326919,-31.9333
13modified,6,6,119306034,-31.9333
13modified,6,6,1198305612,-31.9333
13modified,6,6,1200800358,-31.9333
13modified,6,6,1205388612,-31.9333
13modified,6,6,1208064624,-31.9333
13modified,6,6,1208894535,-31.9333
13modified,6,6,121848537,-31.9333
13modified,6,6,1220846468,-31.9333
13modified,6,6,1222949588,-31.9333
13modified,6,6,1232002747,-31.9333
13modified,6,6,1235717330,-31.9333
13modified,6,6,1240105649,-31.9333
13modified,6,6,1245146245,-31.9333
13modified,6,6,1248990245,-31.9333
13modified,6,6,1252622799,-31.9333
13modified,6,6,1260255782,-31.9333
13modified,6,6,126537086,-31.9333
13modified,6,6,1266488720,-31.9333
13modified,6,6,1277614136,-31.9333
13modified,6,6,1278655297,-31.9333
13modified,6,6,1283508924,-31.9333
13modified,6,6,128849205,-31.9333
13modified,6,6,1294751766,-31.9333
13modified,6,6,1295604390,-31.9333
13modified,6,6,1296052736,-31.9333
13modified,6,6,1300485353,-31.9333
13modified,6,6,1306554616,-31.9333
13modified,6,6,1306616824,-31.9333
13modified,6,6,1308551323,-31.9333
13modified,6,6,1310460246,-31.9333
13modified,6,6,1321452978,-31.9333
13modified,6,6,1327951166,-31.9333
13modified,6,6,1335075809,-31.9333
13modified,6,6,1336996873,-31.9333
13modified,6,6,1338927563,-31.9333
13modified,6,6,1343252007,-31.9333
13modified,6,6,1347620170,-31.9333
13modified,6,6,1348541570,-31.9333
13modified,6,6,1348689589,-31.9333
13modified,6,6,134871044,-31.9333
13modified,6,6,1354055929,-31.9333
13modified,6,6,1364734752,-31.9333
13modified,6,6,1367329043,-31.9333
13modified,6,6,1369758537,-31.9333
13modified,6,6,1370730297,-31.9333
13modified,6,6,1373215267,-31.9333
13modified,6,6,1373343923,-31.9333
13modified,6,6,1374036447,-31.9333
13modified,6,6,1377641605,-31.9333
13modified,6,6,1383967720,-31.9333
13modified,6,6,1387631371,-31.9333
13modified,6,6,1398032593,-31.9333
13modified,6,6,1398607408,-31.9333
13modified,6,6,140792612,-31.9333
13modified,6,6,1420378545,-31.9333
13modified,6,6,1431273294,-31.9333
13modified,6,6,143174518,-31.9333
13modified,6,6,1433030683,-31.9333
13modified,6,6,1434275498,-31.9333
13modified,6,6,1435693011,-31.9333
13modified,6,6,1437518404,-31.9333
13modified,6,6,143828757,-31.9333
13modified,6,6,1439476180,-31.9333
13modified,6,6,144151369,-31.9333
13modified,6,6,1441946452,-31.9333
13modified,6,6,1450788410,-31.9333
13modified,6,6,1452268325,-31.9333
13modified,6,6,1455966942,-31.9333
13modified,6,6,1456002608,-31.9333
13modified,6,6,1458581845,-31.9333
13modified,6,6,1460623476,-31.9333
13modified,6,6,1465543548,-31.9333
13modified,6,6,1467157173,-31.9333
13modified,6,6,1469383037,-31.9333
13modified,6,6,1477603777,-31.9333
13modified,6,6,1482543931,-31.9333
13modified,6,6,148815703,-31.9333
13modified,6,6,1496638450,-31.9333
13modified,6,6,1502756878,-31.9333
13modified,6,6,1507616277,-31.9333
13modified,6,6,1511014196,-31.9333
13modified,6,6,1512173849,-31.9333
13modified,6,6,1514724235,-31.9333
13modified,6,6,1515981365,-31.9333
13modified,6,6,1520513517,-31.9333
13modified,6,6,1523119098,-31.9333
13modified,6,6,1523416595,-31.9333
13modified,6,6,1524709717,-31.9333
13modified,6,6,1525290395,-31.9333
13modified,6,6,1527795885,-31.9333
13modified,6,6,1530730166,-31.9333
13modified,6,6,1537696857,-31.9333
13modified,6,6,1538219310,-31.9333
13modified,6,6,1538635465,-31.9333
13modified,6,6,1543032626,-31.9333
13modified,6,6,1545582358,-31.9333
13modified,6,6,1548010334,-31.9333
13modified,6,6,1548024550,-31.9333
13modified,6,6,1550685533,-31.9333
13modified,6,6,1550908784,-31.9333
13modified,6,6,1553510902,-31.9333
13modified,6,6,1554451398,-31.9333
13modified,6,6,1567489355,-31.9333
13modified,6,6,1567891758,-31.9333
13modified,6,6,1569987945,-31.9333
13modified,6,6,1573887778,-31.9333
