level,M,N,seed,leniencyMetric
4,2,2,1000535603,-44.5000
4,2,2,1000720779,-28.6304
4,2,2,100216697,-40.8333
4,2,2,1004071431,-33.5000
4,2,2,1005758474,-36.3750
4,2,2,1008047005,-40.3077
4,2,2,1010202339,-36.3333
4,2,2,1012106734,-34.2308
4,2,2,101509996,-42.0455
4,2,2,1016667673,-34.5000
4,2,2,1016912099,-35.4444
4,2,2,1021791104,-30.4000
4,2,2,1022583277,-37.1452
4,2,2,1034863911,-28.3261
4,2,2,1034879352,-41.1500
4,2,2,1051691778,-35.8182
4,2,2,1051804867,-28.7778
4,2,2,1052698427,-33.2692
4,2,2,1058496508,-43.4333
4,2,2,1058622478,-37.4000
4,2,2,1063517319,-55.7174
4,2,2,1069201345,-29.1818
4,2,2,1077426309,-40.7727
4,2,2,1079267983,-37.5000
4,2,2,1082219467,-35.9286
4,2,2,1084224898,-47.9118
4,2,2,1094235124,-34.0714
4,2,2,1094718250,-39.7727
4,2,2,1096228115,-32.8158
4,2,2,1096611887,-40.7400
4,2,2,111155642,-30.6739
4,2,2,1118348014,-38.1667
4,2,2,1122721646,-41.5333
4,2,2,1132527312,-39.2308
4,2,2,1142572297,-37.8913
4,2,2,114755728,-39.2857
4,2,2,1152004463,-36.2200
4,2,2,1153038499,-38.3824
4,2,2,1156402266,-34.5000
4,2,2,1165499346,-35.1364
4,2,2,116946143,-39.9615
4,2,2,1175442267,-33.8182
4,2,2,117670319,-38.0500
4,2,2,1180590821,-43.5870
4,2,2,1185218584,-35.2600
4,2,2,1186280725,-45.9348
4,2,2,1200798902,-44.3182
4,2,2,120131558,-48.0000
4,2,2,1204922012,-38.4583
4,2,2,1206685014,-38.1111
4,2,2,1208720042,-43.5000
4,2,2,1210187630,-42.1500
4,2,2,1219645715,-46.3889
4,2,2,1220839627,-35.9444
4,2,2,1222145457,-46.0238
4,2,2,1222786603,-28.3182
4,2,2,1224151692,-31.3519
4,2,2,1225099763,-30.5556
4,2,2,1225864703,-38.8333
4,2,2,1227387314,-40.1364
4,2,2,1229181006,-40.5000
4,2,2,1232725829,-40.2917
4,2,2,1233712948,-39.3438
4,2,2,1233855121,-30.9583
4,2,2,1241467071,-34.2368
4,2,2,1243889219,-29.2059
4,2,2,1247997204,-42.1000
4,2,2,1250949407,-32.8793
4,2,2,1253604555,-33.1364
4,2,2,1258849587,-32.4412
4,2,2,1261228602,-34.8889
4,2,2,1265394192,-40.0417
4,2,2,1268841353,-37.4333
4,2,2,1269427024,-37.3462
4,2,2,1273523651,-32.7083
4,2,2,1276219746,-42.0714
4,2,2,1277696353,-39.5000
4,2,2,1278338309,-32.8000
4,2,2,127945544,-43.7917
4,2,2,1300368019,-42.5625
4,2,2,1301289640,-42.2222
4,2,2,1303269382,-34.9500
4,2,2,1305319526,-33.8846
4,2,2,131609750,-40.1190
4,2,2,1318371501,-40.7500
4,2,2,1322803391,-27.8529
4,2,2,1334568500,-31.8478
4,2,2,1334603958,-43.2647
4,2,2,1347925263,-41.6765
4,2,2,1355880843,-27.8810
4,2,2,1355927108,-43.0000
4,2,2,1355979418,-39.1667
4,2,2,1359032259,-35.0600
4,2,2,1363296388,-39.8125
4,2,2,1363443376,-30.5000
4,2,2,1370705225,-36.1400
4,2,2,1376464650,-27.5556
4,2,2,1383225355,-43.0909
4,2,2,1386253184,-42.3000
