level,M,N,seed,Leniency
9,5,5,1004424151,-54.2500
9,5,5,1010531185,-70.4167
9,5,5,1018179822,-63.3667
9,5,5,1021640706,-68.0000
9,5,5,1025347579,-29.8333
9,5,5,1027842200,-49.9000
9,5,5,1033424465,-64.5000
9,5,5,1035128010,-51.4286
9,5,5,1042075967,-39.8333
9,5,5,1042274056,-69.0556
9,5,5,104354805,-64.9000
9,5,5,1044090145,-75.5000
9,5,5,1044306931,-45.9000
9,5,5,104993766,-65.2692
9,5,5,1052874728,-64.3889
9,5,5,1056885784,-76.0556
9,5,5,1059394314,-52.6429
9,5,5,1064406781,-62.2273
9,5,5,1066633413,-52.9286
9,5,5,1068339474,-73.0714
9,5,5,1073943930,-78.6667
9,5,5,1074220544,-28.8333
9,5,5,1074581564,-28.8333
9,5,5,1076463846,-25.8333
9,5,5,1076682064,-60.9000
9,5,5,1082345947,-27.8333
9,5,5,1088217878,-57.2500
9,5,5,1088651325,-72.3889
9,5,5,1096254455,-63.2500
9,5,5,1099905981,-74.0000
9,5,5,1106810070,-25.8333
9,5,5,1107733190,-69.1667
9,5,5,1109087659,-36.9000
9,5,5,111859683,-59.0000
9,5,5,1119805684,-54.9000
9,5,5,1122683089,-59.3333
9,5,5,1123460340,-59.2143
9,5,5,1124581043,-70.5000
9,5,5,1125676472,-62.6818
9,5,5,1126927295,-32.8333
9,5,5,1129955266,-79.3182
9,5,5,1135479475,-51.0714
9,5,5,1137098249,-67.7500
9,5,5,1139156451,-63.5500
9,5,5,1141002997,-53.8333
9,5,5,1142153044,-21.8333
9,5,5,1143428209,-48.7500
9,5,5,1148518376,-46.8636
9,5,5,1149165408,-67.0000
9,5,5,1149749788,-72.5000
9,5,5,1152945921,-55.9286
9,5,5,115904951,-76.8846
9,5,5,1166164662,-69.1364
9,5,5,1179486167,-54.5000
9,5,5,1189115314,-61.0000
9,5,5,1191242234,-51.9545
9,5,5,1195729190,-43.0556
9,5,5,120357415,-56.5000
9,5,5,1203674161,-55.5000
9,5,5,120538609,-53.0556
9,5,5,1216010475,-63.9000
9,5,5,1216892087,-74.2500
9,5,5,122575848,-79.2778
9,5,5,1233953668,-73.0000
9,5,5,1235204146,-43.3571
9,5,5,1235914138,-67.8846
9,5,5,1245077447,-61.7500
9,5,5,1246034668,-60.9000
9,5,5,1248112851,-49.2500
9,5,5,1248347789,-62.5000
9,5,5,1248555242,-59.9444
9,5,5,1249822324,-76.1250
9,5,5,1250603670,-49.9000
9,5,5,1251190072,-69.9444
9,5,5,1260157778,-84.9444
9,5,5,1263145343,-55.9000
9,5,5,1264258389,-85.7222
9,5,5,1270216659,-26.8333
9,5,5,1274029711,-61.6429
9,5,5,1278203345,-50.5000
9,5,5,1285040693,-62.7857
9,5,5,1287787653,-63.9000
9,5,5,1295688554,-56.3571
9,5,5,129972919,-55.9000
9,5,5,1300521556,-68.0000
9,5,5,1304312646,-64.5000
9,5,5,1311660109,-54.6429
9,5,5,1314015176,-47.9000
9,5,5,1315572614,-33.8333
9,5,5,1323789098,-56.7222
9,5,5,1330613937,-56.9000
9,5,5,1336745474,-52.6429
9,5,5,1337128782,-71.7000
9,5,5,1340530109,-64.7222
9,5,5,1347045808,-57.9000
9,5,5,1349281745,-59.9444
9,5,5,1352204106,-58.4231
9,5,5,1359776144,-66.9000
9,5,5,1362016060,-66.1250
9,5,5,136224029,-29.8333
9,5,5,1367498069,-57.3889
9,5,5,1373985738,-65.9167
9,5,5,137645081,-34.8333
9,5,5,1377706964,-55.9000
9,5,5,1377751547,-72.9444
9,5,5,1379665369,-66.4375
9,5,5,1382085976,-43.1667
9,5,5,1385863525,-60.1667
9,5,5,1386871433,-50.9000
9,5,5,1387690608,-74.5714
9,5,5,1387806332,-50.7222
9,5,5,1393595035,-62.0455
9,5,5,1395853595,-55.0714
9,5,5,1399148950,-58.9000
9,5,5,1399754016,-66.6111
9,5,5,1401275137,-81.5000
9,5,5,1404100928,-53.5000
9,5,5,140474584,-51.8333
9,5,5,1411023910,-72.2778
9,5,5,1418896780,-48.6429
9,5,5,1421350294,-59.9000
9,5,5,142248636,-78.8333
9,5,5,143415218,-32.8333
9,5,5,1437979903,-66.7857
9,5,5,145246250,-71.5000
9,5,5,14538272,-62.7857
9,5,5,1461965822,-74.1923
9,5,5,1471042406,-48.9444
9,5,5,1477051052,-80.6429
9,5,5,1479143001,-75.5000
9,5,5,148043595,-42.9000
9,5,5,1481900946,-56.6429
9,5,5,148679818,-64.8077
9,5,5,1487932118,-32.8333
9,5,5,1496205085,-56.9000
9,5,5,1497378068,-74.7222
9,5,5,1502954486,-60.9286
9,5,5,1506444434,-58.2273
9,5,5,1507116957,-50.7727
9,5,5,1508207732,-65.0000
9,5,5,1508273794,-58.5000
9,5,5,1522422158,-55.5000
9,5,5,1522558786,-53.6111
9,5,5,1523961834,-55.9000
9,5,5,1534938552,-56.7222
9,5,5,1549456656,-79.5000
9,5,5,1551334325,-61.2692
9,5,5,1551684792,-64.6818
9,5,5,1557854564,-57.9444
9,5,5,1560808600,-67.8636
9,5,5,1560867870,-25.8333
9,5,5,1560939772,-56.9000
9,5,5,1565084780,-76.6111
9,5,5,1571568500,-65.6429
9,5,5,1574923205,-70.3500
9,5,5,1579324334,-23.8333
9,5,5,1580372134,-75.3235
9,5,5,1581597727,-59.7727
9,5,5,1587772331,-78.9500
9,5,5,1587863903,-61.3182
9,5,5,1594726284,-71.3571
9,5,5,1596020715,-74.3462
9,5,5,1604998084,-39.9000
9,5,5,161635302,-52.7857
9,5,5,1632617621,-61.5000
9,5,5,1633696074,-29.8333
9,5,5,1643686035,-66.6000
9,5,5,1647123552,-61.1667
9,5,5,1652744228,-65.0000
9,5,5,1654185203,-72.3571
9,5,5,1655609216,-69.3333
9,5,5,1655877362,-49.9000
9,5,5,1656941945,-58.9000
9,5,5,166050380,-63.9000
9,5,5,1672993068,-58.0000
9,5,5,1673243695,-68.4091
9,5,5,1673364597,-67.5714
9,5,5,1682760758,-53.1364
9,5,5,1685130274,-37.8333
9,5,5,1690497223,-67.2500
9,5,5,1696962780,-68.0000
9,5,5,1700429784,-33.8333
9,5,5,1701697328,-85.8333
9,5,5,1710321570,-58.5000
9,5,5,171094543,-70.7857
9,5,5,1714377656,-67.1154
9,5,5,1715496854,-45.9000
9,5,5,1715693657,-37.8333
9,5,5,1717621229,-68.2500
9,5,5,1721910923,-70.3462
9,5,5,1723174691,-48.9000
9,5,5,1729682352,-32.8333
9,5,5,1733368297,-36.9000
9,5,5,1733599337,-79.5000
9,5,5,1742744696,-46.9000
9,5,5,1746864661,-73.3500
9,5,5,1747704250,-45.5000
9,5,5,1754119249,-56.0714
9,5,5,1754383330,-62.1364
9,5,5,1757878645,-56.0833
9,5,5,1765614014,-37.8333
9,5,5,1768196679,-32.8333
9,5,5,1785551454,-76.3889
9,5,5,1787119042,-21.8333
9,5,5,1790385529,-53.2143
9,5,5,1793725458,-48.5000
9,5,5,1798273501,-50.9000
9,5,5,1803696573,-56.5000
9,5,5,1805206584,-65.1364
9,5,5,181088510,-42.2692
9,5,5,1812155562,-70.5000
9,5,5,1824059183,-66.7000
9,5,5,1825312373,-49.2500
9,5,5,1831330638,-67.0000
9,5,5,1831988342,-59.5000
9,5,5,1835640005,-58.2143
9,5,5,1838994184,-45.9286
9,5,5,1844631635,-60.9000
9,5,5,1855699520,-60.6111
9,5,5,1860682158,-60.0000
9,5,5,1864344616,-62.7727
9,5,5,1866328397,-49.7857
9,5,5,1872942966,-68.0333
9,5,5,1883928506,-62.2143
9,5,5,1891948138,-64.3571
9,5,5,1894378061,-52.0000
9,5,5,1900051042,-40.2500
9,5,5,1901147279,-65.2273
9,5,5,1906044921,-72.0333
9,5,5,1908290122,-61.1667
9,5,5,1908326945,-50.9000
9,5,5,1908937795,-64.5000
9,5,5,191218761,-37.3571
9,5,5,1915348125,-31.8333
9,5,5,1918194008,-58.9000
9,5,5,1919965806,-57.1667
9,5,5,1925741337,-60.5000
9,5,5,1926924932,-74.0000
9,5,5,1929136529,-62.0385
9,5,5,1929512722,-28.8333
9,5,5,1937567422,-65.0000
9,5,5,1941529578,-34.8333
9,5,5,1941786083,-57.5909
9,5,5,1941811702,-57.5000
9,5,5,1941944749,-73.3889
9,5,5,1944410179,-67.4231
9,5,5,1944887872,-72.6429
9,5,5,1946154118,-47.9000
9,5,5,1947645140,-61.9286
9,5,5,1952776458,-85.9444
9,5,5,1954105998,-52.9545
9,5,5,1955256577,-51.9000
9,5,5,1957100986,-51.1667
9,5,5,1957209620,-51.0000
9,5,5,1962447589,-64.2143
9,5,5,1965962480,-60.9000
9,5,5,1967306567,-41.7500
9,5,5,1973697731,-42.9000
9,5,5,1974066558,-65.0833
9,5,5,1981289373,-69.6111
9,5,5,1990965167,-52.2143
9,5,5,1994641521,-48.6429
9,5,5,2002599426,-59.8000
9,5,5,2005658712,-57.0556
9,5,5,2008212551,-65.7500
9,5,5,2009511067,-61.8571
9,5,5,2026135613,-63.5909
9,5,5,2028031316,-62.3333
9,5,5,2033176108,-42.7857
9,5,5,203871285,-43.9000
9,5,5,2039828634,-52.9000
9,5,5,2040598562,-56.7222
9,5,5,2041351595,-29.8333
9,5,5,204138251,-32.8333
9,5,5,2044761510,-35.8333
9,5,5,2052141807,-65.7222
9,5,5,2060958840,-79.7857
9,5,5,2063662329,-77.1667
9,5,5,2064153791,-24.8333
9,5,5,2073023441,-55.9000
9,5,5,2077485466,-59.9000
9,5,5,2082249866,-50.5000
9,5,5,208774550,-43.9000
9,5,5,2091790728,-34.8333
9,5,5,2093683800,-55.9000
9,5,5,2099604242,-38.9000
9,5,5,2110231543,-44.9000
9,5,5,2119894021,-69.8571
9,5,5,2124514982,-49.3571
9,5,5,2126618937,-71.7500
9,5,5,2131005375,-34.0714
9,5,5,2138158775,-60.2692
9,5,5,2138225194,-63.9000
9,5,5,214033965,-44.9000
9,5,5,2146191952,-33.8333
9,5,5,2146958587,-62.1667
9,5,5,221934487,-26.8333
9,5,5,2223428,-48.9286
9,5,5,223856048,-47.5000
9,5,5,22734895,-52.9000
9,5,5,230190790,-57.6667
9,5,5,230774035,-66.9286
9,5,5,231895729,-64.7727
9,5,5,23328983,-66.0455
9,5,5,243091838,-30.8333
9,5,5,243366956,-65.2857
9,5,5,24345914,-26.8333
9,5,5,243514345,-59.1667
9,5,5,245340446,-66.9000
9,5,5,249383818,-72.2500
