level,M,N,seed,Leniency
14,5,5,1003230641,-51.9222
14,5,5,1005755372,-39.7857
14,5,5,1011428303,-37.0556
14,5,5,1014816224,-46.2188
14,5,5,1020955650,-35.0652
14,5,5,1024450181,-42.6739
14,5,5,103070305,-25.5000
14,5,5,1032566059,-46.5833
14,5,5,1037350528,-44.1538
14,5,5,1046915517,-30.1111
14,5,5,1052142795,-37.3095
14,5,5,1059153409,-55.5811
14,5,5,1060892191,-37.8043
14,5,5,1066219829,-35.1296
14,5,5,107671954,-34.1190
14,5,5,107769627,-41.1190
14,5,5,1080834013,-49.0833
14,5,5,1082314175,-49.5357
14,5,5,1089614598,-43.3667
14,5,5,1096826609,-42.1154
14,5,5,109722433,-43.4333
14,5,5,1114116632,-43.0238
14,5,5,1114759178,-36.1250
14,5,5,112082184,-25.5000
14,5,5,1125550594,-47.7424
14,5,5,1130430193,-35.7083
14,5,5,113463153,-34.1190
14,5,5,1134735971,-35.8704
14,5,5,113534766,-53.5370
14,5,5,1138061863,-48.2308
14,5,5,1146297808,-25.5000
14,5,5,1151593180,-34.0185
14,5,5,1154270363,-46.6538
14,5,5,1155196317,-30.1111
14,5,5,1159340127,-35.8704
14,5,5,1164950881,-47.0833
14,5,5,116667107,-46.0652
14,5,5,1174120565,-39.2143
14,5,5,1175175259,-40.0652
14,5,5,1189382733,-32.6111
14,5,5,1193129330,-42.2826
14,5,5,1195068883,-30.1111
14,5,5,1206750499,-38.9667
14,5,5,1211224596,-39.2143
14,5,5,1213447672,-40.1667
14,5,5,12214583,-34.8750
14,5,5,1227049407,-29.5952
14,5,5,1228598231,-34.3889
14,5,5,1228781194,-35.7083
14,5,5,1229919910,-33.7222
14,5,5,1230585203,-37.3095
14,5,5,1238125010,-51.1538
14,5,5,1260629221,-44.4167
14,5,5,1276084527,-47.1364
14,5,5,1281350883,-41.1190
14,5,5,1282536370,-30.1111
14,5,5,1282917812,-25.1316
14,5,5,1284331831,-30.1111
14,5,5,1286508618,-41.5667
14,5,5,1291662324,-36.0833
14,5,5,1298625708,-36.5417
14,5,5,1302929716,-30.1111
14,5,5,1307049131,-46.0833
14,5,5,1319673534,-48.4091
14,5,5,1325759029,-49.3846
14,5,5,1332570787,-41.1190
14,5,5,1346161136,-44.0833
14,5,5,1352485704,-27.0556
14,5,5,135556410,-35.6667
14,5,5,137018277,-49.0833
14,5,5,1372093783,-46.6471
14,5,5,1373840972,-38.7500
14,5,5,1377007108,-34.8750
14,5,5,1382786949,-48.2568
14,5,5,1394987019,-36.8043
14,5,5,1398201667,-32.6500
14,5,5,1399241903,-30.1111
14,5,5,1400802000,-39.2143
14,5,5,1404672514,-25.5000
14,5,5,1408327055,-48.0152
14,5,5,1411450064,-39.6304
14,5,5,1413960578,-43.7000
14,5,5,1417639488,-40.0652
14,5,5,1419606687,-30.1111
14,5,5,1429066163,-30.1111
14,5,5,1430824342,-30.1111
14,5,5,1440492797,-42.0333
14,5,5,1440739017,-35.5000
14,5,5,1442860858,-41.6333
14,5,5,144358216,-35.9444
14,5,5,1445736713,-25.1316
14,5,5,1448689459,-34.1190
14,5,5,1450537522,-36.5000
14,5,5,1457365116,-34.1190
14,5,5,146168440,-54.6081
14,5,5,1466376568,-49.0152
14,5,5,1466552672,-40.1087
14,5,5,146929159,-39.2619
14,5,5,1469492675,-29.6500
14,5,5,1470474437,-45.6304
14,5,5,1474689114,-44.0333
14,5,5,1475183953,-46.6538
14,5,5,1483474622,-30.1500
14,5,5,1485047187,-47.4231
14,5,5,1486552512,-49.6154
14,5,5,1490206701,-42.7000
14,5,5,1490306522,-46.7667
14,5,5,1493211433,-49.9167
14,5,5,1499029792,-44.5833
14,5,5,1502164062,-34.4630
14,5,5,1511078146,-34.1190
14,5,5,1520091366,-47.7143
14,5,5,1520343607,-53.5370
14,5,5,1520772872,-43.5952
14,5,5,1524481216,-47.2391
14,5,5,1537849085,-48.9118
14,5,5,1545450376,-42.0714
14,5,5,1559646394,-46.4333
14,5,5,1561697930,-25.5000
14,5,5,1561848847,-45.7500
14,5,5,1562855042,-48.2500
14,5,5,1565474021,-49.7308
14,5,5,1566575732,-49.9167
14,5,5,1567392547,-49.9167
14,5,5,157023644,-27.0556
14,5,5,1576645926,-35.8704
14,5,5,1595920561,-39.6200
14,5,5,1597679630,-49.0833
14,5,5,1598633045,-41.9063
14,5,5,1608717914,-41.7000
14,5,5,1613299923,-42.5000
14,5,5,1614858624,-30.6500
14,5,5,1618243425,-35.5000
14,5,5,1620371521,-49.6154
14,5,5,1621360126,-30.1111
14,5,5,1629311922,-58.1364
14,5,5,1630414029,-46.9167
14,5,5,1638546946,-29.6500
14,5,5,1639257339,-48.2500
14,5,5,1640374508,-47.4394
14,5,5,1645231976,-35.4000
14,5,5,1645471682,-44.3667
14,5,5,164905182,-51.0455
14,5,5,1656406480,-45.0417
14,5,5,165814670,-47.4167
14,5,5,1658976100,-51.1786
14,5,5,166026717,-47.4167
14,5,5,1661125770,-32.9815
14,5,5,1665985246,-30.1111
14,5,5,1667762407,-40.9783
