level,M,N,seed,leniencyMetric
1,14,2,1001641798,-54.8077
1,14,2,1004306364,-54.8077
1,14,2,1010978582,-54.8077
1,14,2,1022846210,-54.8077
1,14,2,1023722256,-54.8077
1,14,2,1033480057,-54.8077
1,14,2,1036474372,-54.8077
1,14,2,1037401273,-55.8585
1,14,2,1038218488,-54.8077
1,14,2,1038240813,-54.8077
1,14,2,1041135095,-54.8077
1,14,2,1052850471,-54.8077
1,14,2,1053293722,-54.8077
1,14,2,1059209602,-54.8077
1,14,2,1061751410,-54.8077
1,14,2,1062255042,-54.8077
1,14,2,1064032374,-54.8077
1,14,2,1064486697,-54.8077
1,14,2,106587538,-56.8774
1,14,2,1068183337,-54.8077
1,14,2,1082073250,-54.8077
1,14,2,1083026305,-54.8077
1,14,2,1093253708,-55.5943
1,14,2,1094988923,-54.8077
1,14,2,1096341932,-54.8077
1,14,2,1099891794,-54.8077
1,14,2,1108994755,-54.8077
1,14,2,1116182691,-54.8077
1,14,2,1121515410,-56.1226
1,14,2,112743658,-54.8077
1,14,2,1128081783,-54.8077
1,14,2,1130403943,-54.8077
1,14,2,1135500214,-54.8077
1,14,2,1138184120,-54.8077
1,14,2,1139765352,-54.8077
1,14,2,1142181782,-54.8077
1,14,2,1154008721,-54.8077
1,14,2,1157790512,-54.8077
1,14,2,1161547704,-54.8077
1,14,2,1164368824,-54.8077
1,14,2,1174427787,-54.8077
1,14,2,1174462524,-54.8077
1,14,2,1175519146,-54.8077
1,14,2,1182202028,-54.8077
1,14,2,1182440019,-54.8077
1,14,2,1201170237,-54.8077
1,14,2,1201565253,-54.8077
1,14,2,1211334439,-55.8585
1,14,2,1218616460,-54.8077
1,14,2,1218917431,-54.8077
1,14,2,1222143675,-54.8077
1,14,2,1223901321,-54.8077
1,14,2,1226275373,-56.6132
1,14,2,1226979448,-54.8077
1,14,2,1233913320,-54.8077
1,14,2,1237131333,-54.8077
1,14,2,1239558035,-54.8077
1,14,2,1244728759,-54.8077
1,14,2,1246105016,-54.8077
1,14,2,124711068,-54.8077
1,14,2,1250181728,-54.8077
1,14,2,1270720746,-54.8077
1,14,2,1288215810,-54.8077
1,14,2,1288751559,-54.8077
1,14,2,1292333361,-54.8077
1,14,2,1292918822,-54.8077
1,14,2,1293461712,-54.8077
1,14,2,1300823014,-54.8077
1,14,2,1304407919,-54.8077
1,14,2,1305376595,-54.8077
1,14,2,1310759371,-54.8077
1,14,2,1315379481,-54.8077
1,14,2,1315459146,-54.8077
1,14,2,1317062028,-54.8077
1,14,2,1317484954,-54.8077
1,14,2,1318180947,-54.8077
1,14,2,1318721770,-54.8077
1,14,2,1319364568,-54.8077
1,14,2,1320567837,-54.8077
1,14,2,1326000153,-54.8077
1,14,2,1336493410,-54.8077
1,14,2,1337026208,-54.8077
1,14,2,1341796865,-54.8077
1,14,2,1348972292,-55.5943
1,14,2,1351344834,-54.8077
1,14,2,1354571885,-54.8077
1,14,2,1355696803,-54.8077
1,14,2,1356823191,-54.8077
1,14,2,1360479120,-54.8077
1,14,2,1360595726,-54.8077
