level,M,N,seed,Leniency
1,4,4,1001641798,-24.3889
1,4,4,1004306364,-42.5000
1,4,4,1010978582,-34.7000
1,4,4,1022846210,-43.4655
1,4,4,1023722256,-32.5000
1,4,4,1033480057,-35.0455
1,4,4,1036474372,-35.5385
1,4,4,1037401273,-33.2222
1,4,4,1038218488,-45.1190
1,4,4,1038240813,-47.8636
1,4,4,1041135095,-34.8529
1,4,4,1052850471,-37.3125
1,4,4,1053293722,-28.9500
1,4,4,1059209602,-22.0556
1,4,4,1061751410,-37.9545
1,4,4,1062255042,-37.9706
1,4,4,1064032374,-43.5000
1,4,4,1064486697,-35.7500
1,4,4,106587538,-7.5000
1,4,4,1068183337,-32.2059
1,4,4,1082073250,-34.2222
1,4,4,1083026305,-54.7500
1,4,4,1093253708,-42.1765
1,4,4,1094988923,-20.6111
1,4,4,1096341932,-44.4524
1,4,4,1099891794,-31.0000
1,4,4,1108994755,-30.0500
1,4,4,1116182691,-36.7667
1,4,4,1121515410,-9.3571
1,4,4,112743658,-40.0238
1,4,4,1128081783,-43.2500
1,4,4,1130403943,-38.7353
1,4,4,1135500214,-35.5741
1,4,4,1138184120,-29.1667
1,4,4,1139765352,-47.4091
1,4,4,1142181782,-40.8846
1,4,4,1154008721,-44.4286
1,4,4,1157790512,-38.5588
1,4,4,1161547704,-42.3519
1,4,4,1164368824,-54.7353
1,4,4,1174427787,-30.3235
1,4,4,1174462524,-20.2000
1,4,4,1175519146,-37.4524
1,4,4,1182202028,-38.0357
1,4,4,1182440019,-35.8889
1,4,4,1201170237,-50.4655
1,4,4,1201565253,-35.6579
1,4,4,1211334439,-32.7222
1,4,4,1218616460,-36.5000
1,4,4,1218917431,-34.8125
1,4,4,1222143675,-35.3571
1,4,4,1223901321,-37.5500
1,4,4,1226275373,-27.9000
1,4,4,1226979448,-58.6429
1,4,4,1233913320,-29.7667
1,4,4,1237131333,-30.1522
1,4,4,1239558035,-53.5000
1,4,4,1244728759,-45.8043
1,4,4,1246105016,-38.8103
1,4,4,124711068,-43.9000
1,4,4,1250181728,-20.6250
1,4,4,1270720746,-36.6667
1,4,4,1288215810,-44.8750
1,4,4,1288751559,-40.5400
1,4,4,1292333361,-36.3571
1,4,4,1292918822,-41.8913
1,4,4,1293461712,-38.5476
1,4,4,1300823014,-39.9211
1,4,4,1304407919,-37.4412
1,4,4,1305376595,-38.3125
1,4,4,1310759371,-49.9737
1,4,4,1315379481,-35.7941
1,4,4,1315459146,-38.7174
1,4,4,1317062028,-30.6765
1,4,4,1317484954,-35.2143
1,4,4,1318180947,-33.2059
1,4,4,1318721770,-37.3571
1,4,4,1319364568,-36.3462
1,4,4,1320567837,-45.8889
1,4,4,1326000153,-39.8333
1,4,4,1336493410,-27.4091
1,4,4,1337026208,-38.0833
1,4,4,1341796865,-35.5526
1,4,4,1348972292,-34.1875
1,4,4,1351344834,-29.9545
1,4,4,1354571885,-38.3421
1,4,4,1355696803,-33.5588
1,4,4,1356823191,-37.9091
1,4,4,1360479120,-36.0556
1,4,4,1360595726,-47.6905
1,4,4,1367920983,-55.4310
1,4,4,1370452686,-45.3235
1,4,4,1371795951,-61.3333
1,4,4,137493304,-34.6250
1,4,4,1375056305,-39.8333
1,4,4,1380206301,-43.3824
1,4,4,138257890,-28.9000
1,4,4,1390070123,-34.7000
1,4,4,1397766369,-30.6176
1,4,4,1409932949,-36.3125
1,4,4,1410120414,-41.3750
1,4,4,1411552849,-22.5000
1,4,4,1411736710,-34.0909
1,4,4,1411740561,-34.5625
1,4,4,1412314167,-45.7286
1,4,4,1414909128,-45.4444
1,4,4,1415951383,-41.6613
1,4,4,1417221407,-22.2857
1,4,4,1417484602,-35.5000
1,4,4,1420211928,-39.4412
1,4,4,1423060993,-43.4444
1,4,4,1423682194,-35.6364
1,4,4,1424869980,-41.6765
1,4,4,142497295,-30.6000
1,4,4,1430247905,-51.5000
1,4,4,1431277483,-48.8333
1,4,4,1440176088,-37.4048
1,4,4,1444118058,-18.7222
1,4,4,1453438136,-35.0769
1,4,4,1457672976,-41.5000
1,4,4,1459827370,-40.6429
1,4,4,1460988487,-41.1842
1,4,4,1461249056,-25.8636
1,4,4,1480296753,-44.5000
1,4,4,1483337579,-34.4444
1,4,4,1486300823,-31.0000
1,4,4,1497824864,-43.0714
1,4,4,1504225597,-45.7963
1,4,4,1504822265,-38.1333
1,4,4,150604100,-61.6818
1,4,4,1507258094,-27.1154
1,4,4,1509632501,-35.3000
1,4,4,1512170075,-48.5625
1,4,4,1513047029,-36.5000
1,4,4,1518358220,-36.7778
1,4,4,1518938308,-21.0000
1,4,4,1523850398,-27.5769
1,4,4,152517913,-44.2647
1,4,4,1526915281,-34.4444
1,4,4,1529081495,-36.3571
1,4,4,1531151360,-36.6111
1,4,4,1533832136,-49.6333
1,4,4,1536985943,-35.7273
1,4,4,1540822946,-29.8333
1,4,4,1542757796,-58.4630
1,4,4,1544125195,-43.7778
1,4,4,1548060002,-52.3333
1,4,4,1550570586,-43.5769
1,4,4,1554121271,-25.9000
1,4,4,1554856959,-45.6579
1,4,4,1558458571,-32.6111
1,4,4,1558620065,-40.2143
1,4,4,1558744933,-36.5385
1,4,4,1560665819,-28.2692
1,4,4,1563161544,-49.4091
1,4,4,1566290996,-40.8333
1,4,4,1567196103,-33.7000
1,4,4,1570020736,-31.1667
1,4,4,1574474500,-41.6875
1,4,4,15748236,-40.1875
1,4,4,158096177,-45.2222
1,4,4,1588781947,-42.0333
1,4,4,1592441808,-30.0455
1,4,4,1603146689,-38.7174
1,4,4,1603190713,-29.5909
1,4,4,160467324,-22.6538
1,4,4,1607319672,-41.3824
1,4,4,1620304846,-39.0556
1,4,4,1626218762,-46.9706
1,4,4,1628223853,-44.0714
1,4,4,1628951581,-23.5000
1,4,4,1631665248,-43.4412
1,4,4,163283632,-40.7000
1,4,4,164235501,-44.0000
1,4,4,1643328992,-51.8077
1,4,4,164852610,-26.6250
1,4,4,1656959271,-44.9000
1,4,4,1658142994,-53.6071
1,4,4,1668855359,-40.5000
1,4,4,1669481184,-47.3000
1,4,4,1671092238,-49.3421
1,4,4,1672264654,-22.8750
1,4,4,1674872915,-45.1667
1,4,4,1678038194,-42.5000
1,4,4,1685411538,-30.1667
1,4,4,1694120380,-45.3125
1,4,4,1702785442,-35.2368
1,4,4,1704858203,-41.6739
1,4,4,1712995159,-44.0000
1,4,4,1718825415,-30.8750
1,4,4,1726355006,-31.3889
1,4,4,1727614195,-47.1250
1,4,4,1729283793,-24.0000
1,4,4,1731241459,-49.6111
1,4,4,173324371,-34.6538
1,4,4,1734983820,-60.7857
1,4,4,1736927955,-38.0294
1,4,4,1741266142,-44.1000
1,4,4,1743264730,-38.9737
1,4,4,1750180420,-37.8000
1,4,4,1754382556,-29.7727
1,4,4,1754719726,-43.3571
1,4,4,1756515094,-33.5625
1,4,4,1761243351,-63.4167
1,4,4,1777983941,-36.5870
1,4,4,1779847919,-29.6250
1,4,4,1780018293,-39.5000
1,4,4,1783035865,-38.4231
1,4,4,1784400485,-27.7222
1,4,4,1785013374,-40.4565
1,4,4,1786126378,-40.6364
1,4,4,1787008643,-34.8846
1,4,4,1788846950,-32.0833
1,4,4,1792465840,-34.0455
1,4,4,1801207137,-28.9615
1,4,4,1811800664,-48.8684
1,4,4,1815806383,-49.1471
1,4,4,18161333,-37.3125
1,4,4,1818025879,-40.7500
1,4,4,1824186194,-45.6429
1,4,4,1824418536,-15.0000
1,4,4,1829040536,-37.1000
1,4,4,1829568691,-26.5000
1,4,4,1839067692,-31.1000
1,4,4,1840869935,-37.5000
1,4,4,1841583134,-52.9516
1,4,4,1852411569,-50.4565
1,4,4,185365952,-34.5000
1,4,4,1856426629,-38.2778
1,4,4,1860824840,-42.5455
1,4,4,1862133219,-52.9375
1,4,4,1862386922,-40.2941
1,4,4,1870763046,-30.1364
1,4,4,1873747624,-36.8333
1,4,4,1877706133,-30.5625
1,4,4,1880502128,-40.8333
1,4,4,1884638580,-39.8846
1,4,4,1888822265,-23.6818
1,4,4,1908253110,-31.4091
1,4,4,1909541276,-44.5000
1,4,4,1909667671,-43.0263
1,4,4,1910179968,-36.6250
1,4,4,191544278,-33.3947
1,4,4,1932700662,-31.8636
1,4,4,1933500658,-42.1667
1,4,4,1934380881,-33.3235
1,4,4,1935573920,-47.6667
1,4,4,193817994,-38.1667
1,4,4,1938393722,-47.7500
1,4,4,1943721331,-39.1250
1,4,4,1944444860,-38.5000
1,4,4,1947213365,-48.1000
1,4,4,1951063194,-21.7500
1,4,4,1959144122,-17.5000
1,4,4,1962030729,-28.2500
1,4,4,1963862649,-47.2222
1,4,4,196678503,-29.2059
1,4,4,1969283497,-44.0000
1,4,4,1979947027,-48.0385
1,4,4,1988477966,-50.2000
1,4,4,1989218905,-31.5000
1,4,4,1991756781,-46.7778
1,4,4,1998835997,-32.2692
1,4,4,2002329122,-41.7308
1,4,4,2003194834,-38.4091
1,4,4,2006648343,-51.3696
1,4,4,2008129550,-48.7917
1,4,4,2012597537,-28.7000
1,4,4,2013622268,-40.6667
1,4,4,2018523250,-46.9375
1,4,4,2027831750,-32.0714
1,4,4,2028711105,-30.0455
1,4,4,2032613547,-36.7308
1,4,4,2032709290,-45.5400
1,4,4,2037277650,-35.7500
1,4,4,2042598215,-46.1250
1,4,4,2045243867,-51.4167
