level,M,N,seed,Leniency
7,5,5,1003192026,-39.9545
7,5,5,101277513,-53.6176
7,5,5,1013722796,-54.3667
7,5,5,1018637518,-61.8077
7,5,5,1024843062,-42.3947
7,5,5,1026797542,-67.7143
7,5,5,1026947808,-62.5455
7,5,5,1034095704,-65.8077
7,5,5,1035258029,-44.0263
7,5,5,1036886040,-53.4231
7,5,5,1037165908,-50.6053
7,5,5,1064530934,-47.5000
7,5,5,1070253627,-67.5000
7,5,5,1073991198,-58.2333
7,5,5,1078238519,-45.2500
7,5,5,1079659711,-66.2857
7,5,5,1089015963,-45.3333
7,5,5,1092756634,-42.4375
7,5,5,1098500762,-52.5000
7,5,5,1101346450,-51.7353
7,5,5,1122085835,-42.2333
7,5,5,1126083708,-46.9706
7,5,5,1128697502,-58.2778
7,5,5,1137220935,-49.1000
7,5,5,1137545103,-49.2143
7,5,5,1142484002,-51.7000
7,5,5,1142597197,-48.0833
7,5,5,1153292106,-49.3947
7,5,5,1154926906,-61.9286
7,5,5,1157730507,-52.0833
7,5,5,11628051,-48.0556
7,5,5,1163938924,-64.3095
7,5,5,1168887726,-52.2059
7,5,5,1172590970,-53.6875
7,5,5,1176071451,-48.5000
7,5,5,1180691312,-61.2500
7,5,5,118543745,-57.0789
7,5,5,1186607487,-57.9500
7,5,5,1188026251,-61.5714
7,5,5,1188502757,-56.9000
7,5,5,1189021742,-53.9167
7,5,5,1192848505,-54.3889
7,5,5,1198312004,-47.6053
7,5,5,1202062857,-51.5000
7,5,5,1202272553,-54.3571
7,5,5,1206869159,-62.1429
7,5,5,1212730453,-53.1667
7,5,5,1213186888,-39.6111
7,5,5,1214085982,-54.6429
7,5,5,1220914512,-55.0000
7,5,5,1224605099,-43.5833
7,5,5,1230597560,-41.4286
7,5,5,1234939998,-40.6429
7,5,5,1236612884,-66.9091
7,5,5,1241888939,-52.1667
7,5,5,1243654596,-49.0000
7,5,5,1252882785,-56.0000
7,5,5,1253418988,-54.7632
7,5,5,1255591006,-55.3333
7,5,5,1269247589,-69.6875
7,5,5,1277848589,-47.9706
7,5,5,1279783441,-56.8684
7,5,5,1280316215,-59.3824
7,5,5,1282505427,-59.1875
7,5,5,1291264595,-65.2222
7,5,5,1293798679,-48.3125
7,5,5,129773636,-39.4500
7,5,5,1300042747,-50.8125
7,5,5,130407555,-51.6667
7,5,5,130593944,-53.9118
7,5,5,1307713477,-58.7000
7,5,5,1315545550,-63.3571
7,5,5,1319547359,-59.7143
7,5,5,1325732824,-64.9167
7,5,5,1326698964,-50.7857
7,5,5,1340034482,-45.3000
7,5,5,1340089154,-49.6667
7,5,5,1343063213,-53.0385
7,5,5,1343430974,-62.3571
7,5,5,1345516631,-59.1875
7,5,5,1348366022,-50.6579
7,5,5,13514819,-57.0000
7,5,5,1356062211,-55.9667
7,5,5,1356535651,-59.1000
7,5,5,1358253402,-65.6600
7,5,5,1359419341,-43.1923
7,5,5,1359822498,-63.1316
7,5,5,1360565357,-47.3571
7,5,5,1362866724,-64.8333
7,5,5,1364137447,-60.5769
7,5,5,1373649436,-60.8333
7,5,5,1374813576,-53.6250
7,5,5,1382439513,-48.6667
7,5,5,1383670735,-61.7000
7,5,5,1384857432,-51.7667
7,5,5,1385068994,-55.5500
7,5,5,1386111918,-57.5000
7,5,5,1400082465,-53.4444
7,5,5,1402711442,-49.5769
7,5,5,1403474437,-48.2647
7,5,5,1404620061,-52.7857
7,5,5,1406300936,-54.5476
7,5,5,1406717675,-49.3333
7,5,5,1421910779,-64.6304
7,5,5,1422011108,-43.0385
7,5,5,1422509260,-44.1364
7,5,5,142291839,-40.9545
7,5,5,1430422464,-54.1000
7,5,5,1434284078,-59.0000
7,5,5,143436950,-68.9000
7,5,5,1440283942,-35.8750
7,5,5,144572349,-57.0909
7,5,5,1448182689,-50.7000
7,5,5,1448740583,-50.2000
7,5,5,1448752666,-48.4333
7,5,5,1450487528,-55.9118
7,5,5,1452040610,-58.0714
7,5,5,1457955304,-65.2368
7,5,5,1460856504,-43.6667
7,5,5,1462459344,-50.0455
7,5,5,146770739,-60.3235
7,5,5,1468388080,-63.4000
7,5,5,1473468318,-43.0263
7,5,5,147347444,-45.4286
7,5,5,147531162,-30.9000
7,5,5,1477765947,-38.2500
7,5,5,1478254382,-51.3125
7,5,5,1484138497,-55.7667
7,5,5,1488159565,-44.1667
7,5,5,1488968538,-47.3750
7,5,5,1490296087,-54.2333
7,5,5,1490936815,-47.0789
7,5,5,1493072865,-41.3750
7,5,5,1493796541,-50.3667
7,5,5,1497931914,-49.9286
7,5,5,1499198570,-50.5000
7,5,5,1500989052,-56.9667
7,5,5,1501471408,-65.6429
7,5,5,1521170249,-37.9286
7,5,5,1521443375,-51.6667
7,5,5,1522719881,-58.5909
7,5,5,1532617906,-66.6053
7,5,5,1536030776,-59.7105
7,5,5,1538515097,-66.9444
7,5,5,1539649392,-46.9286
7,5,5,1541387860,-75.8333
7,5,5,1542458534,-45.2647
7,5,5,1544920761,-44.0000
7,5,5,1550369127,-60.1429
7,5,5,1553937928,-62.8750
7,5,5,1562205150,-51.3750
7,5,5,1563211497,-64.4333
7,5,5,1579504447,-59.5000
7,5,5,1585208546,-49.5909
7,5,5,1588806617,-44.1429
7,5,5,1596892669,-45.2273
7,5,5,1605376023,-54.3500
7,5,5,1607979593,-53.7273
7,5,5,1631286799,-64.0556
7,5,5,1632247011,-42.6429
7,5,5,1633072422,-48.0000
7,5,5,1633290882,-52.5000
7,5,5,1633391189,-43.8529
7,5,5,1639805589,-53.5000
7,5,5,1643101269,-67.3500
7,5,5,1645700755,-54.6765
7,5,5,1651003459,-47.4286
7,5,5,1651842115,-62.6429
7,5,5,1652193439,-30.7000
7,5,5,1654439301,-40.3500
7,5,5,1666082791,-54.7143
7,5,5,1667431112,-58.2895
7,5,5,1667870915,-55.3462
7,5,5,1681088631,-48.8750
7,5,5,1683845298,-50.6429
7,5,5,1690209127,-47.5526
7,5,5,1691047137,-56.4474
7,5,5,1692721390,-45.1667
7,5,5,1692839770,-54.2333
7,5,5,1693379270,-43.2333
7,5,5,1695345702,-51.7727
7,5,5,1698052607,-59.3750
7,5,5,1700768688,-53.7500
7,5,5,1701210,-53.1875
7,5,5,1711501271,-52.5769
7,5,5,1711597751,-72.6667
7,5,5,1713277237,-48.0385
7,5,5,1714387532,-46.7500
7,5,5,1715290266,-44.9762
7,5,5,171617307,-52.6429
7,5,5,1722350310,-55.6579
7,5,5,1728390144,-58.7778
7,5,5,1731087520,-60.5000
