level,M,N,seed,leniencyMetric
4,1,16,1000535603,-61.0000
4,1,16,1000720779,-64.0682
4,1,16,100216697,-76.1356
4,1,16,1004071431,-82.2119
4,1,16,1005758474,-84.0000
4,1,16,1008047005,-70.5690
4,1,16,1010202339,-81.2581
4,1,16,1012106734,-61.8902
4,1,16,101509996,-70.3774
4,1,16,1016667673,-70.7872
4,1,16,1016912099,-95.6538
4,1,16,1021791104,-64.5769
4,1,16,1022583277,-72.9048
4,1,16,1034863911,-74.8431
4,1,16,1034879352,-57.5217
4,1,16,1051691778,-84.6607
4,1,16,1051804867,-60.7105
4,1,16,1052698427,-71.3333
4,1,16,1058496508,-86.9426
4,1,16,1058622478,-56.4857
4,1,16,1063517319,-71.5536
4,1,16,1069201345,-67.4231
4,1,16,1077426309,-83.0580
4,1,16,1079267983,-67.6500
4,1,16,1082219467,-88.0781
4,1,16,1084224898,-69.1863
4,1,16,1094235124,-82.6190
4,1,16,1094718250,-67.7391
4,1,16,1096228115,-83.0091
4,1,16,1096611887,-66.5932
4,1,16,111155642,-61.1765
4,1,16,1118348014,-78.4615
4,1,16,1122721646,-63.9444
4,1,16,1132527312,-55.7059
4,1,16,1142572297,-85.2797
4,1,16,114755728,-80.4231
4,1,16,1152004463,-67.9796
4,1,16,1153038499,-101.8333
4,1,16,1156402266,-59.9444
4,1,16,1165499346,-73.8448
4,1,16,116946143,-90.4310
4,1,16,1175442267,-59.7791
4,1,16,117670319,-81.3571
4,1,16,1180590821,-79.6429
4,1,16,1185218584,-62.2500
4,1,16,1186280725,-77.0294
4,1,16,1200798902,-71.4727
4,1,16,120131558,-74.5385
4,1,16,1204922012,-78.9167
4,1,16,1206685014,-67.4706
4,1,16,1208720042,-62.5625
4,1,16,1210187630,-72.5652
4,1,16,1219645715,-72.3269
4,1,16,1220839627,-78.8617
4,1,16,1222145457,-93.6429
4,1,16,1222786603,-66.7308
4,1,16,1224151692,-64.4024
4,1,16,1225099763,-60.1889
4,1,16,1225864703,-70.4576
4,1,16,1227387314,-84.5492
4,1,16,1229181006,-88.0536
4,1,16,1232725829,-77.2000
4,1,16,1233712948,-74.8019
4,1,16,1233855121,-79.8390
4,1,16,1241467071,-70.1792
4,1,16,1243889219,-78.0918
4,1,16,1247997204,-87.9394
4,1,16,1250949407,-85.4576
4,1,16,1253604555,-67.4000
4,1,16,1258849587,-69.2234
4,1,16,1261228602,-69.9400
4,1,16,1265394192,-67.8333
4,1,16,1268841353,-79.4333
4,1,16,1269427024,-85.4667
4,1,16,1273523651,-78.0185
4,1,16,1276219746,-73.9091
4,1,16,1277696353,-69.1739
4,1,16,1278338309,-93.5000
4,1,16,127945544,-75.1020
4,1,16,1300368019,-49.7368
4,1,16,1301289640,-68.5370
4,1,16,1303269382,-62.9574
4,1,16,1305319526,-79.1923
4,1,16,131609750,-72.4245
4,1,16,1318371501,-66.0208
4,1,16,1322803391,-68.1111
4,1,16,1334568500,-77.6667
4,1,16,1334603958,-68.9583
4,1,16,1347925263,-71.5556
4,1,16,1355927108,-60.4821
4,1,16,1355979418,-79.9727
4,1,16,1359032259,-67.9286
4,1,16,1363296388,-78.7000
4,1,16,1363443376,-74.6111
4,1,16,1370705225,-78.8983
4,1,16,1376464650,-62.0417
4,1,16,1383225355,-72.3704
4,1,16,1386253184,-57.5000
4,1,16,138898637,-76.8302
4,1,16,1403164634,-71.4815
4,1,16,1413432733,-61.2642
4,1,16,1415463780,-84.0965
4,1,16,1418379375,-80.6765
4,1,16,1420766733,-56.0000
4,1,16,1421096878,-70.8448
4,1,16,1422249684,-85.7429
4,1,16,1427364027,-87.4800
4,1,16,1430475521,-70.7456
4,1,16,1437905513,-48.2683
4,1,16,1438529058,-62.4048
4,1,16,1470858451,-69.5926
4,1,16,1472766090,-76.0625
4,1,16,1474176159,-69.5818
4,1,16,1475107872,-76.9000
4,1,16,1475611905,-73.2545
4,1,16,1486088851,-63.3400
4,1,16,1486360682,-75.8696
4,1,16,1488742739,-67.5741
4,1,16,1493923365,-86.9545
4,1,16,1494667164,-81.2037
4,1,16,150011083,-78.6695
4,1,16,1503864969,-65.1702
4,1,16,1504520835,-68.8364
4,1,16,1507305742,-89.8623
4,1,16,1508606115,-86.0172
4,1,16,1511639906,-71.2333
4,1,16,1515240082,-68.9608
4,1,16,1524761392,-62.7451
4,1,16,153173852,-55.0000
4,1,16,1535133711,-81.0847
4,1,16,1537337908,-70.0814
4,1,16,1537526228,-84.9804
4,1,16,1538270118,-64.6750
4,1,16,1541119050,-65.3590
4,1,16,1550556451,-64.9608
4,1,16,1553391653,-73.3400
4,1,16,1561419441,-74.6800
4,1,16,1562099563,-60.3333
4,1,16,156787708,-65.0784
4,1,16,1569978515,-66.8864
4,1,16,1574753299,-76.0172
4,1,16,1578220431,-69.6525
4,1,16,1578223945,-76.6102
4,1,16,1579687697,-73.5000
4,1,16,1581463101,-62.4737
4,1,16,1581721368,-73.7547
4,1,16,1583593581,-72.2288
4,1,16,1588525756,-79.5000
4,1,16,1591691987,-67.5686
4,1,16,159510796,-66.6122
4,1,16,1595791238,-65.9286
4,1,16,1608726739,-80.9468
4,1,16,1612437733,-69.8878
4,1,16,1615782146,-56.0909
4,1,16,1624007357,-79.4242
4,1,16,163022100,-62.8163
4,1,16,1645159538,-54.6304
4,1,16,1646556897,-62.8404
4,1,16,1652250763,-83.0536
4,1,16,1652816741,-72.0200
4,1,16,1666066739,-79.2000
4,1,16,1676767081,-72.5439
4,1,16,1687840033,-63.8023
4,1,16,1691920938,-61.9902
4,1,16,1692198998,-82.2846
4,1,16,16956936,-71.9000
4,1,16,1702547563,-74.2255
4,1,16,1703116999,-69.0091
4,1,16,1707978915,-85.8980
4,1,16,1708356592,-72.0492
4,1,16,1716401921,-63.9545
4,1,16,1726177224,-72.2660
4,1,16,1729218837,-67.0612
4,1,16,173864319,-84.7143
4,1,16,174793935,-83.9000
4,1,16,1748553751,-75.8333
4,1,16,1754325764,-57.1800
4,1,16,1755197486,-77.2963
4,1,16,1755228373,-85.2881
4,1,16,1756444110,-76.2414
4,1,16,1756559124,-78.2759
4,1,16,1759917278,-80.7759
4,1,16,1763167890,-82.6207
4,1,16,1770108300,-71.7826
4,1,16,1771399009,-69.9623
4,1,16,177285371,-73.0755
4,1,16,1772913134,-71.2000
4,1,16,1776498061,-60.8947
4,1,16,1776965675,-65.8333
4,1,16,1778618628,-66.9490
4,1,16,1778974453,-76.9107
4,1,16,1783386345,-65.5641
4,1,16,1784553935,-77.9310
4,1,16,1788718496,-62.8571
4,1,16,1791099442,-92.2619
4,1,16,179167573,-80.7034
4,1,16,1794010723,-63.3864
4,1,16,1801329082,-69.0417
4,1,16,1803919842,-77.7407
4,1,16,1807767098,-65.2549
4,1,16,1811584348,-81.4483
4,1,16,1811681082,-50.2000
4,1,16,1819041484,-75.8175
4,1,16,1819919217,-89.9310
4,1,16,1824231608,-80.0893
4,1,16,1831896411,-71.0870
4,1,16,1835208927,-92.5339
4,1,16,1835708147,-76.9500
4,1,16,1839967829,-75.4688
4,1,16,1844399748,-72.2963
