level,M,N,seed,Leniency
10,4,4,1004424151,-69.2500
10,4,4,1007377500,-69.2500
10,4,4,1008910923,-69.2500
10,4,4,1018179822,-69.2500
10,4,4,1021367272,-69.2500
10,4,4,1021640706,-69.2500
10,4,4,1023422436,-69.2500
10,4,4,1025347579,-69.2500
10,4,4,1031355879,-69.2500
10,4,4,1033424465,-69.2500
10,4,4,1035128010,-69.2500
10,4,4,1042075967,-69.2500
10,4,4,1044306931,-53.1364
10,4,4,1052874728,-69.2500
10,4,4,1053224620,-69.2500
10,4,4,1057741487,-69.2500
10,4,4,1059394314,-69.2500
10,4,4,1060614365,-69.2500
10,4,4,1066633413,-69.2500
10,4,4,1068339474,-69.2500
10,4,4,106938787,-69.2500
10,4,4,1073943930,-69.2500
10,4,4,1074220544,-69.2500
10,4,4,1076463846,-54.1667
10,4,4,1076682064,-69.2500
10,4,4,1079141869,-69.2500
10,4,4,1082345947,-69.2500
10,4,4,1088651325,-53.1364
10,4,4,1096254455,-69.2500
10,4,4,1099905981,-69.2500
10,4,4,1101331502,-69.2500
10,4,4,1107733190,-60.4091
10,4,4,1109087659,-69.2500
10,4,4,1111629349,-69.2500
10,4,4,111859683,-60.4091
10,4,4,1122683089,-68.1000
10,4,4,1123460340,-56.6667
10,4,4,1124581043,-75.3000
10,4,4,1125676472,-78.5000
10,4,4,1129562518,-69.2500
10,4,4,1129766833,-69.2500
10,4,4,1129955266,-69.2500
10,4,4,1135479475,-69.2500
10,4,4,1139156451,-50.2273
10,4,4,113933278,-68.9000
10,4,4,1141002997,-69.2500
10,4,4,1142153044,-74.5000
10,4,4,1143428209,-69.2500
10,4,4,1144006319,-69.2500
10,4,4,1146421746,-51.8333
10,4,4,1148518376,-69.2500
10,4,4,1149095865,-65.3000
10,4,4,1149749788,-69.2500
10,4,4,115004013,-69.2500
10,4,4,1152945921,-69.2500
10,4,4,1155383755,-57.5000
10,4,4,115904951,-69.2500
10,4,4,1179486167,-69.2500
10,4,4,1189115314,-54.5909
10,4,4,118958320,-69.2500
10,4,4,1191242234,-69.2500
10,4,4,1195729190,-69.2500
10,4,4,1197460902,-69.2500
10,4,4,1203674161,-69.2500
10,4,4,120538609,-69.2500
10,4,4,1216892087,-69.2500
10,4,4,1223773794,-61.8636
10,4,4,122575848,-69.2500
10,4,4,1226574802,-69.2500
10,4,4,1227166346,-69.2500
10,4,4,1233953668,-69.2500
10,4,4,1235204146,-69.2500
10,4,4,1235328474,-69.2500
10,4,4,1235914138,-69.2500
10,4,4,1245077447,-69.2500
10,4,4,1248112851,-69.2500
10,4,4,1248347789,-69.2500
10,4,4,1249799023,-69.2500
10,4,4,1249822324,-69.2500
10,4,4,1251190072,-79.3000
10,4,4,1254747013,-69.2500
10,4,4,1259174031,-69.2500
10,4,4,1260157778,-75.3000
10,4,4,1263145343,-53.1364
10,4,4,1264258389,-69.2500
10,4,4,1270216659,-61.8636
10,4,4,1274029711,-69.2500
10,4,4,1278203345,-74.8333
10,4,4,1278571457,-69.2500
10,4,4,1285040693,-69.2500
10,4,4,1287787653,-69.2500
10,4,4,1304312646,-69.2500
10,4,4,1309951381,-69.2500
10,4,4,1311660109,-62.1000
10,4,4,1313468976,-69.2500
10,4,4,1314015176,-69.2500
10,4,4,1315572614,-69.2500
10,4,4,1320330649,-64.0714
10,4,4,1323789098,-69.2500
10,4,4,1328938571,-69.2500
10,4,4,1330613937,-77.7000
10,4,4,1331119457,-69.2500
10,4,4,1333929536,-58.1667
10,4,4,1334811903,-69.2500
10,4,4,1336745474,-58.9545
10,4,4,1337128782,-76.1000
10,4,4,1340530109,-68.1000
10,4,4,1347045808,-69.2500
10,4,4,1349281745,-71.7000
10,4,4,1359776144,-62.3571
10,4,4,1360220328,-67.7000
10,4,4,1362016060,-69.2500
10,4,4,136224029,-69.2500
10,4,4,1367498069,-69.2500
10,4,4,1373985738,-69.2500
10,4,4,1376417056,-69.2500
10,4,4,137645081,-69.2500
10,4,4,1377706964,-54.5909
10,4,4,1379665369,-77.7000
10,4,4,1382085976,-69.2500
10,4,4,1384477475,-64.5000
