level,M,N,seed,leniencyMetric
8,2,2,1002221447,-61.2564
8,2,2,1003192026,-62.5230
8,2,2,101277513,-65.3372
8,2,2,1013722796,-62.9471
8,2,2,1018637518,-59.8797
8,2,2,1024843062,-63.8696
8,2,2,1026797542,-59.1173
8,2,2,1034095704,-63.9487
8,2,2,1035258029,-63.0000
8,2,2,1035302114,-57.5610
8,2,2,1037165908,-56.2101
8,2,2,1064530934,-61.8222
8,2,2,1070253627,-64.9138
8,2,2,1073991198,-61.8068
8,2,2,1078238519,-60.6216
8,2,2,1079659711,-63.0326
8,2,2,1089015963,-62.3023
8,2,2,1092756634,-64.4024
8,2,2,1093418118,-62.7073
8,2,2,1101346450,-60.3721
8,2,2,1122085835,-60.7078
8,2,2,1126083708,-63.2126
8,2,2,1128697502,-63.5000
8,2,2,1137220935,-61.8415
8,2,2,1137545103,-62.2051
8,2,2,1140944606,-63.9186
8,2,2,1142484002,-59.9875
8,2,2,1142597197,-62.7472
8,2,2,1143486029,-61.7561
8,2,2,1154926906,-62.9022
8,2,2,1157730507,-60.8412
8,2,2,11628051,-62.3276
8,2,2,1165080065,-64.7333
8,2,2,1168887726,-62.0119
8,2,2,1170143994,-59.3974
8,2,2,1172590970,-63.8523
8,2,2,1176071451,-57.7027
8,2,2,1180691312,-61.1538
8,2,2,118543745,-64.0747
8,2,2,1186607487,-63.2059
8,2,2,1188026251,-58.7317
8,2,2,1188502757,-59.3101
8,2,2,1189021742,-57.6795
8,2,2,1192848505,-62.4195
8,2,2,1198312004,-64.9889
8,2,2,120061287,-63.5444
8,2,2,1202272553,-64.7660
8,2,2,1212730453,-62.8587
8,2,2,1213186888,-64.8118
8,2,2,1214085982,-61.3000
8,2,2,1219570271,-62.2556
8,2,2,1220914512,-61.8735
8,2,2,1224605099,-60.4753
8,2,2,1230597560,-64.2284
8,2,2,1234939998,-59.3205
8,2,2,1235550394,-58.7840
8,2,2,1236612884,-62.0349
8,2,2,1241048708,-58.9875
8,2,2,1241888939,-63.3409
8,2,2,1243654596,-62.5349
8,2,2,1252882785,-64.7093
8,2,2,1253418988,-62.1429
8,2,2,1255591006,-63.7979
8,2,2,1279783441,-64.9286
8,2,2,1280316215,-61.6235
8,2,2,1282505427,-62.7326
8,2,2,1291264595,-63.9725
8,2,2,1293798679,-59.0610
8,2,2,129773636,-67.9742
8,2,2,1300042747,-59.2595
8,2,2,130407555,-60.6786
8,2,2,130593944,-61.7410
8,2,2,1307713477,-63.4241
8,2,2,1315545550,-64.0843
8,2,2,1319547359,-60.4367
8,2,2,132062566,-57.8797
8,2,2,1325732824,-61.1234
8,2,2,1326698964,-61.6163
