level,M,N,seed,Leniency
4,4,4,1000535603,-32.5000
4,4,4,100216697,-64.1500
4,4,4,1004071431,-61.5000
4,4,4,1007673200,-40.5000
4,4,4,1008047005,-44.0833
4,4,4,1016912099,-33.9000
4,4,4,1021791104,-13.5000
4,4,4,1034863911,-46.8846
4,4,4,1034879352,-71.6500
4,4,4,1039958926,-46.2778
4,4,4,1040279591,-44.6667
4,4,4,1051691778,-46.1667
4,4,4,1051804867,-53.0000
4,4,4,1058496508,-42.5000
4,4,4,1058701536,-52.5000
4,4,4,1063517319,-23.3000
4,4,4,1069201345,-49.8125
4,4,4,1073261962,-67.6818
4,4,4,1077426309,-38.5000
4,4,4,1079267983,-38.1364
4,4,4,1080850458,-50.6111
4,4,4,1082219467,-58.0500
4,4,4,1084224898,-26.3333
4,4,4,109257406,-41.6667
4,4,4,1092876195,-43.5000
4,4,4,1094235124,-53.5000
4,4,4,1094718250,-32.6429
4,4,4,1096611887,-16.5000
4,4,4,1109052999,-42.7308
4,4,4,1109799730,-27.1667
4,4,4,1118348014,-50.0455
4,4,4,1122721646,-58.3824
4,4,4,1131058845,-32.2273
4,4,4,1132527312,-32.1667
4,4,4,1136010426,-46.6538
4,4,4,1146224923,-51.6000
4,4,4,1151216223,-55.8571
4,4,4,1152004463,-33.2778
4,4,4,1153038499,-43.6250
4,4,4,1156402266,-67.5000
4,4,4,1163938905,-33.0000
4,4,4,1172298365,-22.5000
4,4,4,1175442267,-73.0263
4,4,4,117670319,-47.0000
4,4,4,1180590821,-74.1957
4,4,4,1181055952,-33.9000
4,4,4,1185218584,-45.3333
4,4,4,1186280725,-52.2273
4,4,4,1191579156,-54.7632
4,4,4,1191698522,-71.1842
4,4,4,1200798902,-64.6538
4,4,4,120131558,-29.5909
4,4,4,1204922012,-26.2500
4,4,4,1206685014,-53.9286
4,4,4,1208720042,-21.0000
4,4,4,1210151073,-43.2500
4,4,4,1210187630,-45.7222
4,4,4,1219645715,-40.9000
4,4,4,1220839627,-33.1667
4,4,4,1222145457,-27.2500
4,4,4,1222786603,-21.0000
4,4,4,1224151692,-15.5000
4,4,4,1225099763,-57.5000
4,4,4,1225864703,-42.2333
4,4,4,1229181006,-47.6538
4,4,4,123045253,-44.1667
4,4,4,1232725829,-50.2143
4,4,4,1233712948,-21.8333
4,4,4,1233855121,-15.5000
4,4,4,1235848778,-19.0000
4,4,4,1241467071,-55.0385
4,4,4,124298841,-61.3571
4,4,4,1243889219,-51.2059
4,4,4,1247997204,-51.1667
4,4,4,1250949407,-55.3333
4,4,4,1258849587,-38.3889
4,4,4,1260801016,-59.0000
4,4,4,1265394192,-43.8333
4,4,4,1268841353,-54.5769
4,4,4,1269427024,-48.6875
4,4,4,1276219746,-57.9615
4,4,4,1277696353,-17.1667
4,4,4,1278338309,-36.7500
4,4,4,127945544,-54.4333
4,4,4,1298409871,-34.7000
4,4,4,1301289640,-48.5000
4,4,4,1305319526,-51.5000
4,4,4,1305818215,-24.0000
4,4,4,1307052646,-47.8750
4,4,4,1310763269,-56.9286
4,4,4,131609750,-75.4500
4,4,4,1318361584,-47.5000
4,4,4,1322803391,-39.3889
4,4,4,1334568500,-57.4444
4,4,4,1334603958,-88.6379
4,4,4,1337772860,-68.8478
4,4,4,1341376769,-47.9444
4,4,4,1347925263,-28.7500
4,4,4,1349476568,-35.6250
4,4,4,1355927108,-20.8333
4,4,4,1359032259,-29.5000
4,4,4,1363296388,-64.0500
4,4,4,1363443376,-64.9167
4,4,4,1368210735,-47.2500
4,4,4,1370705225,-14.5000
4,4,4,1376464650,-59.1429
4,4,4,1383225355,-66.0263
4,4,4,1386253184,-11.5000
4,4,4,138898637,-40.9000
4,4,4,1403164634,-36.6250
4,4,4,1415463780,-55.3750
