level,M,N,seed,Leniency
15,4,4,1001341081,-80.2500
15,4,4,1005755372,-68.5625
15,4,4,1014816224,-74.1000
15,4,4,1020955650,-87.8529
15,4,4,1024450181,-59.9286
15,4,4,1032566059,-96.7500
15,4,4,1038393344,-65.1667
15,4,4,1046915517,-45.8000
15,4,4,1046974729,-85.7500
15,4,4,1052142795,-43.0294
15,4,4,1054967819,-41.7667
15,4,4,1059153409,-57.6538
15,4,4,1070238978,-71.6250
15,4,4,1089473984,-34.2143
15,4,4,1089614598,-69.3667
15,4,4,1091509493,-70.7000
15,4,4,1096826609,-67.0238
15,4,4,109722433,-54.8889
15,4,4,1114116632,-60.2333
15,4,4,1116478248,-86.2500
15,4,4,112082184,-65.1667
15,4,4,1121341617,-64.6333
15,4,4,1125550594,-54.8333
15,4,4,1129819970,-37.6500
15,4,4,1130430193,-60.8333
15,4,4,113534766,-64.6538
15,4,4,1148114156,-47.4130
15,4,4,1151593180,-35.5000
15,4,4,115191909,-79.1429
15,4,4,1154270363,-47.8125
15,4,4,115602614,-48.6250
15,4,4,1159340127,-68.9000
15,4,4,1160469555,-178.5000
15,4,4,1164950881,-79.6429
15,4,4,1174120565,-92.4444
15,4,4,1175175259,-61.0263
15,4,4,1179678138,-68.6081
15,4,4,1189382733,-71.4091
15,4,4,119171581,-62.6667
15,4,4,1195068883,-42.7000
15,4,4,119576871,-53.8810
15,4,4,1213447672,-60.2143
15,4,4,1221218304,-99.9250
15,4,4,12214583,-115.1667
15,4,4,1228781194,-87.7500
15,4,4,1229919910,-58.5000
15,4,4,1230585203,-105.3667
15,4,4,1234368668,-58.3333
15,4,4,1238125010,-43.5909
15,4,4,1247698095,-39.2500
15,4,4,1260629221,-178.5000
15,4,4,1271187922,-62.0926
15,4,4,1276084527,-56.9615
15,4,4,127770166,-68.1087
15,4,4,1281350883,-56.4412
15,4,4,1284331831,-40.8750
15,4,4,1286508618,-117.8333
15,4,4,1291662324,-64.0385
15,4,4,1298535775,-38.6111
15,4,4,1302929716,-46.8810
15,4,4,1307049131,-42.8750
15,4,4,1309168321,-56.3636
15,4,4,1325759029,-56.1875
15,4,4,1332570787,-43.6818
15,4,4,1346161136,-43.6111
15,4,4,1348533344,-68.5000
15,4,4,1352485704,-39.0000
15,4,4,1354739891,-50.8846
15,4,4,135556410,-49.5500
15,4,4,1373840972,-67.7000
15,4,4,1377007108,-92.6154
15,4,4,1382786949,-51.3947
15,4,4,1388932460,-57.7500
15,4,4,1394987019,-64.3889
15,4,4,1395626700,-60.3333
15,4,4,139842817,-121.8333
15,4,4,1399241903,-57.8077
15,4,4,1403077877,-76.2391
15,4,4,1404672514,-51.0385
15,4,4,1408327055,-51.3571
15,4,4,1411450064,-76.5000
15,4,4,1413960578,-42.2500
15,4,4,1417639488,-53.1316
15,4,4,1419043578,-68.0238
15,4,4,1419606687,-57.1875
15,4,4,1420715112,-42.5909
15,4,4,1428812722,-44.1667
15,4,4,1429066163,-45.1667
15,4,4,1430824342,-53.7778
15,4,4,1440101620,-46.8000
15,4,4,1440492797,-58.5000
15,4,4,1441831121,-46.7941
15,4,4,144358216,-36.4231
15,4,4,1445736713,-42.9444
15,4,4,1448689459,-46.1364
15,4,4,1450537522,-64.9857
15,4,4,1456671220,-61.0333
15,4,4,1457365116,-38.8478
15,4,4,1464155388,-50.9706
15,4,4,1466376568,-49.8333
15,4,4,1466415168,-79.9545
15,4,4,146929159,-40.5000
15,4,4,1469492675,-64.9000
15,4,4,147358647,-34.2692
15,4,4,14747164,-42.8478
15,4,4,1475183953,-46.3750
15,4,4,1481402425,-64.3182
15,4,4,1483474622,-75.3400
15,4,4,1485047187,-46.8889
15,4,4,1485857980,-89.4032
15,4,4,1486552512,-59.8000
