level,M,N,seed,Leniency
7,4,4,1001638330,-10.5000
7,4,4,1002221447,-26.7000
7,4,4,1006974512,-31.3333
7,4,4,1008270054,-11.5000
7,4,4,1013432441,-16.4000
7,4,4,1016921506,-34.3333
7,4,4,1018637518,-49.3750
7,4,4,1024843062,-17.9286
7,4,4,102960499,-37.2273
7,4,4,1034095704,-16.6429
7,4,4,1035302114,-16.3571
7,4,4,1037165908,-15.2000
7,4,4,1060062020,-24.1667
7,4,4,1064530934,-25.1250
7,4,4,1067504604,-51.5000
7,4,4,1068509115,-9.8750
7,4,4,1071150030,-18.6667
7,4,4,1072633241,-12.8333
7,4,4,1073991198,-30.3571
7,4,4,1077623985,-25.6429
7,4,4,1087025073,-24.3333
7,4,4,1089525505,-28.3333
7,4,4,1091606188,-40.7632
7,4,4,1093418118,-30.3182
7,4,4,1095378063,-26.5000
7,4,4,110182227,-44.6111
7,4,4,1110254272,-42.4091
7,4,4,1110723245,-24.8750
7,4,4,1117264835,-17.6000
7,4,4,1125779311,-11.2500
7,4,4,1140944606,-23.8636
7,4,4,1143486029,-47.6818
7,4,4,1146095553,-27.5000
7,4,4,1153722014,-32.9615
7,4,4,11628051,-9.8333
7,4,4,1163576775,-34.7727
7,4,4,1165080065,-44.9000
7,4,4,1170143994,-29.7727
7,4,4,118454172,-51.0000
7,4,4,1186196203,-8.7500
7,4,4,1189182424,-32.0714
7,4,4,1192668172,-9.7500
7,4,4,120061287,-9.6111
7,4,4,1214085982,-26.8636
7,4,4,1216599388,-14.0000
7,4,4,1218634916,-20.6111
7,4,4,1219570271,-14.0714
7,4,4,1220914512,-5.7500
7,4,4,1230597560,-12.5000
7,4,4,1232898717,-31.0000
7,4,4,1234939998,-17.5000
7,4,4,1235550394,-10.8750
7,4,4,1241048708,-17.1667
7,4,4,125544131,-38.9000
7,4,4,1264762340,-42.3462
7,4,4,1266279532,-35.7000
7,4,4,1268031495,-15.0000
7,4,4,1272899085,-24.6818
7,4,4,1293798679,-30.1000
7,4,4,1296104687,-35.5000
7,4,4,1300287810,-12.7500
7,4,4,1303027903,-27.1667
7,4,4,1306871759,-15.5000
7,4,4,1307713477,-43.3571
7,4,4,132062566,-46.9615
7,4,4,1321488007,-34.8846
7,4,4,1322013659,-11.8333
7,4,4,1322963882,-42.5000
7,4,4,1325732824,-40.6250
7,4,4,1328116806,-12.3333
7,4,4,1328139643,-18.3000
7,4,4,1329076451,-41.0833
7,4,4,1329412,-45.0263
7,4,4,1335381239,-74.7500
7,4,4,1338202248,-48.0000
7,4,4,1338968289,-38.5833
7,4,4,1340034482,-10.3571
7,4,4,1340089154,-32.1000
7,4,4,1345843321,-28.0000
7,4,4,1349964487,-11.7857
7,4,4,1357568744,-20.8333
7,4,4,1358253402,-36.4000
7,4,4,1363387734,-16.3000
7,4,4,1364137447,-41.5000
7,4,4,1373649436,-10.2500
7,4,4,1376450958,-16.1250
7,4,4,1376654402,-32.0882
7,4,4,1377134233,-16.1250
7,4,4,1377921102,-42.9286
7,4,4,138282715,-24.2000
7,4,4,1384606700,-43.5909
7,4,4,1391122792,-20.3889
7,4,4,1393117584,-41.4167
7,4,4,1400722236,-31.8750
7,4,4,1403474437,-18.7857
7,4,4,1404924219,-16.7727
7,4,4,1409989499,-42.3462
7,4,4,1410075521,-14.3000
7,4,4,1414795059,-22.4167
7,4,4,1422509260,-51.1316
7,4,4,1422935123,-11.5000
7,4,4,1426351315,-9.3333
7,4,4,1434284078,-19.5000
7,4,4,143436950,-14.5000
7,4,4,1440602929,-13.1667
7,4,4,1446835868,-28.6429
7,4,4,1448752666,-16.3750
7,4,4,1452040610,-45.0556
7,4,4,1452256376,-15.9000
7,4,4,1456261967,-13.0000
7,4,4,1462231888,-25.5000
7,4,4,1463427759,-26.2778
7,4,4,1466242648,-62.1818
7,4,4,147347444,-18.6429
7,4,4,1476713707,-18.1250
7,4,4,1478041662,-33.4167
7,4,4,1478254382,-32.5000
7,4,4,1480776711,-26.5000
7,4,4,1484138497,-24.5714
7,4,4,1484252532,-46.8333
7,4,4,1486648712,-12.2143
7,4,4,1488159565,-29.1000
7,4,4,1488968538,-9.6667
7,4,4,1490936815,-43.6818
7,4,4,1497798986,-43.5000
7,4,4,1499198570,-37.1667
7,4,4,1505067816,-21.3889
7,4,4,1510270314,-17.3333
7,4,4,1513950853,-18.6429
7,4,4,1522082417,-48.1471
7,4,4,1529490757,-37.8333
7,4,4,1530509050,-64.6000
7,4,4,1536030776,-25.1429
7,4,4,1540138698,-36.5714
7,4,4,1541387860,-17.5000
7,4,4,1542458534,-40.2000
7,4,4,1542551228,-51.1667
7,4,4,1544509820,-31.2778
7,4,4,1555442704,-27.7222
7,4,4,1559144223,-13.0556
7,4,4,1562549352,-21.7000
7,4,4,1574767863,-9.3571
7,4,4,1579380333,-11.6429
7,4,4,1585208546,-14.1667
7,4,4,1596892669,-32.1364
7,4,4,159830820,-17.0000
7,4,4,1620890293,-13.9286
7,4,4,1625346714,-33.9000
7,4,4,1633775838,-12.1667
7,4,4,1639805589,-42.3333
7,4,4,1645700755,-29.2857
7,4,4,1647822787,-24.6667
7,4,4,1649090767,-30.7222
7,4,4,1651003459,-31.2273
7,4,4,1652393648,-13.7500
7,4,4,1655541515,-50.4000
7,4,4,165915644,-42.3182
7,4,4,166706129,-20.3462
7,4,4,1668629342,-12.3571
7,4,4,1668659635,-25.2778
7,4,4,1669555446,-22.8000
7,4,4,1672286945,-21.5000
7,4,4,1673865694,-30.3333
7,4,4,1674302921,-11.7000
7,4,4,1684472254,-29.1000
7,4,4,1686002426,-25.6111
