level,M,N,seed,leniencyMetric
9,6,6,1000612422,-49.0000
9,6,6,1005743688,-54.0714
9,6,6,1010531185,-65.5833
9,6,6,1012526611,-57.7000
9,6,6,1013470508,-48.0000
9,6,6,1014699857,-59.7000
9,6,6,102061458,-48.0000
9,6,6,1021212094,-58.9000
9,6,6,1023620241,-53.0714
9,6,6,1023778830,-48.0000
9,6,6,102385955,-48.0000
9,6,6,102500303,-53.0714
9,6,6,1025350586,-51.0000
9,6,6,1026911599,-48.0000
9,6,6,1027842200,-48.0000
9,6,6,102798326,-48.0000
9,6,6,1033643945,-48.0000
9,6,6,1042075967,-48.0000
9,6,6,1042274056,-50.9000
9,6,6,104354805,-49.0000
9,6,6,1044090145,-49.0000
9,6,6,1045303674,-48.0000
9,6,6,1046072031,-48.0000
9,6,6,1046581283,-48.0000
9,6,6,104993766,-49.0000
9,6,6,1056885784,-48.0000
9,6,6,1060152815,-51.0000
9,6,6,1064406781,-76.8846
9,6,6,1065999551,-48.0000
9,6,6,1068394074,-71.7000
9,6,6,1070316141,-48.0000
9,6,6,1074581564,-48.0000
9,6,6,1082345947,-48.0000
9,6,6,1083663764,-48.0000
9,6,6,1088217878,-46.5000
9,6,6,1088566991,-48.0000
9,6,6,1089116016,-48.0000
9,6,6,1089854282,-49.0000
9,6,6,1091702415,-49.0000
9,6,6,1097063944,-48.0000
9,6,6,1112182810,-46.5000
9,6,6,1113353909,-46.5000
9,6,6,111911053,-67.1923
9,6,6,1119805684,-59.9286
9,6,6,1124581043,-65.6429
9,6,6,1126927295,-68.5000
9,6,6,1130001084,-46.5000
9,6,6,113216728,-66.4091
9,6,6,1134391995,-48.0000
9,6,6,1137098249,-47.5000
9,6,6,1147842194,-48.0000
9,6,6,1149165408,-57.3000
9,6,6,1149210272,-81.0455
9,6,6,1155410265,-49.0000
9,6,6,1166164662,-48.0000
9,6,6,1171235450,-48.0000
9,6,6,120357415,-50.9000
9,6,6,1203674161,-48.0000
9,6,6,1216010475,-49.0000
9,6,6,1220996157,-47.5000
9,6,6,1222397343,-50.9000
9,6,6,1226734029,-49.0000
9,6,6,1232613401,-48.0000
9,6,6,1235914138,-48.0000
9,6,6,1246034668,-48.0000
9,6,6,1248555242,-48.0000
9,6,6,1250603670,-49.0000
9,6,6,1252487404,-48.0000
9,6,6,1255913129,-66.0714
9,6,6,1257669905,-61.1000
9,6,6,1261632250,-48.0000
9,6,6,12685745,-48.0000
9,6,6,1272008104,-49.0000
9,6,6,1284166195,-50.9000
9,6,6,129340832,-51.9000
9,6,6,1295095911,-63.7308
9,6,6,1295688554,-63.1000
9,6,6,1296843381,-48.0000
9,6,6,129972919,-49.0000
9,6,6,1300521556,-48.0000
9,6,6,1307286156,-46.5000
9,6,6,1328794351,-48.0000
9,6,6,1336745474,-48.0000
9,6,6,1338875859,-46.5000
9,6,6,1341541611,-50.9000
9,6,6,1352204106,-59.3333
9,6,6,1353036250,-52.0000
9,6,6,1368611534,-48.0000
9,6,6,1372745862,-48.0000
9,6,6,1377433431,-64.5000
9,6,6,1377751547,-48.0000
9,6,6,1382066714,-58.9000
9,6,6,1385863525,-65.0714
9,6,6,1386444692,-53.0714
9,6,6,1396990917,-68.5909
9,6,6,1407749714,-58.2143
9,6,6,1409972466,-64.2273
9,6,6,1410757633,-65.0714
9,6,6,1418896780,-50.9000
9,6,6,1421350294,-51.9000
9,6,6,1421851357,-49.0000
9,6,6,142893566,-46.5000
9,6,6,1429223195,-48.0000
9,6,6,1432292301,-48.0000
9,6,6,1435013434,-47.5000
9,6,6,1435861176,-49.0000
9,6,6,1449522456,-63.3571
9,6,6,1461965822,-48.0000
9,6,6,1464114596,-66.9000
9,6,6,1473102998,-63.1000
9,6,6,148043595,-48.0000
9,6,6,148679818,-48.0000
9,6,6,1494701003,-48.0000
9,6,6,1496205085,-47.5000
9,6,6,1502954486,-50.9000
9,6,6,1507116957,-50.9000
9,6,6,1511590468,-71.7000
9,6,6,1525749476,-46.5000
9,6,6,1530792768,-53.0714
9,6,6,1538809932,-48.0000
9,6,6,1548528515,-48.0000
9,6,6,155088099,-48.0000
9,6,6,1552716519,-48.0000
9,6,6,1558996352,-46.5000
9,6,6,1560808600,-48.0000
9,6,6,1571568500,-46.5000
9,6,6,1574923205,-79.6429
9,6,6,1575327475,-57.3000
9,6,6,1581597727,-46.5000
9,6,6,1587772331,-46.5000
9,6,6,1589245868,-46.5000
9,6,6,1594726284,-48.0000
9,6,6,1596020715,-48.0000
9,6,6,1602710484,-48.0000
9,6,6,1604998084,-48.0000
9,6,6,1605120796,-48.0000
9,6,6,1605934320,-53.0714
9,6,6,1622672635,-48.0000
9,6,6,162666476,-48.0000
9,6,6,1628547234,-46.5000
9,6,6,1632541498,-48.0000
9,6,6,1632617621,-57.3000
9,6,6,1633696074,-48.0000
9,6,6,1634175999,-48.0000
9,6,6,1640908640,-48.0000
9,6,6,1642878148,-49.0000
9,6,6,1645830955,-47.5000
9,6,6,1647123552,-48.0000
9,6,6,165034037,-48.0000
9,6,6,1651964486,-48.0000
9,6,6,1654966419,-53.0714
9,6,6,1661301995,-48.0000
