level,M,N,seed,leniencyMetric
3,6,6,1011452233,-40.3500
3,6,6,1013002884,-40.3500
3,6,6,101509996,-40.3500
3,6,6,101645736,-40.3500
3,6,6,1025713346,-40.3500
3,6,6,1031698967,-40.3500
3,6,6,1031948134,-40.3500
3,6,6,103208195,-40.3500
3,6,6,103551481,-40.3500
3,6,6,1037600303,-40.3500
3,6,6,1037728321,-40.3500
3,6,6,1043693262,-40.3500
3,6,6,1053081626,-40.3500
3,6,6,1055072269,-40.3500
3,6,6,1059344023,-40.3500
3,6,6,1060068817,-40.3500
3,6,6,1062992412,-40.3500
3,6,6,1065869120,-40.3500
3,6,6,1070008819,-40.3500
3,6,6,1075331119,-40.3500
3,6,6,1078288371,-40.3500
3,6,6,1079267983,-40.3500
3,6,6,1080304154,-40.3500
3,6,6,1088462456,-40.3500
3,6,6,1091763610,-40.3500
3,6,6,1094079358,-40.3500
3,6,6,109571725,-40.3500
3,6,6,1095846982,-40.3500
3,6,6,1096228115,-40.3500
3,6,6,1104166513,-40.3500
3,6,6,1111503713,-40.3500
3,6,6,111155642,-40.3500
3,6,6,1111815082,-40.3500
3,6,6,1125541963,-40.3500
3,6,6,1132858974,-40.3500
3,6,6,1133292245,-40.3500
3,6,6,1143646614,-40.3500
3,6,6,1145917352,-40.3500
3,6,6,1150410646,-40.3500
3,6,6,1152004463,-40.3500
3,6,6,1164150098,-40.3500
3,6,6,1169972540,-40.3500
3,6,6,1180732395,-40.3500
3,6,6,1187424872,-40.3500
3,6,6,1187683104,-40.3500
3,6,6,1204922012,-40.3500
3,6,6,12164155,-40.3500
3,6,6,1217283714,-40.3500
3,6,6,1220839627,-40.3500
3,6,6,1222145457,-40.3500
3,6,6,1224375700,-40.3500
3,6,6,1225679041,-40.3500
3,6,6,1225864703,-40.3500
3,6,6,1227387314,-40.3500
3,6,6,1229008243,-40.3500
3,6,6,1230781829,-40.3500
3,6,6,1231778164,-40.3500
3,6,6,1233712948,-40.3500
3,6,6,1233855121,-40.3500
3,6,6,1240015804,-40.3500
3,6,6,1246951865,-40.3500
3,6,6,1247252526,-40.3500
3,6,6,1247401438,-40.3500
3,6,6,1249599550,-40.3500
3,6,6,1253604555,-40.3500
