level,M,N,seed,Leniency
3,4,4,1011452233,-41.9444
3,4,4,1013002884,-46.9706
3,4,4,101645736,-41.9444
3,4,4,1025713346,-41.9444
3,4,4,1031698967,-41.9444
3,4,4,1031948134,-41.9444
3,4,4,103208195,-41.9444
3,4,4,103551481,-37.9545
3,4,4,1037600303,-41.9444
3,4,4,1037728321,-41.9444
3,4,4,1043693262,-41.9444
3,4,4,1053081626,-41.9444
3,4,4,1055072269,-41.9444
3,4,4,1059344023,-41.9444
3,4,4,1060068817,-43.5000
3,4,4,1062992412,-41.9444
3,4,4,1065869120,-41.9444
3,4,4,1070008819,-47.3182
3,4,4,1075331119,-49.5000
3,4,4,1078288371,-41.9444
3,4,4,1080304154,-41.9444
3,4,4,1088462456,-41.9444
3,4,4,1089396935,-41.9444
3,4,4,1090143313,-41.9444
3,4,4,1091763610,-41.9444
3,4,4,1094079358,-41.9444
3,4,4,109571725,-41.9444
3,4,4,1095846982,-41.9444
3,4,4,1098662423,-41.9444
3,4,4,1104166513,-41.9444
3,4,4,1111503713,-41.9444
3,4,4,1111815082,-46.5909
3,4,4,1116276044,-41.9444
3,4,4,1125541963,-41.9444
3,4,4,1132858974,-41.9444
3,4,4,1133292245,-41.9444
3,4,4,1134548914,-50.2273
3,4,4,1143646614,-41.9444
3,4,4,1145917352,-41.9444
3,4,4,1150410646,-54.5909
3,4,4,1158033292,-41.9444
3,4,4,1164150098,-53.1364
3,4,4,1169972540,-52.4091
3,4,4,1180732395,-41.9444
3,4,4,1182818789,-41.9444
3,4,4,1187424872,-41.9444
3,4,4,1187683104,-40.3000
3,4,4,12164155,-41.9444
3,4,4,1217283714,-41.9444
3,4,4,1224375700,-44.4091
3,4,4,1225679041,-41.9444
3,4,4,1227135224,-41.9444
3,4,4,1229008243,-41.9444
3,4,4,1230781829,-41.9444
3,4,4,1231778164,-41.9444
3,4,4,1240015804,-46.9706
3,4,4,1246951865,-48.0455
3,4,4,1247252526,-41.9444
3,4,4,1247401438,-41.9444
3,4,4,1249599550,-41.9444
3,4,4,1255725682,-41.9444
3,4,4,1256907556,-41.9444
3,4,4,1258675632,-41.9444
3,4,4,1258943765,-41.9444
3,4,4,1260402554,-41.9444
3,4,4,1260624231,-50.2273
3,4,4,1264097119,-41.9444
3,4,4,1273458942,-41.9444
3,4,4,1275489120,-49.5000
3,4,4,1283499611,-41.9444
3,4,4,1292500771,-41.9444
3,4,4,1304664361,-41.9444
3,4,4,1305462501,-41.5000
3,4,4,1308374254,-41.9444
3,4,4,1308898267,-41.9444
3,4,4,1312180599,-50.9545
3,4,4,1315956059,-46.9706
3,4,4,1319619155,-41.9444
3,4,4,1328762689,-51.6818
3,4,4,1330703127,-41.9444
3,4,4,1332489882,-41.9444
3,4,4,1333200975,-41.9444
3,4,4,1340508834,-41.9444
3,4,4,13405155,-41.9444
3,4,4,1343083011,-50.9545
3,4,4,1344005727,-41.9444
3,4,4,1349740694,-41.9444
3,4,4,1351688435,-41.9444
3,4,4,1368329565,-45.8636
3,4,4,1372346925,-41.9444
3,4,4,1374978215,-41.9444
3,4,4,1378366722,-41.9444
3,4,4,1381800198,-41.9444
3,4,4,1385333235,-50.2273
3,4,4,1388855356,-41.9444
3,4,4,1398622955,-41.9444
3,4,4,1408190920,-41.9444
3,4,4,1411670137,-41.5000
3,4,4,1419287359,-47.6538
3,4,4,1421829160,-41.9444
3,4,4,1434896325,-41.9444
3,4,4,1439910280,-41.9444
3,4,4,1446742139,-41.9444
3,4,4,1449318608,-41.9444
3,4,4,145023279,-41.9444
3,4,4,1454675611,-41.9444
3,4,4,1459255644,-41.9444
3,4,4,1469298070,-41.9444
3,4,4,147306252,-41.9444
3,4,4,1479517357,-40.3000
3,4,4,1482100323,-48.7727
3,4,4,1482509233,-41.9444
3,4,4,1485654606,-41.9444
3,4,4,1487118083,-41.9444
3,4,4,1487862317,-41.9444
3,4,4,1493307631,-41.9444
3,4,4,149352879,-46.5909
3,4,4,1495759909,-41.9444
3,4,4,1497162935,-41.9444
3,4,4,1497374804,-49.5000
3,4,4,1501822685,-41.9444
3,4,4,1506053049,-41.9444
3,4,4,1506982973,-41.9444
3,4,4,1510786878,-41.9444
3,4,4,1515524644,-41.9444
3,4,4,152704109,-41.9444
3,4,4,1533174433,-48.7727
3,4,4,1535058324,-41.9444
3,4,4,1537287229,-41.9444
3,4,4,1539542638,-41.9444
3,4,4,1540818842,-41.9444
3,4,4,154242998,-44.4091
3,4,4,1545232594,-41.9444
3,4,4,1545575539,-41.9444
3,4,4,1547495970,-41.9444
3,4,4,1551168816,-41.9444
3,4,4,1552109887,-40.7000
3,4,4,1556803224,-41.9444
3,4,4,1562545421,-41.9444
3,4,4,1564011684,-41.9444
3,4,4,1565414900,-41.9444
3,4,4,1566068236,-41.9444
3,4,4,1569038273,-41.9444
3,4,4,1571312834,-41.9444
3,4,4,157151746,-41.9444
3,4,4,1579662112,-41.9444
3,4,4,1584589293,-41.9444
3,4,4,1592941249,-41.9444
3,4,4,15982797,-41.9444
3,4,4,1599934545,-46.9706
3,4,4,16023602,-41.9444
3,4,4,1604164941,-41.9444
3,4,4,1604215385,-41.9444
3,4,4,1613636364,-41.9444
3,4,4,1615826616,-41.9444
3,4,4,1616068711,-49.5000
3,4,4,1619615978,-41.9444
3,4,4,1621018676,-41.9444
3,4,4,1621212701,-41.9444
3,4,4,1624343012,-41.9444
3,4,4,1624514059,-41.9444
3,4,4,1627606993,-46.9706
3,4,4,1628639025,-54.5909
3,4,4,1637505314,-39.9000
3,4,4,164284968,-41.9444
3,4,4,164856797,-41.9444
