level,M,N,seed,Leniency
all,1,16,1643328992,-80.9737
all,1,16,164852610,-80.8986
all,1,16,1656959271,-87.8977
all,1,16,1658142994,-74.9744
all,1,16,1668855359,-79.7237
all,1,16,1669481184,-77.0704
all,1,16,1671092238,-64.5308
all,1,16,1672264654,-76.3030
all,1,16,1674872915,-67.9545
all,1,16,1678038194,-73.1667
all,1,16,1685411538,-63.2321
all,1,16,1694120380,-78.2500
all,1,16,1702785442,-76.1567
all,1,16,1704858203,-89.3889
all,1,16,1712995159,-88.8095
all,1,16,1718825415,-82.2254
all,1,16,1726355006,-65.2540
all,1,16,1727614195,-77.3710
all,1,16,1729283793,-80.7917
all,1,16,1731241459,-92.3846
all,1,16,173324371,-80.8333
all,1,16,1734983820,-85.6000
all,1,16,1736927955,-84.9383
all,1,16,1741266142,-88.4730
all,1,16,1743264730,-83.4842
all,1,16,1750180420,-68.5370
all,1,16,1754382556,-72.3836
all,1,16,1754719726,-70.1111
all,1,16,1756515094,-83.0333
all,1,16,1761243351,-69.9000
all,1,16,1777983941,-68.7534
all,1,16,1779847919,-82.9136
all,1,16,1780018293,-64.1852
all,1,16,1783035865,-85.3611
all,1,16,1784400485,-79.5000
all,1,16,1785013374,-86.4648
all,1,16,1786126378,-75.4342
all,1,16,1787008643,-75.8636
all,1,16,1788846950,-70.8971
all,1,16,1792465840,-70.5616
all,1,16,1801207137,-72.3871
all,1,16,1811800664,-81.6456
all,1,16,1815806383,-78.9085
all,1,16,18161333,-72.1452
all,1,16,1818025879,-72.6000
all,1,16,1824186194,-81.7188
all,1,16,1824418536,-85.8253
all,1,16,1829040536,-79.6912
all,1,16,1829568691,-80.1582
all,1,16,1839067692,-80.1290
all,1,16,1840869935,-89.0390
all,1,16,1841583134,-72.7464
all,1,16,1852411569,-81.4267
all,1,16,185365952,-75.9533
all,1,16,1856426629,-92.6829
all,1,16,1860824840,-72.5362
all,1,16,1862133219,-87.7532
all,1,16,1862386922,-76.1579
all,1,16,1870763046,-65.2231
all,1,16,1873747624,-63.5333
all,1,16,1877706133,-75.4143
all,1,16,1880502128,-83.7857
all,1,16,1884638580,-89.6875
all,1,16,1888822265,-81.5802
all,1,16,1908253110,-87.0649
all,1,16,1909541276,-81.7015
all,1,16,1909667671,-92.1772
all,1,16,1910179968,-78.9458
all,1,16,191544278,-76.6250
all,1,16,1932700662,-83.6646
all,1,16,1933500658,-84.4494
all,1,16,1934380881,-77.0000
all,1,16,1935573920,-84.9000
all,1,16,193817994,-72.0211
all,1,16,1938393722,-88.6566
all,1,16,1943721331,-80.3289
all,1,16,1944444860,-81.5260
all,1,16,1947213365,-87.6429
all,1,16,1951063194,-82.8986
all,1,16,1959144122,-80.8696
all,1,16,1962030729,-76.3732
all,1,16,1963862649,-73.7867
all,1,16,196678503,-83.1197
all,1,16,1969283497,-73.1761
all,1,16,1979947027,-80.1835
all,1,16,1988477966,-86.5758
all,1,16,1989218905,-111.5161
all,1,16,1991756781,-78.4425
all,1,16,1998835997,-78.3898
all,1,16,2002329122,-77.6316
all,1,16,2003194834,-99.7778
all,1,16,2006648343,-78.7533
all,1,16,2008129550,-66.1831
all,1,16,2012597537,-78.3788
all,1,16,2013622268,-93.4770
all,1,16,2018523250,-79.5132
all,1,16,2027831750,-73.5323
all,1,16,2028711105,-81.7099
all,1,16,2032613547,-77.7239
all,1,16,2032709290,-80.1818
all,1,16,2037277650,-65.7833
all,1,16,2042598215,-70.0896
all,1,16,2045243867,-71.3200
all,1,16,2047260970,-77.3824
all,1,16,2055253150,-64.3279
all,1,16,2055260352,-83.2174
all,1,16,2056543553,-95.2215
all,1,16,2061859894,-86.6264
all,1,16,2065215352,-83.1351
all,1,16,2067349480,-88.5176
all,1,16,2069326171,-76.1905
all,1,16,2072683941,-79.7329
all,1,16,2073032659,-81.0429
all,1,16,2077841788,-74.4789
all,1,16,2078900831,-86.7439
all,1,16,2084778478,-86.8630
all,1,16,2086595122,-103.8701
all,1,16,2089336133,-66.6269
all,1,16,2090721879,-61.7581
all,1,16,2090749135,-85.3614
all,1,16,2090954088,-79.0235
all,1,16,2092361915,-80.6324
all,1,16,209515778,-77.1216
all,1,16,2098680720,-82.8333
all,1,16,2103026780,-81.0824
all,1,16,2105993330,-84.4211
all,1,16,2108898892,-80.3385
all,1,16,2113753870,-71.2969
all,1,16,2115404849,-82.5882
all,1,16,2124090669,-74.1286
all,1,16,2127934901,-88.2403
all,1,16,2128996900,-81.4658
all,1,16,2137861924,-78.5405
all,1,16,2138390668,-77.1029
all,1,16,2139588327,-77.3977
all,1,16,2141009491,-79.6129
all,1,16,21492040,-85.9870
all,1,16,21930459,-77.5000
all,1,16,22353703,-66.3714
all,1,16,225999372,-77.9744
all,1,16,226509787,-73.6446
all,1,16,228832894,-77.9028
all,1,16,229019102,-77.3649
all,1,16,235907694,-83.0205
all,1,16,235925162,-83.7353
all,1,16,238979097,-72.2808
all,1,16,240806326,-76.0970
all,1,16,243573700,-85.2949
all,1,16,245480496,-61.6129
all,1,16,258976179,-66.4296
all,1,16,260318576,-79.8971
all,1,16,264279916,-71.8651
all,1,16,264663592,-65.5000
all,1,16,265717410,-75.5972
all,1,16,271483271,-89.7286
all,1,16,278340220,-91.3421
all,1,16,284405506,-80.8375
all,1,16,284763583,-83.7429
all,1,16,284814185,-79.3929
all,1,16,285564450,-80.4853
all,1,16,287790814,-76.6812
all,1,16,29449191,-73.7042
all,1,16,294796082,-76.1324
all,1,16,296427284,-84.7722
all,1,16,301730690,-83.2875
all,1,16,302208530,-83.6429
all,1,16,324011762,-67.4714
all,1,16,33638186,-82.0282
all,1,16,344217223,-85.8452
all,1,16,345247305,-82.0323
all,1,16,355989640,-83.1176
all,1,16,359794293,-70.4000
all,1,16,3656297,-78.7750
all,1,16,366484697,-75.7969
all,1,16,368129150,-73.5313
all,1,16,368625471,-86.7465
all,1,16,370025683,-84.6027
all,1,16,371309519,-86.5750
all,1,16,374447600,-86.5714
all,1,16,374930229,-64.2500
all,1,16,379926920,-75.1884
all,1,16,382183064,-83.3857
all,1,16,383668415,-85.2195
all,1,16,383766180,-74.2576
all,1,16,385250073,-69.5493
all,1,16,38827726,-73.7576
all,1,16,392731427,-80.5625
all,1,16,400535179,-71.5147
all,1,16,405620869,-83.4789
all,1,16,414818884,-71.8623
all,1,16,414893779,-81.8721
all,1,16,416875994,-67.4568
all,1,16,424661845,-81.6709
all,1,16,424694963,-81.7381
all,1,16,431618020,-87.4891
all,1,16,43661461,-76.3902
all,1,16,437622381,-69.7414
all,1,16,440045570,-66.2344
all,1,16,445233199,-79.5571
all,1,16,452369723,-86.9324
all,1,16,455321581,-78.2042
all,1,16,456454537,-86.6918
all,1,16,466995634,-77.0135
all,1,16,467807963,-72.1714
all,1,16,471784060,-72.2237
all,1,16,473031507,-91.5195
all,1,16,475308570,-62.3692
all,1,16,478745059,-72.4836
all,1,16,479368371,-67.0455
all,1,16,484458108,-82.5933
all,1,16,485240562,-79.7632
all,1,16,487804032,-79.3923
all,1,16,488729533,-80.5400
all,1,16,489878915,-70.0526
all,1,16,496550176,-85.1795
all,1,16,501480951,-65.6250
all,1,16,507605578,-69.2632
all,1,16,511027599,-75.8028
all,1,16,51216678,-69.0000
all,1,16,5122976,-79.3000
all,1,16,51267008,-79.9730
all,1,16,51321412,-77.3429
all,1,16,513719574,-77.0976
all,1,16,515130950,-75.7787
all,1,16,52445556,-69.6667
all,1,16,531925169,-78.9925
all,1,16,533917039,-78.1111
all,1,16,548857900,-94.7534
all,1,16,553741966,-84.3690
all,1,16,556700241,-84.4880
all,1,16,557424792,-74.9155
all,1,16,560717774,-79.7239
all,1,16,563364277,-62.0580
all,1,16,570945810,-86.4342
all,1,16,576690593,-85.5789
all,1,16,578028889,-76.0068
all,1,16,581522155,-70.7077
all,1,16,587469330,-77.6806
all,1,16,590054297,-77.2097
all,1,16,592498032,-79.7000
all,1,16,597072756,-93.6842
all,1,16,602057918,-71.6067
all,1,16,615500284,-91.7727
all,1,16,616101528,-78.1410
all,1,16,616240291,-81.9867
all,1,16,622682182,-73.6343
all,1,16,623147825,-80.4444
all,1,16,631695468,-78.9595
all,1,16,642849686,-83.9930
all,1,16,643618536,-73.4805
all,1,16,645304625,-81.0542
all,1,16,651364503,-76.5541
all,1,16,652319552,-79.1765
all,1,16,65856406,-66.1974
all,1,16,658836001,-89.1053
all,1,16,661104555,-85.1061
all,1,16,661168573,-70.2742
all,1,16,664854618,-90.6267
all,1,16,665839572,-64.5522
all,1,16,667127838,-75.9935
all,1,16,674345469,-75.7794
all,1,16,681693207,-72.2875
all,1,16,681844325,-79.2808
all,1,16,682822203,-83.9935
all,1,16,684913463,-89.2821
all,1,16,686363807,-78.0862
all,1,16,696138076,-90.0696
all,1,16,696700444,-72.9675
all,1,16,699331790,-85.0926
all,1,16,706872300,-84.2703
all,1,16,707108887,-76.8889
all,1,16,707550653,-75.0779
all,1,16,714649183,-75.5313
all,1,16,716427139,-71.6250
all,1,16,716867186,-91.7606
all,1,16,734505695,-93.9863
all,1,16,738304691,-82.0946
all,1,16,742043755,-60.4714
all,1,16,7445546,-85.4189
all,1,16,745861786,-79.3651
all,1,16,748639450,-74.4857
all,1,16,752573483,-74.1818
all,1,16,756662132,-74.0132
all,1,16,758381002,-77.5000
all,1,16,760929006,-87.2192
all,1,16,765322355,-88.7361
all,1,16,767315175,-64.4808
all,1,16,779718122,-74.6143
all,1,16,786885497,-73.6500
all,1,16,802570417,-76.9867
all,1,16,805386862,-68.0588
all,1,16,809512818,-92.8000
all,1,16,811593263,-77.6579
all,1,16,81502520,-77.1974
all,1,16,815050439,-83.3514
all,1,16,817591817,-87.4610
all,1,16,818683957,-87.7654
all,1,16,819204420,-73.0822
all,1,16,821411834,-74.5833
all,1,16,838360500,-76.5667
all,1,16,83847564,-74.8788
all,1,16,839057652,-76.6667
all,1,16,843499327,-86.4875
all,1,16,853564982,-77.6486
all,1,16,853820239,-70.5231
all,1,16,856475492,-85.3846
all,1,16,85656603,-85.3889
all,1,16,862472425,-88.9306
all,1,16,865726786,-68.0571
all,1,16,869835073,-82.5976
all,1,16,875667650,-67.0000
all,1,16,881196557,-89.0730
all,1,16,890854882,-73.2436
all,1,16,893915591,-79.9467
all,1,16,896261841,-78.8521
all,1,16,899342202,-79.9648
all,1,16,903556876,-90.5775
all,1,16,906723990,-68.0846
all,1,16,912539759,-85.1714
all,1,16,921321337,-83.7078
all,1,16,922207577,-67.9452
all,1,16,936705076,-70.6389
all,1,16,939110779,-72.4179
all,1,16,940382637,-88.7260
all,1,16,941360757,-69.2262
all,1,16,943488965,-82.4026
all,1,16,944841913,-69.6667
all,1,16,951573147,-88.2603
all,1,16,95276463,-77.4884
all,1,16,958412791,-81.6279
all,1,16,960864545,-69.1467
all,1,16,963667406,-80.3833
all,1,16,963733305,-91.9872
all,1,16,963744626,-79.6216
all,1,16,96983130,-87.6000
all,1,16,970359006,-84.1486
all,1,16,985590583,-71.8986
all,1,16,992618231,-92.1742
all,1,16,997363620,-71.4342
all,1,16,1011567003,-84.4267
all,1,16,1012012773,-92.8590
all,1,16,1012966232,-72.3871
all,1,16,1013004600,-84.8731
all,1,16,1014361983,-71.8438
all,1,16,1015440888,-87.3750
all,1,16,1027608383,-82.4420
all,1,16,103857881,-76.1567
all,1,16,1039945894,-85.1867
all,1,16,1041003529,-67.6154
all,1,16,1042214707,-80.5000
all,1,16,1043124369,-75.5325
all,1,16,1047191324,-92.2444
all,1,16,1047930356,-66.7714
all,1,16,1060260341,-80.8000
all,1,16,106504493,-71.2817
all,1,16,1066273454,-88.4747
all,1,16,10723707,-82.2727
all,1,16,1073757365,-85.7692
all,1,16,1083418150,-75.3662
all,1,16,1084328907,-69.2377
all,1,16,1088842824,-81.5641
all,1,16,1093178828,-76.4859
all,1,16,1093916698,-79.9697
all,1,16,1115963802,-67.3000
all,1,16,1120017672,-80.8088
all,1,16,1126156478,-71.4853
all,1,16,1128070351,-81.0625
all,1,16,1132795024,-68.1846
all,1,16,1133711120,-76.8400
all,1,16,113807004,-78.4571
all,1,16,1140437640,-83.2711
all,1,16,114450673,-90.5875
all,1,16,114547171,-71.5926
all,1,16,1154460180,-80.4333
all,1,16,115767502,-87.8333
all,1,16,1158860778,-64.8500
all,1,16,1159335042,-80.7606
all,1,16,1160460884,-90.6914
all,1,16,1173992572,-84.2000
all,1,16,1174539276,-73.4366
all,1,16,1186026598,-68.3824
all,1,16,1187156785,-82.7468
all,1,16,1192201,-78.6125
all,1,16,1192513163,-76.8525
all,1,16,1197043983,-94.4342
all,1,16,1200485168,-81.7460
all,1,16,1207523846,-74.7188
all,1,16,1214014878,-82.7231
all,1,16,1215609700,-80.4701
all,1,16,1220371580,-77.4000
all,1,16,1220532283,-74.8857
all,1,16,1221417850,-69.3551
all,1,16,1223133942,-77.4857
all,1,16,1223610368,-88.4268
all,1,16,1236955281,-77.6358
all,1,16,1239042658,-83.1765
all,1,16,1239944688,-77.6892
all,1,16,1244730043,-74.9328
all,1,16,1245567209,-91.2360
all,1,16,1251327432,-85.8421
all,1,16,1251359113,-69.2931
all,1,16,1252016966,-69.0676
all,1,16,1252380417,-75.6200
all,1,16,1254579297,-81.3750
all,1,16,1259435401,-92.3987
all,1,16,126743168,-70.4324
all,1,16,1268024334,-90.8228
all,1,16,1269798208,-84.5405
all,1,16,1283165443,-72.5156
all,1,16,1285800652,-75.3014
all,1,16,1310069330,-64.9859
all,1,16,1310938849,-91.5519
all,1,16,1311109679,-79.0974
all,1,16,1312253936,-72.8544
all,1,16,1317361422,-70.8433
all,1,16,1324942098,-84.7297
all,1,16,1325603311,-79.5946
all,1,16,132858796,-69.1897
all,1,16,1336914056,-60.1481
all,1,16,1346480913,-78.5145
all,1,16,1353349777,-86.4691
all,1,16,1358613540,-68.1094
all,1,16,1369268605,-73.5325
all,1,16,1370678541,-85.3219
all,1,16,1371921981,-81.9625
all,1,16,1376996146,-80.9867
all,1,16,1378325955,-88.6301
all,1,16,1387100808,-67.7313
all,1,16,139090846,-73.7188
all,1,16,1394878018,-79.8171
all,1,16,1402202751,-73.3580
all,1,16,1402600680,-69.1333
all,1,16,140593133,-78.9000
all,1,16,1409946047,-67.4841
all,1,16,1415923339,-76.1846
all,1,16,1420950107,-67.1452
all,1,16,1423469236,-81.7826
all,1,16,1426784040,-86.8554
all,1,16,1428144759,-83.7250
all,1,16,1428447742,-76.6714
all,1,16,1429342757,-75.8472
all,1,16,1429367741,-68.3594
all,1,16,1434039671,-86.1714
all,1,16,1438620056,-72.8889
all,1,16,1441298207,-84.4250
all,1,16,1442116807,-80.6538
all,1,16,144553863,-73.8125
all,1,16,1447091856,-85.5405
all,1,16,1453464562,-90.9857
all,1,16,1458317563,-91.5128
all,1,16,1460399984,-67.6525
all,1,16,1472519785,-75.3478
all,1,16,1475822054,-81.7078
all,1,16,1486134430,-87.4259
all,1,16,1491601708,-84.4051
all,1,16,1491837140,-80.2162
all,1,16,149402193,-78.8861
all,1,16,1497341512,-90.8611
all,1,16,1499439034,-92.7600
all,1,16,150003645,-89.0205
all,1,16,1506941806,-76.4342
all,1,16,151766778,-88.4930
all,1,16,1518552583,-76.6392
all,1,16,1523332101,-76.1806
all,1,16,1523727059,-82.5135
all,1,16,1527983421,-67.8276
all,1,16,1528725164,-76.1974
all,1,16,1532248033,-78.9067
all,1,16,1535902079,-81.7436
all,1,16,1537249979,-85.6216
all,1,16,1547328460,-70.1176
all,1,16,154842449,-80.5313
all,1,16,1553932502,-69.3356
all,1,16,155632444,-93.0741
all,1,16,1557376909,-84.3701
all,1,16,1560491078,-69.6250
all,1,16,156571102,-73.7462
all,1,16,1567134334,-80.0526
all,1,16,1574326162,-73.0429
all,1,16,1575324253,-81.9844
all,1,16,1580277552,-80.4494
all,1,16,1580781148,-68.1471
all,1,16,1585697870,-86.3924
all,1,16,158842907,-83.3768
all,1,16,1588852410,-82.2754
all,1,16,1590547014,-72.5571
all,1,16,1591203019,-78.9286
all,1,16,1592482057,-80.1940
all,1,16,1596644030,-74.9452
all,1,16,1602836944,-67.7297
all,1,16,1609883387,-80.3056
all,1,16,1615150894,-69.6522
all,1,16,161804169,-68.6481
all,1,16,1622527981,-72.9242
all,1,16,1624765118,-72.9733
all,1,16,1626660603,-71.8836
all,1,16,1628569142,-86.2821
all,1,16,1631313019,-85.2294
all,1,16,1636998586,-76.1081
all,1,16,1638779493,-66.6311
all,1,16,1642285350,-70.1957
all,1,16,1648594268,-67.4189
all,1,16,1659319565,-71.7687
all,1,16,1659681847,-85.3684
all,1,16,1659788427,-68.6250
all,1,16,1660116134,-67.8676
all,1,16,1660858439,-85.7658
all,1,16,1662026530,-109.6310
all,1,16,166334781,-64.6515
all,1,16,1668298390,-86.0649
all,1,16,1676205199,-87.7000
all,1,16,1683701218,-79.0000
all,1,16,168411250,-74.3056
all,1,16,1685594765,-74.4667
all,1,16,1685953196,-71.6129
all,1,16,1689953685,-73.8553
all,1,16,1692230270,-100.0000
all,1,16,1693222528,-63.6618
all,1,16,1694557525,-82.3378
all,1,16,1700537822,-88.2973
all,1,16,1709298975,-78.5694
all,1,16,1709478317,-77.7222
all,1,16,1710004275,-83.2051
all,1,16,1711956355,-74.7606
all,1,16,1718609653,-83.5405
all,1,16,1725833495,-76.0000
all,1,16,1730713732,-100.6222
all,1,16,1733433064,-88.6026
all,1,16,1737967903,-79.1429
all,1,16,1740515410,-69.6575
all,1,16,174212528,-76.7429
all,1,16,1742669303,-84.3630
all,1,16,1748951366,-67.4394
all,1,16,175792671,-70.0938
all,1,16,1759910763,-69.8696
all,1,16,1771368512,-79.1282
all,1,16,1775477823,-76.7662
all,1,16,1777348510,-62.6286
all,1,16,177959133,-75.0507
all,1,16,177966273,-81.0278
all,1,16,1786689215,-73.6933
all,1,16,1787252675,-71.4839
all,1,16,1787757971,-79.2429
all,1,16,179368904,-78.3649
all,1,16,1798882863,-85.4014
all,1,16,1809064433,-82.7857
all,1,16,1817946229,-76.0652
all,1,16,1821314341,-86.6159
all,1,16,1823838736,-81.6176
all,1,16,184032032,-79.5541
all,1,16,1842765308,-71.9620
all,1,16,184290847,-87.6750
all,1,16,1846150510,-71.8261
all,1,16,1846775960,-74.7813
all,1,16,1852571051,-71.0811
all,1,16,1857201172,-73.9928
all,1,16,1859661651,-79.1096
all,1,16,1866142325,-76.1507
all,1,16,1868128983,-83.3049
all,1,16,1875658582,-77.2278
all,1,16,1884345550,-77.0448
all,1,16,1885977511,-76.2571
all,1,16,1890166409,-67.4855
all,1,16,1898685145,-92.0952
all,1,16,1899385250,-77.0411
all,1,16,1903222177,-79.8611
all,1,16,1905892850,-77.9714
all,1,16,1906888320,-68.0000
all,1,16,1907504506,-86.2531
all,1,16,1909953860,-84.2692
all,1,16,1911499045,-71.3734
all,1,16,1913701577,-69.9063
all,1,16,1921675435,-82.5000
all,1,16,1922336217,-86.8267
all,1,16,1923293932,-72.4103
all,1,16,1924478780,-87.2237
all,1,16,1929143819,-88.6970
all,1,16,1930057449,-79.4286
all,1,16,1946703899,-79.4265
all,1,16,1952120809,-68.9344
all,1,16,1953730364,-70.6081
all,1,16,1958249671,-75.4714
all,1,16,1971687126,-74.8514
all,1,16,1975378217,-80.1901
all,1,16,1994848862,-74.8493
all,1,16,1996750919,-65.8088
all,1,16,19987042,-74.0192
all,1,16,2007663477,-70.2465
all,1,16,2009060528,-83.4737
all,1,16,2013935682,-76.0400
all,1,16,2024076555,-72.6800
all,1,16,2025122643,-68.8429
all,1,16,2027723575,-64.1667
all,1,16,203299549,-79.7714
all,1,16,2033382145,-85.0923
all,1,16,2038270502,-80.5130
all,1,16,2038618736,-81.0526
all,1,16,2040354731,-76.7368
all,1,16,204558474,-68.3768
all,1,16,2050174941,-61.6964
all,1,16,2052630850,-72.1406
all,1,16,2053017727,-68.1034
all,1,16,2060512113,-81.4493
all,1,16,2060726550,-77.2463
all,1,16,2064428677,-71.5857
all,1,16,2064475016,-70.1119
all,1,16,2072930703,-83.1628
all,1,16,2075829375,-84.8373
all,1,16,2080281558,-82.0128
all,1,16,2081320690,-72.0714
all,1,16,2088086414,-72.0526
all,1,16,2099656195,-85.2083
all,1,16,2100472900,-72.5933
all,1,16,2100861519,-81.8171
all,1,16,2121234753,-86.0357
all,1,16,2128838152,-74.2183
all,1,16,2129654792,-76.4925
all,1,16,2131848898,-81.4385
all,1,16,2135129025,-96.5341
all,1,16,2137030993,-90.7093
all,1,16,220459629,-72.1333
all,1,16,223479059,-79.6000
all,1,16,227473748,-67.3676
all,1,16,228040645,-84.9756
all,1,16,233091047,-88.4882
all,1,16,23526999,-79.4870
all,1,16,239745500,-77.1667
all,1,16,241126537,-83.8472
all,1,16,241484541,-68.8308
all,1,16,245090990,-89.4375
all,1,16,257047320,-78.6118
all,1,16,260173809,-88.5250
all,1,16,263363288,-85.4118
all,1,16,273700667,-73.4324
all,1,16,275086473,-85.6222
all,1,16,275873958,-82.5946
all,1,16,279713527,-78.0845
all,1,16,281041328,-75.7901
all,1,16,281685584,-94.7235
all,1,16,286213106,-77.4110
all,1,16,296357377,-81.7800
all,1,16,302691776,-80.2394
all,1,16,314026545,-83.5405
all,1,16,321690976,-90.5370
all,1,16,333380768,-81.6912
all,1,16,333404768,-87.1266
all,1,16,33780075,-83.8148
all,1,16,347353465,-75.0282
all,1,16,349724904,-82.9074
all,1,16,351188020,-68.5672
all,1,16,364977488,-80.9718
all,1,16,371020991,-64.0645
all,1,16,371044287,-78.0274
all,1,16,373061603,-93.4405
all,1,16,377205931,-80.3056
all,1,16,377370709,-77.8158
all,1,16,378590346,-74.9733
all,1,16,380063568,-84.2595
all,1,16,380668889,-67.0082
all,1,16,385105698,-76.2329
all,1,16,387591904,-80.4675
all,1,16,393278912,-81.8382
all,1,16,395252757,-96.5811
all,1,16,396149372,-79.8623
all,1,16,396524270,-67.3857
