level,M,N,seed,leniencyMetric
2,3,3,1001427231,-35.7857
2,3,3,1002366797,-35.6250
2,3,3,1012057892,-45.6220
2,3,3,1013132103,-37.9839
2,3,3,1014717709,-44.2805
2,3,3,1026922035,-34.6290
2,3,3,1029147075,-43.2429
2,3,3,1031702667,-41.5303
2,3,3,1033622902,-38.6212
2,3,3,1035811137,-50.9630
2,3,3,1036408008,-55.3163
2,3,3,103718413,-42.9444
2,3,3,1060434707,-40.9167
2,3,3,1062984232,-42.7286
2,3,3,1072567287,-30.9063
2,3,3,1074708876,-34.0385
2,3,3,1076245341,-44.2586
2,3,3,107681155,-42.4737
2,3,3,1078549398,-43.7105
2,3,3,1080209692,-44.3378
2,3,3,1083968067,-52.4231
2,3,3,1085132997,-40.9516
2,3,3,1085488272,-38.8125
2,3,3,1087632942,-41.0455
2,3,3,1099478714,-31.9483
2,3,3,1103297900,-36.0676
2,3,3,1107405273,-32.1970
2,3,3,110889107,-51.4091
2,3,3,1114549085,-50.0116
2,3,3,1122010857,-37.8333
2,3,3,1123006755,-36.4688
2,3,3,1125593924,-44.3000
2,3,3,1126458828,-38.1667
2,3,3,1128622077,-46.9250
2,3,3,1134793784,-38.8667
2,3,3,1137322580,-38.4310
2,3,3,1139122773,-40.5541
2,3,3,1139158243,-31.5690
2,3,3,113916748,-30.9545
2,3,3,1141551173,-37.5000
2,3,3,1142188025,-43.9444
2,3,3,114569370,-48.9571
2,3,3,1149167049,-36.5000
2,3,3,1153118460,-45.7500
2,3,3,1163064016,-43.7564
2,3,3,1165476451,-37.3333
2,3,3,1166211825,-36.3333
2,3,3,1174108690,-43.4375
2,3,3,1177393289,-53.1389
2,3,3,1177454261,-38.1000
2,3,3,1178363203,-45.6250
2,3,3,1179151292,-39.5294
2,3,3,1179578985,-50.0870
2,3,3,1181884336,-40.6034
2,3,3,1184347117,-43.8889
2,3,3,1189013657,-46.8793
2,3,3,1189897559,-42.0526
2,3,3,1190018701,-32.2407
2,3,3,1192020434,-44.1829
2,3,3,1194355300,-34.3750
2,3,3,1194991691,-34.8529
2,3,3,1199864294,-48.7558
2,3,3,1205819440,-52.8830
2,3,3,1210596624,-47.9000
