level,M,N,seed,leniencyMetric
7,14,6,1001638330,-57.5435
7,14,6,1004239811,-57.5435
7,14,6,1006974512,-57.5435
7,14,6,1008270054,-57.5435
7,14,6,1013432441,-57.5435
7,14,6,1016921506,-57.5435
7,14,6,1018891292,-57.5435
7,14,6,102098671,-57.5435
7,14,6,1028515517,-57.5435
7,14,6,102960499,-57.5435
7,14,6,1060062020,-57.5435
7,14,6,1066149829,-57.5435
7,14,6,1067504604,-57.5435
7,14,6,1068509115,-57.5435
7,14,6,1068970228,-57.5435
7,14,6,1071150030,-57.5435
7,14,6,1072633241,-57.5435
7,14,6,1077623985,-57.5435
7,14,6,1086823014,-57.5435
7,14,6,1087025073,-57.5435
7,14,6,1089525505,-57.5435
7,14,6,1091606188,-57.5435
7,14,6,1093240956,-57.5435
7,14,6,1093903480,-57.5435
7,14,6,1095378063,-57.5435
7,14,6,1095835839,-57.5435
7,14,6,1097460878,-57.5435
7,14,6,110182227,-57.5435
7,14,6,1110254272,-57.5435
7,14,6,1110723245,-57.5435
7,14,6,1117264835,-57.5435
7,14,6,1125779311,-57.5435
7,14,6,1126747195,-57.5435
7,14,6,1128746987,-57.5435
7,14,6,1140812706,-57.5435
7,14,6,1146095553,-57.5435
7,14,6,11520671,-57.5435
7,14,6,1153722014,-57.5435
7,14,6,1160445725,-57.5435
7,14,6,1160758225,-57.5435
7,14,6,1163576775,-57.5435
7,14,6,1177792585,-57.5435
7,14,6,1183345214,-57.5435
7,14,6,118454172,-57.5435
7,14,6,1186196203,-57.5435
7,14,6,1189182424,-57.5435
7,14,6,1190431863,-57.5435
7,14,6,1192668172,-57.5435
7,14,6,120018352,-57.5435
7,14,6,1213383238,-57.5435
7,14,6,1216599388,-57.5435
7,14,6,1218634916,-57.5435
7,14,6,1219294602,-57.5435
7,14,6,1227535742,-57.5435
7,14,6,1232898717,-57.5435
7,14,6,1240663087,-57.5435
7,14,6,125544131,-57.5435
7,14,6,1262932591,-57.5435
7,14,6,1264762340,-57.5435
7,14,6,1266279532,-57.5435
7,14,6,1268031495,-57.5435
7,14,6,1272899085,-57.5435
7,14,6,1273985955,-57.5435
7,14,6,1276506797,-57.5435
7,14,6,1295160573,-57.5435
7,14,6,1296104687,-57.5435
7,14,6,1300287810,-57.5435
7,14,6,1301795816,-57.5435
7,14,6,1303027903,-57.5435
7,14,6,1306871759,-57.5435
7,14,6,1310016403,-57.5435
7,14,6,1321488007,-57.5435
7,14,6,1322013659,-57.5435
7,14,6,1322963882,-57.5435
7,14,6,1328116806,-57.5435
7,14,6,1328139643,-57.5435
7,14,6,1329076451,-57.5435
7,14,6,1329412,-57.5435
7,14,6,1332528888,-57.5435
7,14,6,1335381239,-57.5435
7,14,6,1338202248,-57.5435
7,14,6,1338968289,-57.5435
7,14,6,1341136234,-57.5435
7,14,6,1345843321,-57.5435
7,14,6,1349964487,-57.5435
7,14,6,1356366221,-57.5435
7,14,6,1357568744,-57.5435
7,14,6,1358687573,-57.5435
7,14,6,1364970099,-57.5435
7,14,6,1368368215,-57.5435
7,14,6,1370766593,-57.5435
7,14,6,1370997845,-57.5435
7,14,6,1373865584,-57.5435
7,14,6,1376450958,-57.5435
7,14,6,1376654402,-57.5435
7,14,6,1377134233,-57.5435
7,14,6,1377526203,-57.5435
7,14,6,1377921102,-57.5435
7,14,6,138282715,-57.5435
7,14,6,1384606700,-57.5435
7,14,6,1387865902,-57.5435
7,14,6,1388475310,-57.5435
7,14,6,1390645435,-57.5435
7,14,6,1393117584,-57.5435
7,14,6,1400722236,-57.5435
7,14,6,1404924219,-57.5435
7,14,6,1409989499,-57.5435
7,14,6,1414473539,-57.5435
7,14,6,1414795059,-57.5435
7,14,6,1422190117,-57.5435
7,14,6,1422935123,-57.5435
7,14,6,1426351315,-57.5435
7,14,6,1438994028,-57.5435
7,14,6,1440602929,-57.5435
7,14,6,1442200411,-57.5435
7,14,6,144430618,-57.5435
7,14,6,1446835868,-57.5435
7,14,6,1449216826,-57.5435
7,14,6,1452256376,-57.5435
7,14,6,1456261967,-57.5435
7,14,6,1462231888,-57.5435
7,14,6,1463427759,-57.5435
7,14,6,1466242648,-57.5435
7,14,6,1466523173,-57.5435
7,14,6,1476713707,-57.5435
7,14,6,1478041662,-57.5435
7,14,6,1480776711,-57.5435
7,14,6,1484252532,-57.5435
7,14,6,1486648712,-57.5435
7,14,6,1497798986,-57.5435
7,14,6,1505067816,-57.5435
7,14,6,1508808479,-57.5435
7,14,6,1513950853,-57.5435
7,14,6,1514561538,-57.5435
7,14,6,1522082417,-57.5435
7,14,6,1530509050,-57.5435
7,14,6,1535807365,-57.5435
7,14,6,1540138698,-57.5435
7,14,6,1547876493,-57.5435
7,14,6,1555442704,-57.5435
7,14,6,1555782807,-57.5435
7,14,6,1559144223,-57.5435
7,14,6,1562549352,-57.5435
7,14,6,1574767863,-57.5435
7,14,6,1577438460,-57.5435
7,14,6,1579380333,-57.5435
7,14,6,158159825,-57.5435
7,14,6,1583017645,-57.5435
7,14,6,158627521,-57.5435
7,14,6,1611477169,-57.5435
7,14,6,1613981524,-57.5435
7,14,6,1620890293,-57.5435
7,14,6,1625346714,-57.5435
7,14,6,1627910333,-57.5435
7,14,6,1633775838,-57.5435
7,14,6,1647822787,-57.5435
7,14,6,1649090767,-57.5435
7,14,6,1652393648,-57.5435
7,14,6,165915644,-57.5435
7,14,6,166706129,-57.5435
7,14,6,1668629342,-57.5435
7,14,6,1668659635,-57.5435
7,14,6,1669555446,-57.5435
7,14,6,1672286945,-57.5435
7,14,6,1673865694,-57.5435
7,14,6,1677986309,-57.5435
7,14,6,1686002426,-57.5435
7,14,6,1687586253,-57.5435
7,14,6,1692622408,-57.5435
7,14,6,169818660,-57.5435
7,14,6,1698362116,-57.5435
7,14,6,170004288,-57.5435
7,14,6,1701186291,-57.5435
7,14,6,1703129569,-57.5435
7,14,6,1704284626,-57.5435
7,14,6,1706832888,-57.5435
7,14,6,1711696230,-57.5435
7,14,6,171258405,-57.5435
7,14,6,1714246594,-57.5435
7,14,6,1715142103,-57.5435
7,14,6,171985733,-57.5435
7,14,6,1720529411,-57.5435
7,14,6,1739300014,-57.5435
7,14,6,1750982333,-57.5435
7,14,6,1751386688,-57.5435
7,14,6,1755090991,-57.5435
7,14,6,1755538008,-57.5435
7,14,6,1758969354,-57.5435
7,14,6,1763573789,-57.5435
7,14,6,176573278,-57.5435
7,14,6,1766002792,-57.5435
7,14,6,1768415890,-57.5435
7,14,6,1770556587,-57.5435
7,14,6,177179708,-57.5435
7,14,6,1773293536,-57.5435
7,14,6,177470930,-57.5435
7,14,6,1775544873,-57.5435
7,14,6,1782688230,-57.5435
7,14,6,1785101012,-57.5435
7,14,6,1792189178,-57.5435
7,14,6,1797486329,-57.5435
7,14,6,1805051700,-57.5435
7,14,6,1809145801,-57.5435
7,14,6,180969676,-57.5435
7,14,6,1816722375,-57.5435
7,14,6,1819255666,-57.5435
7,14,6,1831289795,-57.5435
7,14,6,1832611768,-57.5435
7,14,6,1835161668,-57.5435
7,14,6,1852323650,-57.5435
7,14,6,1853398399,-57.5435
7,14,6,1856532704,-57.5435
7,14,6,1857421587,-57.5435
7,14,6,1860639489,-57.5435
7,14,6,1860821161,-57.5435
7,14,6,1866467645,-57.5435
7,14,6,1867883868,-57.5435
7,14,6,1869914747,-57.5435
7,14,6,1873848085,-57.5435
7,14,6,1873893121,-57.5435
7,14,6,1875584576,-57.5435
7,14,6,1877310595,-57.5435
7,14,6,1877363785,-57.5435
7,14,6,1882055514,-57.5435
7,14,6,1884765974,-57.5435
7,14,6,1884805884,-57.5435
7,14,6,1896745621,-57.5435
7,14,6,1898042164,-57.5435
7,14,6,1899814505,-57.5435
7,14,6,1905383850,-57.5435
7,14,6,1906238343,-57.5435
7,14,6,1908067826,-57.5435
7,14,6,1911891705,-57.5435
7,14,6,1914724885,-57.5435
7,14,6,1917060868,-57.5435
7,14,6,1919806855,-57.5435
7,14,6,1922527772,-57.5435
7,14,6,1929097744,-57.5435
7,14,6,1931756242,-57.5435
7,14,6,1932531256,-57.5435
7,14,6,1933186524,-57.5435
7,14,6,1934881948,-57.5435
7,14,6,194015369,-57.5435
7,14,6,1941319140,-57.5435
7,14,6,1941420836,-57.5435
7,14,6,1945677995,-57.5435
7,14,6,1948226850,-57.5435
7,14,6,1951381262,-57.5435
7,14,6,1953950383,-57.5435
7,14,6,1957529154,-57.5435
7,14,6,1959099114,-57.5435
7,14,6,1961091933,-57.5435
7,14,6,1961394253,-57.5435
7,14,6,1961940038,-57.5435
7,14,6,1967783561,-57.5435
7,14,6,1972751605,-57.5435
7,14,6,1973668793,-57.5435
7,14,6,1980791007,-57.5435
7,14,6,1981113854,-57.5435
7,14,6,1985046578,-57.5435
7,14,6,1992594244,-57.5435
7,14,6,1997946525,-57.5435
7,14,6,2005819,-57.5435
7,14,6,201020087,-57.5435
7,14,6,2012862686,-57.5435
7,14,6,2015920594,-57.5435
7,14,6,2023546274,-57.5435
7,14,6,2026630024,-57.5435
7,14,6,2034570584,-57.5435
7,14,6,2037262617,-57.5435
7,14,6,2040646356,-57.5435
7,14,6,2043155985,-57.5435
7,14,6,2043927063,-57.5435
7,14,6,2052451259,-57.5435
7,14,6,2066229882,-57.5435
7,14,6,2067045024,-57.5435
7,14,6,2076150082,-57.5435
7,14,6,2076546791,-57.5435
7,14,6,2078046351,-57.5435
