level,M,N,seed,leniencyMetric
6,14,6,1002227205,-44.5909
6,14,6,1005964950,-44.5909
6,14,6,1010899785,-44.5909
6,14,6,1014175793,-44.5909
6,14,6,1014989157,-44.5909
6,14,6,1022722694,-44.5909
6,14,6,1023696156,-44.5909
6,14,6,102644413,-44.5909
6,14,6,1028522023,-44.5909
6,14,6,1029167165,-44.5909
6,14,6,1037649054,-44.5909
6,14,6,1037863751,-44.5909
6,14,6,1040485610,-44.5909
6,14,6,1045407781,-44.5909
6,14,6,1051994494,-44.5909
6,14,6,1054588214,-44.5909
6,14,6,105819244,-44.5909
6,14,6,1058324638,-44.5909
6,14,6,1060291015,-44.5909
6,14,6,1062972440,-44.5909
6,14,6,1067622423,-44.5909
6,14,6,1072966686,-44.5909
6,14,6,1073406581,-44.5909
6,14,6,1075850570,-44.5909
6,14,6,1085155273,-44.5909
6,14,6,1088894953,-44.5909
6,14,6,1092341462,-44.5909
6,14,6,1096152006,-44.5909
6,14,6,1101140830,-44.5909
6,14,6,1105325507,-44.5909
6,14,6,1111676510,-44.5909
6,14,6,1117482794,-44.5909
6,14,6,1125561878,-44.5909
6,14,6,112635349,-44.5909
6,14,6,1126386745,-44.5909
6,14,6,1128821273,-44.5909
6,14,6,113598324,-44.5909
6,14,6,1138849536,-44.5909
6,14,6,1139301294,-44.5909
6,14,6,1144114778,-44.5909
6,14,6,1153094009,-44.5909
6,14,6,1153483595,-44.5909
6,14,6,1155681091,-44.5909
6,14,6,1165402158,-44.5909
6,14,6,1168390281,-44.5909
6,14,6,117280943,-44.5909
6,14,6,1177570378,-44.5909
6,14,6,1179084262,-44.5909
6,14,6,1182100217,-44.5909
6,14,6,1184413362,-44.5909
6,14,6,1185378119,-44.5909
6,14,6,1185497717,-44.5909
6,14,6,118752165,-44.5909
6,14,6,1190906171,-44.5909
6,14,6,1195188908,-44.5909
6,14,6,1197771728,-44.5909
6,14,6,1203528950,-44.5909
6,14,6,120479088,-44.5909
6,14,6,121080134,-44.5909
6,14,6,1221640622,-44.5909
6,14,6,1225368746,-44.5909
6,14,6,1225415392,-44.5909
6,14,6,1236318131,-44.5909
6,14,6,1238664276,-44.5909
6,14,6,1243080148,-44.5909
6,14,6,1243452675,-44.5909
6,14,6,1243820484,-44.5909
6,14,6,1244852270,-44.5909
6,14,6,1250199248,-44.5909
6,14,6,1258981787,-44.5909
6,14,6,1270812471,-44.5909
6,14,6,1274862409,-44.5909
6,14,6,1279621929,-44.5909
6,14,6,1284335956,-44.5909
6,14,6,129031295,-44.5909
6,14,6,1291888977,-44.5909
6,14,6,1293491218,-44.5909
6,14,6,1293979300,-44.5909
6,14,6,1294228666,-44.5909
6,14,6,1295829747,-44.5909
6,14,6,1310209629,-44.5909
6,14,6,1319887540,-44.5909
6,14,6,1323012996,-44.5909
6,14,6,1327786990,-44.5909
6,14,6,1328469674,-44.5909
6,14,6,1329523263,-44.5909
6,14,6,133227751,-44.5909
6,14,6,1333636312,-44.5909
6,14,6,133823778,-44.5909
6,14,6,1341975249,-44.5909
