level,M,N,seed,Leniency
8,5,5,1000612422,-81.0490
8,5,5,1005743688,-81.5000
8,5,5,1012526611,-81.0490
8,5,5,1013470508,-81.1863
8,5,5,1014699857,-80.9902
8,5,5,102061458,-80.6400
8,5,5,1021212094,-80.9902
8,5,5,1023620241,-81.3462
8,5,5,1023778830,-80.6400
8,5,5,102385955,-80.6400
8,5,5,102500303,-80.9902
8,5,5,1025350586,-81.5962
8,5,5,1026911599,-81.4038
8,5,5,102798326,-80.6400
8,5,5,1033643945,-81.3824
8,5,5,10366332,-80.6400
8,5,5,1036715472,-81.7308
8,5,5,1042129816,-80.6400
8,5,5,1045303674,-80.9902
8,5,5,1046072031,-81.4038
8,5,5,1046581283,-81.3824
8,5,5,1048139332,-81.5962
8,5,5,1056777013,-81.3824
8,5,5,1060152815,-80.9902
8,5,5,1065999551,-80.6400
8,5,5,1068394074,-80.6400
8,5,5,1070316141,-81.3462
8,5,5,1083663764,-81.4423
8,5,5,1088566991,-81.7308
8,5,5,1089116016,-81.2843
8,5,5,1089854282,-81.7308
8,5,5,1091702415,-81.2843
8,5,5,1097063944,-80.6400
8,5,5,1112182810,-80.6400
8,5,5,1113353909,-81.5000
8,5,5,111911053,-81.3824
8,5,5,1130001084,-80.6400
8,5,5,113216728,-81.3824
8,5,5,113226136,-80.6400
8,5,5,1134391995,-80.9902
8,5,5,1147842194,-80.9902
8,5,5,1149210272,-81.0490
8,5,5,1151417878,-81.3462
8,5,5,1155410265,-80.6400
8,5,5,1156992488,-80.6400
8,5,5,1158454978,-80.9902
8,5,5,1170396013,-81.2843
8,5,5,1171235450,-81.5385
8,5,5,1174312248,-80.9902
8,5,5,1174981387,-80.9902
8,5,5,1176208944,-81.5385
8,5,5,1187386784,-80.9902
8,5,5,1188866442,-80.6400
8,5,5,1195757829,-81.2843
8,5,5,1198818934,-81.6923
8,5,5,1200250875,-81.3824
8,5,5,1206893123,-81.2843
8,5,5,1208536855,-80.6400
8,5,5,1214218862,-80.9902
8,5,5,1218530780,-81.0882
8,5,5,1220996157,-81.1863
8,5,5,1222397343,-81.7308
8,5,5,1226734029,-80.6400
8,5,5,1228326570,-81.1863
8,5,5,1232613401,-81.7308
8,5,5,1234594776,-81.5385
8,5,5,1238664408,-81.4423
8,5,5,1252487404,-81.5000
8,5,5,1255913129,-81.0882
8,5,5,1257669905,-81.5962
8,5,5,1261632250,-80.6400
8,5,5,12685745,-80.9902
8,5,5,1272008104,-80.9902
8,5,5,1284166195,-80.6400
8,5,5,129340832,-81.1863
8,5,5,1295095911,-80.6400
8,5,5,1296843381,-80.6400
8,5,5,1302617698,-80.9902
8,5,5,1307286156,-80.9902
8,5,5,1325844456,-81.3462
8,5,5,1328794351,-80.6400
8,5,5,1338875859,-80.9902
8,5,5,1341541611,-80.9902
8,5,5,1348407609,-81.5962
8,5,5,1353036250,-80.6400
8,5,5,1368611534,-81.7308
8,5,5,1372745862,-81.1863
8,5,5,1377433431,-81.0882
8,5,5,1382066714,-80.6400
