level,M,N,seed,leniencyMetric
7,14,2,1001638330,-34.9286
7,14,2,1004239811,-34.9286
7,14,2,1006974512,-34.4333
7,14,2,1008270054,-34.9286
7,14,2,1013432441,-34.4333
7,14,2,1016921506,-34.9286
7,14,2,1018891292,-34.4333
7,14,2,102098671,-34.9286
7,14,2,1028515517,-34.4333
7,14,2,102960499,-34.0625
7,14,2,1060062020,-34.4333
7,14,2,1066149829,-35.4333
7,14,2,1067504604,-34.4333
7,14,2,1068509115,-35.9286
7,14,2,1068970228,-34.9286
7,14,2,1071150030,-34.0625
7,14,2,1072633241,-34.4333
7,14,2,1077623985,-34.9286
7,14,2,1086823014,-54.9348
7,14,2,1087025073,-34.0625
7,14,2,1089525505,-34.9286
7,14,2,1091606188,-34.9286
7,14,2,1093240956,-34.4333
7,14,2,1093903480,-34.9286
7,14,2,1095378063,-34.0625
7,14,2,1095835839,-34.4333
7,14,2,1097460878,-34.9286
7,14,2,110182227,-34.9286
7,14,2,1110254272,-34.9286
7,14,2,1110723245,-34.9286
7,14,2,1117264835,-34.4333
7,14,2,1125779311,-34.4333
7,14,2,1126747195,-34.4333
7,14,2,1128746987,-34.9286
7,14,2,1140812706,-34.4333
7,14,2,1146095553,-34.9286
7,14,2,11520671,-34.9286
7,14,2,1153722014,-34.9286
7,14,2,1160445725,-34.4333
7,14,2,1160758225,-34.9286
7,14,2,1163576775,-34.4333
7,14,2,1177792585,-34.4333
7,14,2,1183345214,-34.0625
7,14,2,118454172,-34.9286
7,14,2,1186196203,-34.4333
7,14,2,1189182424,-34.9286
7,14,2,1190431863,-34.9286
7,14,2,1192668172,-34.4333
7,14,2,120018352,-35.9286
7,14,2,1213383238,-34.4333
7,14,2,1216599388,-34.4333
7,14,2,1218634916,-34.9286
7,14,2,1219294602,-34.9286
7,14,2,1227535742,-35.0625
7,14,2,1232898717,-34.0625
7,14,2,1240663087,-35.9286
7,14,2,125544131,-34.9286
7,14,2,1262932591,-34.9286
7,14,2,1264762340,-35.9286
7,14,2,1266279532,-34.9286
7,14,2,1268031495,-34.9286
7,14,2,1272899085,-34.4333
7,14,2,1273985955,-34.4333
7,14,2,1276506797,-34.4333
7,14,2,1295160573,-34.4333
7,14,2,1296104687,-34.9286
7,14,2,1300287810,-34.4333
7,14,2,1301795816,-35.4333
7,14,2,1303027903,-34.0625
7,14,2,1306871759,-34.4333
7,14,2,1310016403,-34.9286
7,14,2,1321488007,-34.9286
7,14,2,1322013659,-34.9286
7,14,2,1322963882,-34.9286
7,14,2,1328116806,-34.4333
7,14,2,1328139643,-34.4333
7,14,2,1329076451,-34.4333
7,14,2,1329412,-34.4333
7,14,2,1332528888,-34.4333
7,14,2,1335381239,-34.9286
7,14,2,1338202248,-34.4333
7,14,2,1338968289,-34.0625
7,14,2,1341136234,-34.9286
7,14,2,1345843321,-35.9286
7,14,2,1349964487,-34.9286
7,14,2,1356366221,-34.9286
7,14,2,1357568744,-34.9286
7,14,2,1358687573,-34.9286
7,14,2,1364970099,-34.9286
7,14,2,1368368215,-34.9286
7,14,2,1370766593,-34.4333
7,14,2,1370997845,-34.9286
7,14,2,1373865584,-34.9286
7,14,2,1376450958,-35.4333
7,14,2,1376654402,-34.9286
7,14,2,1377134233,-34.9286
7,14,2,1377526203,-34.9286
7,14,2,1377921102,-34.9286
