level,M,N,seed,leniencyMetric
14,6,6,1000747388,-37.5625
14,6,6,1003230641,-31.7692
14,6,6,1004940999,-26.0238
14,6,6,100632844,-24.6000
14,6,6,1006707556,-28.5000
14,6,6,1009107826,-41.9194
14,6,6,1011428303,-43.8793
14,6,6,1018544641,-40.8929
14,6,6,103070305,-23.7000
14,6,6,1037350528,-40.5690
14,6,6,1037670259,-42.2742
14,6,6,1038883129,-46.5882
14,6,6,1039987872,-49.6765
14,6,6,105140421,-48.7059
14,6,6,1053579526,-30.3929
14,6,6,1055229966,-38.8000
14,6,6,1057874518,-24.3000
14,6,6,1058957375,-44.2931
14,6,6,1060892191,-31.9167
14,6,6,1065451971,-41.9194
14,6,6,1066219829,-44.1667
14,6,6,1073055339,-37.4000
14,6,6,1073272961,-51.9211
14,6,6,107671954,-42.6935
14,6,6,107769627,-30.8462
14,6,6,1078305007,-32.3214
14,6,6,1080834013,-33.6154
14,6,6,1082260539,-29.2083
14,6,6,1082314175,-33.5000
14,6,6,1090707737,-35.0000
14,6,6,1097519480,-42.0455
14,6,6,1099272658,-20.1471
14,6,6,1110677252,-29.7609
14,6,6,1114759178,-41.5323
14,6,6,1120843921,-41.5000
14,6,6,1121071924,-45.8750
14,6,6,1130362085,-26.0238
14,6,6,1130953896,-43.0806
14,6,6,113463153,-40.0357
14,6,6,1134735971,-29.5000
14,6,6,1138061863,-35.3214
14,6,6,1138437632,-45.2419
14,6,6,1143661877,-40.3387
14,6,6,1145786771,-36.8000
14,6,6,1146297808,-32.5741
14,6,6,1155196317,-42.2273
14,6,6,1162822678,-41.6034
14,6,6,116667107,-32.1071
14,6,6,1169013744,-35.9643
14,6,6,1181772620,-43.1765
14,6,6,1185837477,-32.2308
14,6,6,1193129330,-33.2600
14,6,6,1200158203,-48.6026
14,6,6,1200935411,-44.2931
14,6,6,1206478818,-44.6563
14,6,6,1206750499,-29.2083
14,6,6,1207503318,-47.4429
14,6,6,1207800718,-25.9800
14,6,6,1208209113,-31.3077
14,6,6,1211224596,-45.0313
14,6,6,1212781919,-23.7000
14,6,6,1219764183,-37.0357
14,6,6,1220312016,-43.5000
14,6,6,1225165832,-34.1667
14,6,6,1226043139,-32.3889
14,6,6,1227049407,-45.5000
14,6,6,1228598231,-41.9848
14,6,6,1233831511,-31.8929
14,6,6,1242933758,-53.0000
14,6,6,1247590471,-33.7400
14,6,6,1265546259,-51.5811
14,6,6,1275908440,-38.0714
14,6,6,1278191166,-29.9583
14,6,6,1281877312,-49.5000
14,6,6,1282536370,-39.4310
14,6,6,1282893305,-33.6852
14,6,6,1282917812,-38.4677
14,6,6,128554622,-22.3095
14,6,6,1298625708,-25.5000
14,6,6,1308307336,-35.6923
14,6,6,1317277335,-31.4583
14,6,6,1319673534,-43.5000
14,6,6,1330019984,-37.0357
14,6,6,133965900,-29.5000
14,6,6,1341224127,-39.6071
14,6,6,1344434153,-35.3214
14,6,6,134482399,-26.9583
14,6,6,1348875106,-48.7941
14,6,6,1357005491,-20.1471
14,6,6,137018277,-43.8125
14,6,6,1370627658,-46.2500
14,6,6,1372093783,-26.4000
14,6,6,1374715224,-31.5385
14,6,6,1387151890,-39.5333
14,6,6,1388935252,-24.6000
14,6,6,1390842545,-31.2500
14,6,6,1392097658,-25.1667
14,6,6,1398201667,-34.3077
14,6,6,1400802000,-35.8000
14,6,6,1416567742,-35.0000
14,6,6,1421984618,-32.0000
14,6,6,143632992,-43.7059
14,6,6,143660773,-47.2941
14,6,6,1440739017,-32.2083
14,6,6,1442860858,-36.6333
