level,M,N,seed,leniencyMetric
5,1,1,1001337483,-97.3649
5,1,1,1003182981,-90.8529
5,1,1,1007673200,-93.4222
5,1,1,1017987802,-104.1226
5,1,1,1028582158,-91.3960
5,1,1,1030529282,-89.1444
5,1,1,1039656440,-90.8258
5,1,1,1039958926,-96.8000
5,1,1,1040279591,-94.2603
5,1,1,1050610451,-91.5876
5,1,1,1052231767,-98.2279
5,1,1,1058701536,-88.6221
5,1,1,106318831,-92.2248
5,1,1,1069026296,-91.9058
5,1,1,1073261962,-92.5000
5,1,1,1076557370,-94.0350
5,1,1,1079499836,-89.1194
5,1,1,1080850458,-100.1039
5,1,1,1084927739,-92.5643
5,1,1,109257406,-91.4265
5,1,1,1092876195,-93.8722
5,1,1,1096330358,-98.3630
5,1,1,1101518039,-90.1579
5,1,1,1103797215,-92.1541
5,1,1,1106865621,-84.7652
5,1,1,1108533590,-97.6761
5,1,1,1109052999,-89.3175
5,1,1,1109799730,-89.9921
5,1,1,1110222415,-88.0682
5,1,1,111213096,-90.3667
5,1,1,1114571908,-95.6579
5,1,1,1115187842,-82.1991
5,1,1,1119196399,-95.8873
5,1,1,1126401397,-87.2176
5,1,1,1131058845,-84.3984
5,1,1,1131581690,-89.3148
5,1,1,1131613135,-90.6679
5,1,1,1132145483,-89.7381
5,1,1,1136010426,-92.6984
5,1,1,1140193272,-96.2535
5,1,1,1144164565,-92.4173
5,1,1,1144579386,-88.9015
5,1,1,1146224923,-89.7109
5,1,1,1146501196,-84.7756
5,1,1,1151216223,-102.2647
5,1,1,115466941,-92.5500
5,1,1,1163938905,-84.2063
5,1,1,1171810536,-91.4714
5,1,1,1172298365,-93.2603
5,1,1,1181055952,-88.3421
5,1,1,1191579156,-86.8893
5,1,1,1191698522,-84.8770
5,1,1,1193832465,-97.8121
5,1,1,1204460456,-87.2154
5,1,1,1204716381,-88.9127
5,1,1,1210151073,-83.7276
5,1,1,1212235686,-88.6615
5,1,1,1214761128,-97.9564
5,1,1,1215814554,-95.3552
5,1,1,1218495589,-86.9793
5,1,1,1219066790,-99.9873
5,1,1,123045253,-91.2460
5,1,1,1232264175,-93.7713
5,1,1,1235848778,-90.1119
5,1,1,1236444769,-92.1831
5,1,1,1241864771,-95.3623
5,1,1,124298841,-90.7710
5,1,1,124744416,-99.6452
5,1,1,1255624819,-89.0376
5,1,1,1256416308,-92.5211
5,1,1,1260801016,-88.2265
5,1,1,1269112854,-92.0891
5,1,1,1275296992,-91.4690
5,1,1,1277878635,-88.0985
5,1,1,1278196828,-96.0072
5,1,1,1298409871,-85.6382
5,1,1,1304001244,-87.8415
5,1,1,1304634074,-94.1857
5,1,1,1305818215,-89.1860
5,1,1,1307052646,-88.8047
5,1,1,1310763269,-96.2464
5,1,1,1316506596,-86.3306
5,1,1,1318169826,-80.2360
5,1,1,1318361584,-89.8459
5,1,1,1329937215,-82.4259
5,1,1,1337772860,-93.6014
5,1,1,1340601869,-92.2415
5,1,1,1341376769,-91.1412
5,1,1,1341456887,-95.7353
5,1,1,1343427867,-90.1560
5,1,1,1345222923,-90.1000
5,1,1,1349476568,-83.8083
5,1,1,135379780,-81.5360
5,1,1,1355880843,-88.5370
5,1,1,13659275,-96.1156
5,1,1,1367647265,-86.6007
5,1,1,1368210735,-93.2241
5,1,1,1368844364,-86.4925
5,1,1,1406641139,-86.0328
5,1,1,1408965899,-84.6303
5,1,1,1410860151,-88.3382
5,1,1,1414777487,-90.6923
5,1,1,1419231456,-86.9154
5,1,1,1419370100,-94.7183
5,1,1,1431744832,-80.4818
5,1,1,1434278780,-97.9803
5,1,1,1437734591,-94.0338
5,1,1,1441227615,-94.1204
5,1,1,1451840723,-86.7049
5,1,1,1456029709,-88.9154
5,1,1,1461591670,-91.7239
5,1,1,1465489047,-92.8788
5,1,1,1470023163,-95.0816
5,1,1,1470461619,-91.1484
5,1,1,1478183380,-92.3182
5,1,1,1483054572,-96.7128
5,1,1,1484858960,-88.6694
5,1,1,1489383299,-89.4783
5,1,1,1496138817,-81.3099
5,1,1,1499825611,-83.8000
5,1,1,1501295433,-87.6917
5,1,1,1508606257,-91.7707
5,1,1,151023715,-93.0685
5,1,1,1511049827,-90.4841
5,1,1,1512575964,-93.3027
5,1,1,1515455419,-98.4470
5,1,1,1517397549,-93.8176
5,1,1,1520200606,-97.3493
5,1,1,1521467182,-91.4462
5,1,1,152600929,-90.3722
5,1,1,1528170775,-89.7273
5,1,1,1529047309,-88.9286
5,1,1,1531303694,-84.7269
5,1,1,1536282921,-92.1577
5,1,1,1543631484,-97.1340
5,1,1,154950248,-93.9485
5,1,1,1555072975,-92.4630
5,1,1,1564968836,-92.3248
5,1,1,1571562072,-95.2015
5,1,1,1573428918,-84.9320
5,1,1,1578402043,-90.5800
5,1,1,1581572362,-90.7537
5,1,1,158174806,-90.9809
5,1,1,1582990054,-84.7891
5,1,1,1584521935,-93.1504
5,1,1,1588199456,-95.8873
5,1,1,158859339,-86.1541
5,1,1,1593511810,-88.4275
5,1,1,159368788,-97.7214
5,1,1,1595627409,-87.9621
5,1,1,1605608312,-92.6328
5,1,1,1607416420,-89.1241
5,1,1,1608918776,-88.4692
5,1,1,1608939399,-96.3041
5,1,1,1612657080,-95.1732
5,1,1,1617398045,-88.2293
5,1,1,1618350436,-91.9964
5,1,1,1619630293,-87.6296
5,1,1,1624663169,-97.0817
5,1,1,1635412548,-79.9444
5,1,1,1640921447,-98.0283
5,1,1,1641401596,-83.9159
5,1,1,1648738090,-93.2630
5,1,1,1649331152,-90.9109
5,1,1,1661099244,-95.9636
5,1,1,167287300,-82.6280
5,1,1,1674598103,-93.5000
5,1,1,1681582638,-98.0849
5,1,1,1681944942,-90.4504
5,1,1,1683598244,-92.6007
5,1,1,168387559,-94.2733
5,1,1,1684998864,-97.0625
5,1,1,1685106048,-90.0507
5,1,1,1688525950,-84.9426
5,1,1,1691428573,-87.5455
5,1,1,1702724995,-79.4352
5,1,1,1710375165,-95.2769
5,1,1,171960855,-93.3322
5,1,1,172290980,-92.0426
5,1,1,1727353356,-93.1831
5,1,1,1733622634,-83.8386
5,1,1,1734258798,-89.9030
5,1,1,1739417735,-90.9880
5,1,1,175651741,-81.8250
5,1,1,1773221564,-89.8824
5,1,1,177409159,-103.9907
5,1,1,1779536008,-93.4797
5,1,1,1781718491,-91.1278
5,1,1,1785030333,-95.7908
5,1,1,1788824338,-85.4262
